
MNQ DEC25,1s,1,107,2025-10-10 09:21:27,25302.25,25302.5,25302,25302.25,31,0.5,0,0.25,0.25,0,,,,
MNQ DEC25,1s,1,108,2025-10-10 09:21:28,25302.5,25303.75,25302,25303.75,32,1.75,1.25,0,0.5,1,,,,
MNQ DEC25,1s,1,109,2025-10-10 09:21:29,25303.5,25304.25,25303.5,25304,51,0.75,0.5,0.25,0,1,,,,
MNQ DEC25,1s,1,110,2025-10-10 09:21:30,25303.75,25303.75,25303.75,25303.75,3,0,0,0,0,0,,,,
MNQ DEC25,10s,10,5408,2025-10-10 09:21:30,25304,25304.25,25302,25303.75,150,2.25,0.25,0.25,1.75,-1,3.3,13.5,1.31666667,-2.86
MNQ DEC25,1s,1,111,2025-10-10 09:21:31,25303.5,25303.5,25303.25,25303.25,6,0.25,0.25,0,0,-1,,,,
MNQ DEC25,1s,1,112,2025-10-10 09:21:32,25303.5,25303.5,25303.5,25303.5,3,0,0,0,0,0,,,,
MNQ DEC25,1s,1,113,2025-10-10 09:21:33,25303.25,25303.25,25303.25,25303.25,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,114,2025-10-10 09:21:34,25303.5,25303.5,25303.5,25303.5,2,0,0,0,0,0,,,,
MNQ DEC25,1s,1,115,2025-10-10 09:21:35,25303.25,25303.25,25303.25,25303.25,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,116,2025-10-10 09:21:36,25303.25,25304,25303.25,25304,7,0.75,0.75,0,0,1,,,,
MNQ DEC25,1s,1,117,2025-10-10 09:21:37,25304,25304.25,25303.75,25304.25,18,0.5,0.25,0,0.25,1,,,,
MNQ DEC25,1s,1,118,2025-10-10 09:21:38,25304.25,25304.25,25304.25,25304.25,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,119,2025-10-10 09:21:39,25304.25,25304.25,25304.25,25304.25,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,120,2025-10-10 09:21:40,25304.25,25304.25,25304.25,25304.25,1,0,0,0,0,0,,,,
MNQ DEC25,10s,10,5409,2025-10-10 09:21:40,25303.5,25304.25,25303.25,25304.25,41,1,0.75,0,0.25,1,2.35,-0.95,3.13333333,-3.89
MNQ DEC25,20s,20,5704,2025-10-10 09:21:40,25304,25304.25,25302,25304.25,191,2.25,0.25,0,2,1,9.6,15.35,6.06666667,4.66
MNQ DEC25,1s,1,121,2025-10-10 09:21:41,25304.5,25304.5,25304.5,25304.5,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,122,2025-10-10 09:21:42,25304.75,25305.5,25304.75,25305,11,0.75,0.25,0.5,0,1,,,,
MNQ DEC25,1s,1,123,2025-10-10 09:21:43,25305,25305,25304.25,25304.25,6,0.75,0.75,0,0,-1,,,,
MNQ DEC25,1s,1,124,2025-10-10 09:21:44,25304.5,25304.5,25303.5,25303.5,15,1,1,0,0,-1,,,,
MNQ DEC25,1s,1,125,2025-10-10 09:21:46,25303.25,25303.25,25303.25,25303.25,2,0,0,0,0,0,,,,
