Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ JUN26,1s,1,0,2026-03-19 09:20:01,24478,24478.75,24476.25,24478,89,2.5,0,0.75,1.75,0,,,,
MNQ JUN26,1s,1,1,2026-03-19 09:20:02,24477.25,24478,24475.5,24476.75,66,2.5,0.5,0.75,1.25,-1,,,,
MNQ JUN26,1s,1,2,2026-03-19 09:20:03,24477.5,24477.75,24475.25,24475.25,43,2.5,2.25,0.25,0,-1,,,,
MNQ JUN26,1s,1,3,2026-03-19 09:20:04,24475.5,24483,24475.5,24481.5,127,7.5,6,1.5,0,1,,,,
MNQ JUN26,1s,1,4,2026-03-19 09:20:05,24481.75,24488.75,24481.75,24486.5,210,7,4.75,2.25,0,1,,,,
MNQ JUN26,1s,1,5,2026-03-19 09:20:06,24488.25,24489.25,24485.75,24488.75,185,3.5,0.5,0.5,2.5,1,,,,
MNQ JUN26,1s,1,6,2026-03-19 09:20:07,24489.5,24493.75,24487.5,24489,361,6.25,0.5,4.25,1.5,-1,,,,
MNQ JUN26,1s,1,7,2026-03-19 09:20:08,24489,24498.75,24489,24495.75,369,9.75,6.75,3,0,1,,,,
MNQ JUN26,1s,1,8,2026-03-19 09:20:09,24495.5,24496,24489,24489.5,145,7,6,0.5,0.5,-1,,,,
MNQ JUN26,1s,1,9,2026-03-19 09:20:10,24489.75,24491,24488.5,24488.75,85,2.5,1,1.25,0.25,-1,,,,
MNQ JUN26,10s,10,5400,2026-03-19 09:20:10,24478,24498.75,24475.25,24488.75,1680,23.5,10.75,10,2.75,1,17.8,180.5,8.56666667,10.64
MNQ JUN26,1s,1,10,2026-03-19 09:20:11,24489,24495,24489,24494.5,152,6,5.5,0.5,0,1,,,,
MNQ JUN26,1s,1,11,2026-03-19 09:20:12,24495,24495.25,24490.75,24491.5,68,4.5,3.5,0.25,0.75,-1,,,,
MNQ JUN26,1s,1,12,2026-03-19 09:20:13,24491.75,24493,24489.75,24491.75,58,3.25,0,1.25,2,0,,,,
MNQ JUN26,1s,1,13,2026-03-19 09:20:14,24491.5,24493.5,24490.25,24492.5,46,3.25,1,1,1.25,1,,,,
MNQ JUN26,1s,1,14,2026-03-19 09:20:15,24492.25,24493.75,24491.75,24492,60,2,0.25,1.5,0.25,-1,,,,
MNQ JUN26,1s,1,15,2026-03-19 09:20:16,24491.75,24494.25,24491,24494.25,55,3.25,2.5,0,0.75,1,,,,
MNQ JUN26,1s,1,16,2026-03-19 09:20:17,24494.5,24496.75,24493,24495.25,104,3.75,0.75,1.5,1.5,1,,,,
MNQ JUN26,1s,1,17,2026-03-19 09:20:18,24495.5,24498.25,24494.75,24494.75,56,3.5,0.75,2.75,0,-1,,,,
MNQ JUN26,1s,1,18,2026-03-19 09:20:19,24494.5,24495.5,24493.5,24494.75,60,2,0.25,0.75,1,1,,,,
MNQ JUN26,1s,1,19,2026-03-19 09:20:20,24495.25,24502,24495,24502,364,7,6.75,0,0.25,1,,,,
