Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ DEC25,1s,1,0,2025-11-25 09:19:54,24860,24860.5,24859.75,24860.5,6,0.75,0.5,0,0.25,1,,,,
MNQ DEC25,1s,1,1,2025-11-25 09:19:55,24860.25,24860.25,24860,24860,2,0.25,0.25,0,0,-1,,,,
MNQ DEC25,1s,1,2,2025-11-25 09:19:56,24860.25,24860.25,24859.25,24859.25,11,1,1,0,0,-1,,,,
MNQ DEC25,1s,1,3,2025-11-25 09:19:57,24858.75,24859.25,24858.75,24859.25,11,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,4,2025-11-25 09:19:58,24858.5,24859,24858.5,24859,18,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,5,2025-11-25 09:19:59,24858.75,24859.25,24858.75,24859,6,0.5,0.25,0.25,0,1,,,,
MNQ DEC25,1s,1,6,2025-11-25 09:20:00,24858.75,24858.75,24858.75,24858.75,1,0,0,0,0,0,,,,
MNQ DEC25,10s,10,5399,2025-11-25 09:20:00,24860,24860.5,24858.5,24858.75,96,2,1.25,0.5,0.25,-1,-60.85,-48.85,-19.46666667,-17.39
MNQ DEC25,20s,20,5699,2025-11-25 09:20:00,24859,24861,24858.5,24858.75,170,2.5,0.25,2,0.25,-1,-111.6,-23.5,8.86666667,2.42
MNQ DEC25,1s,1,7,2025-11-25 09:20:01,24858.25,24858.5,24857.5,24858.25,47,1,0,0.25,0.75,0,,,,
MNQ DEC25,1s,1,8,2025-11-25 09:20:02,24858,24858.5,24858,24858.25,5,0.5,0.25,0.25,0,1,,,,
MNQ DEC25,1s,1,9,2025-11-25 09:20:03,24858.25,24860.5,24858.25,24859.5,51,2.25,1.25,1,0,1,,,,
MNQ DEC25,1s,1,10,2025-11-25 09:20:04,24859.25,24860.75,24859,24859.5,40,1.75,0.25,1.25,0.25,1,,,,
MNQ DEC25,1s,1,11,2025-11-25 09:20:05,24859.5,24859.75,24859.5,24859.75,2,0.25,0.25,0,0,1,,,,
MNQ DEC25,1s,1,12,2025-11-25 09:20:06,24859.75,24859.75,24859.75,24859.75,4,0,0,0,0,0,,,,
MNQ DEC25,1s,1,13,2025-11-25 09:20:07,24859.25,24859.25,24858.75,24858.75,26,0.5,0.5,0,0,-1,,,,
MNQ DEC25,1s,1,14,2025-11-25 09:20:08,24858,24859,24858,24859,4,1,1,0,0,1,,,,
MNQ DEC25,1s,1,15,2025-11-25 09:20:09,24858.75,24859,24856.5,24856.5,42,2.5,2.25,0.25,0,-1,,,,
MNQ DEC25,1s,1,16,2025-11-25 09:20:10,24856.25,24856.5,24856.25,24856.5,6,0.25,0.25,0,0,1,,,,
MNQ DEC25,10s,10,5400,2025-11-25 09:20:10,24858.25,24860.75,24856.25,24856.5,227,4.5,1.75,2.5,0.25,-1,-47.65,13.2,-17.78333333,-15.54
MNQ DEC25,1s,1,17,2025-11-25 09:20:11,24856.5,24856.75,24854.25,24854.5,53,2.5,2,0.25,0.25,-1,,,,
