Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ JUN26,1s,1,0,2026-04-21 09:22:50,26811,26811.5,26811,26811.5,10,0.5,0.5,0,0,1,,,,
MNQ JUN26,10s,10,5398,2026-04-21 09:22:50,26809.5,26811.5,26809.25,26811.5,124,2.25,2,0,0.25,1,-12.35,-0.2,-8.33333333,-9.98
MNQ JUN26,1s,1,1,2026-04-21 09:22:51,26811.25,26811.5,26811.25,26811.25,7,0.25,0,0.25,0,0,,,,
MNQ JUN26,1s,1,2,2026-04-21 09:22:52,26810.75,26810.75,26810.5,26810.5,2,0.25,0.25,0,0,-1,,,,
MNQ JUN26,1s,1,3,2026-04-21 09:22:53,26810.5,26810.5,26810.5,26810.5,1,0,0,0,0,0,,,,
MNQ JUN26,1s,1,4,2026-04-21 09:22:54,26810,26810,26810,26810,3,0,0,0,0,0,,,,
MNQ JUN26,1s,1,5,2026-04-21 09:22:55,26810,26810,26810,26810,1,0,0,0,0,0,,,,
MNQ JUN26,1s,1,6,2026-04-21 09:22:56,26810.5,26810.5,26810.5,26810.5,1,0,0,0,0,0,,,,
MNQ JUN26,1s,1,7,2026-04-21 09:22:57,26810.5,26810.75,26810,26810.75,23,0.75,0.25,0,0.5,1,,,,
MNQ JUN26,1s,1,8,2026-04-21 09:22:58,26811,26811.25,26810.75,26811,9,0.5,0,0.25,0.25,0,,,,
MNQ JUN26,1s,1,9,2026-04-21 09:22:59,26811,26811.25,26811,26811.25,6,0.25,0.25,0,0,1,,,,
MNQ JUN26,1s,1,10,2026-04-21 09:23:00,26810.75,26811.25,26810.25,26810.25,12,1,0.5,0.5,0,-1,,,,
MNQ JUN26,10s,10,5399,2026-04-21 09:23:00,26811.25,26811.5,26810,26810.25,65,1.5,1,0.25,0.25,-1,-10.25,2.1,-3.78333333,-6.03
MNQ JUN26,20s,20,5699,2026-04-21 09:23:00,26809.5,26811.5,26809.25,26810.25,189,2.25,0.75,1.25,0.25,1,-32.5,-27.75,-5.1,5.46
MNQ JUN26,1s,1,11,2026-04-21 09:23:01,26810.5,26810.75,26810.25,26810.25,19,0.5,0.25,0.25,0,-1,,,,
MNQ JUN26,1s,1,12,2026-04-21 09:23:02,26810.5,26810.5,26809.5,26810,23,1,0.5,0,0.5,-1,,,,
MNQ JUN26,1s,1,13,2026-04-21 09:23:03,26810,26810,26809.75,26809.75,6,0.25,0.25,0,0,-1,,,,
MNQ JUN26,1s,1,14,2026-04-21 09:23:04,26810.25,26810.75,26806.75,26809,114,4,1.25,0.5,2.25,-1,,,,
MNQ JUN26,1s,1,15,2026-04-21 09:23:05,26809.5,26810.5,26809.5,26810.5,10,1,1,0,0,1,,,,
MNQ JUN26,1s,1,16,2026-04-21 09:23:06,26810.5,26811,26801.75,26801.75,420,9.25,8.75,0.5,0,-1,,,,
MNQ JUN26,1s,1,17,2026-04-21 09:23:07,26802,26817.5,26798.5,26809.5,998,19,7.5,8,3.5,1,,,,
MNQ JUN26,1s,1,18,2026-04-21 09:23:08,26811.25,26817.5,26805,26809.75,301,12.5,1.5,6.25,4.75,-1,,,,
MNQ JUN26,1s,1,19,2026-04-21 09:23:09,26808.5,26811,26808,26809.25,84,3,0.75,1.75,0.5,1,,,,
MNQ JUN26,1s,1,20,2026-04-21 09:23:10,26810,26814.5,26809.75,26812.5,98,4.75,2.5,2,0.25,1,,,,
MNQ JUN26,10s,10,5400,2026-04-21 09:23:10,26810.5,26817.5,26798.5,26812.5,2073,19,2,5,12,1,295.85,306.1,102.66666667,56.64
MNQ JUN26,1s,1,21,2026-04-21 09:23:11,26812.25,26812.25,26809.75,26810,45,2.5,2.25,0,0.25,-1,,,,
MNQ JUN26,1s,1,22,2026-04-21 09:23:12,26810.25,26810.75,26808.25,26809.5,36,2.5,0.75,0.5,1.25,-1,,,,
