Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ MAR26,1s,1,0,2026-01-08 09:19:35,25792,25792,25792,25792,2,0,0,0,0,0,,,,
MNQ MAR26,1s,1,1,2026-01-08 09:19:36,25791.5,25791.75,25791.25,25791.75,5,0.5,0.25,0,0.25,1,,,,
MNQ MAR26,1s,1,2,2026-01-08 09:19:37,25791.25,25791.25,25789.5,25789.5,54,1.75,1.75,0,0,-1,,,,
MNQ MAR26,1s,1,3,2026-01-08 09:19:38,25789.5,25789.75,25789.25,25789.25,10,0.5,0.25,0.25,0,-1,,,,
MNQ MAR26,1s,1,4,2026-01-08 09:19:39,25789.75,25790,25789.5,25789.75,13,0.5,0,0.25,0.25,0,,,,
MNQ MAR26,1s,1,5,2026-01-08 09:19:40,25790.25,25790.5,25789.25,25789.25,28,1.25,1,0.25,0,-1,,,,
MNQ MAR26,10s,10,5397,2026-01-08 09:19:40,25792.5,25792.5,25789.25,25789.25,170,3.25,3.25,0,0,-1,21.8,-3.65,5.81666667,1.82
MNQ MAR26,20s,20,5698,2026-01-08 09:19:40,25794.5,25794.5,25789.25,25789.25,288,5.25,5.25,0,0,-1,11.55,24.15,27.48333333,18.12
MNQ MAR26,1s,1,6,2026-01-08 09:19:41,25789.25,25790,25789.25,25790,24,0.75,0.75,0,0,1,,,,
MNQ MAR26,1s,1,7,2026-01-08 09:19:42,25790.25,25790.25,25790,25790,6,0.25,0.25,0,0,-1,,,,
MNQ MAR26,1s,1,8,2026-01-08 09:19:43,25790,25790.25,25789,25789,16,1.25,1,0.25,0,-1,,,,
MNQ MAR26,1s,1,9,2026-01-08 09:19:44,25789.75,25789.75,25789.25,25789.75,12,0.5,0,0,0.5,0,,,,
MNQ MAR26,1s,1,10,2026-01-08 09:19:45,25789.25,25790.25,25789.25,25789.75,7,1,0.5,0.5,0,1,,,,
MNQ MAR26,1s,1,11,2026-01-08 09:19:47,25790.25,25790.5,25789.75,25789.75,19,0.75,0.5,0.25,0,-1,,,,
MNQ MAR26,1s,1,12,2026-01-08 09:19:48,25790.5,25790.75,25790.25,25790.25,10,0.5,0.25,0.25,0,-1,,,,
MNQ MAR26,1s,1,13,2026-01-08 09:19:49,25790,25790,25789.5,25789.5,6,0.5,0.5,0,0,-1,,,,
MNQ MAR26,1s,1,14,2026-01-08 09:19:50,25789.5,25790,25789.5,25790,7,0.5,0.5,0,0,1,,,,
MNQ MAR26,10s,10,5398,2026-01-08 09:19:50,25789.25,25790.75,25789,25790,107,1.75,0.75,0.75,0.25,1,18.2,-3.6,1.63333333,-0.01
MNQ MAR26,1s,1,15,2026-01-08 09:19:51,25789.25,25789.5,25789.25,25789.5,6,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,16,2026-01-08 09:19:52,25789.25,25789.25,25788.75,25789.25,15,0.5,0,0,0.5,0,,,,
MNQ MAR26,1s,1,17,2026-01-08 09:19:53,25789.25,25789.5,25789.25,25789.5,3,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,18,2026-01-08 09:19:54,25790.25,25790.25,25789.5,25789.5,21,0.75,0.75,0,0,-1,,,,
MNQ MAR26,1s,1,19,2026-01-08 09:19:55,25789.5,25789.75,25789.5,25789.75,5,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,20,2026-01-08 09:19:56,25789.5,25789.5,25788.75,25789.25,10,0.75,0.25,0,0.5,-1,,,,
MNQ MAR26,1s,1,21,2026-01-08 09:19:57,25789,25789.5,25789,25789.5,6,0.5,0.5,0,0,1,,,,
MNQ MAR26,1s,1,22,2026-01-08 09:19:58,25790,25790,25790,25790,3,0,0,0,0,0,,,,
MNQ MAR26,1s,1,23,2026-01-08 09:19:59,25789.75,25789.75,25788.75,25789,36,1,0.75,0,0.25,-1,,,,
MNQ MAR26,1s,1,24,2026-01-08 09:20:00,25789,25789,25787.75,25787.75,56,1.25,1.25,0,0,-1,,,,
MNQ MAR26,10s,10,5399,2026-01-08 09:20:00,25789.25,25790.25,25787.75,25787.75,161,2.5,1.5,1,0,-1,29.65,11.45,1.4,5.06
MNQ MAR26,20s,20,5699,2026-01-08 09:20:00,25789.25,25790.75,25787.75,25787.75,268,3,1.5,1.5,0,-1,-0.65,-12.2,12.71666667,10.7
MNQ MAR26,1s,1,25,2026-01-08 09:20:01,25787.5,25788.5,25786.75,25788.25,64,1.75,0.75,0.25,0.75,1,,,,
MNQ MAR26,1s,1,26,2026-01-08 09:20:02,25788.5,25788.5,25787.75,25788.5,34,0.75,0,0,0.75,0,,,,
MNQ MAR26,1s,1,27,2026-01-08 09:20:03,25788.75,25789.25,25788.75,25789,6,0.5,0.25,0.25,0,1,,,,
MNQ MAR26,1s,1,28,2026-01-08 09:20:04,25789.25,25789.5,25789,25789.5,7,0.5,0.25,0,0.25,1,,,,
MNQ MAR26,1s,1,29,2026-01-08 09:20:05,25789.5,25790.25,25789.5,25790.25,10,0.75,0.75,0,0,1,,,,
MNQ MAR26,1s,1,30,2026-01-08 09:20:06,25790.25,25790.75,25790.25,25790.25,21,0.5,0,0.5,0,0,,,,
MNQ MAR26,1s,1,31,2026-01-08 09:20:07,25790.75,25791,25790.5,25791,9,0.5,0.25,0,0.25,1,,,,
MNQ MAR26,1s,1,32,2026-01-08 09:20:08,25791.25,25791.25,25791.25,25791.25,6,0,0,0,0,0,,,,
MNQ MAR26,1s,1,33,2026-01-08 09:20:09,25791,25791.25,25789.75,25789.75,22,1.5,1.25,0.25,0,-1,,,,
MNQ MAR26,1s,1,34,2026-01-08 09:20:10,25789.5,25789.75,25789.25,25789.75,5,0.5,0.25,0,0.25,1,,,,
MNQ MAR26,10s,10,5400,2026-01-08 09:20:10,25787.5,25791.25,25786.75,25789.75,184,4.5,2.25,1.5,0.75,1,37.05,7.4,5.08333333,4.75
MNQ MAR26,1s,1,35,2026-01-08 09:20:11,25789.75,25789.75,25789.5,25789.5,2,0.25,0.25,0,0,-1,,,,
MNQ MAR26,1s,1,36,2026-01-08 09:20:12,25789.5,25789.5,25789.5,25789.5,4,0,0,0,0,0,,,,
MNQ MAR26,1s,1,37,2026-01-08 09:20:13,25790,25790,25790,25790,1,0,0,0,0,0,,,,
MNQ MAR26,1s,1,38,2026-01-08 09:20:14,25790,25790,25790,25790,1,0,0,0,0,0,,,,
MNQ MAR26,1s,1,39,2026-01-08 09:20:15,25790,25790.25,25789.5,25790.25,12,0.75,0.25,0,0.5,1,,,,
MNQ MAR26,1s,1,40,2026-01-08 09:20:16,25790.25,25790.5,25790,25790,15,0.5,0.25,0.25,0,-1,,,,
MNQ MAR26,1s,1,41,2026-01-08 09:20:17,25789.75,25789.75,25789.75,25789.75,1,0,0,0,0,0,,,,
