Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ MAR26,1s,1,0,2026-01-02 09:19:48,25669.5,25670,25669.5,25669.5,10,0.5,0,0.5,0,0,,,,
MNQ MAR26,1s,1,1,2026-01-02 09:19:49,25669.75,25670,25669.5,25670,9,0.5,0.25,0,0.25,1,,,,
MNQ MAR26,1s,1,2,2026-01-02 09:19:50,25669.5,25669.5,25669.25,25669.5,18,0.25,0,0,0.25,0,,,,
MNQ MAR26,10s,10,5398,2026-01-02 09:19:50,25672.5,25673,25669.25,25669.5,270,3.75,3,0.5,0.25,-1,5.7,30.5,13.76666667,11.36
MNQ MAR26,1s,1,3,2026-01-02 09:19:51,25669.5,25669.75,25666.5,25668.5,285,3.25,1,0.25,2,-1,,,,
MNQ MAR26,1s,1,4,2026-01-02 09:19:52,25669,25669.75,25668.25,25669.25,47,1.5,0.25,0.5,0.75,1,,,,
MNQ MAR26,1s,1,5,2026-01-02 09:19:53,25669.75,25670.5,25669.75,25670.5,32,0.75,0.75,0,0,1,,,,
MNQ MAR26,1s,1,6,2026-01-02 09:19:54,25670.75,25671.25,25670,25670.75,37,1.25,0,0.5,0.75,0,,,,
MNQ MAR26,1s,1,7,2026-01-02 09:19:55,25671.25,25671.25,25670.25,25670.75,19,1,0.5,0,0.5,-1,,,,
MNQ MAR26,1s,1,8,2026-01-02 09:19:56,25670.25,25671.25,25670.25,25670.75,7,1,0.5,0.5,0,1,,,,
MNQ MAR26,1s,1,9,2026-01-02 09:19:57,25671,25671,25670.75,25671,5,0.25,0,0,0.25,0,,,,
MNQ MAR26,1s,1,10,2026-01-02 09:19:58,25670.75,25670.75,25670,25670,9,0.75,0.75,0,0,-1,,,,
MNQ MAR26,1s,1,11,2026-01-02 09:19:59,25670,25670.25,25670,25670.25,7,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,12,2026-01-02 09:20:00,25669.75,25669.75,25669.5,25669.5,8,0.25,0.25,0,0,-1,,,,
MNQ MAR26,10s,10,5399,2026-01-02 09:20:00,25669.5,25671.25,25666.5,25669.5,456,4.75,0,1.75,3,0,43.25,37.55,26.28333333,15.76
MNQ MAR26,20s,20,5699,2026-01-02 09:20:00,25672.5,25673,25666.5,25669.5,726,6.5,3,0.5,3,-1,-56,84.8,2.41666667,-7.25
MNQ MAR26,1s,1,13,2026-01-02 09:20:01,25669.75,25669.75,25668.75,25669,49,1,0.75,0,0.25,-1,,,,
MNQ MAR26,1s,1,14,2026-01-02 09:20:02,25669,25669.5,25669,25669.25,16,0.5,0.25,0.25,0,1,,,,
MNQ MAR26,1s,1,15,2026-01-02 09:20:03,25670,25671,25670,25671,31,1,1,0,0,1,,,,
MNQ MAR26,1s,1,16,2026-01-02 09:20:04,25671.25,25672,25670.5,25671.75,42,1.5,0.5,0.25,0.75,1,,,,
MNQ MAR26,1s,1,17,2026-01-02 09:20:05,25672,25673,25671.75,25672.75,26,1.25,0.75,0.25,0.25,1,,,,
MNQ MAR26,1s,1,18,2026-01-02 09:20:06,25671,25671.25,25671,25671.25,6,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,19,2026-01-02 09:20:07,25671.25,25671.25,25671.25,25671.25,3,0,0,0,0,0,,,,
MNQ MAR26,1s,1,20,2026-01-02 09:20:08,25670.75,25671,25670,25670.5,46,1,0.25,0.25,0.5,-1,,,,
MNQ MAR26,1s,1,21,2026-01-02 09:20:09,25670,25670.25,25669.75,25669.75,8,0.5,0.25,0.25,0,-1,,,,
MNQ MAR26,1s,1,22,2026-01-02 09:20:10,25670,25671.25,25670,25671.25,21,1.25,1.25,0,0,1,,,,
MNQ MAR26,10s,10,5400,2026-01-02 09:20:10,25669.75,25673,25668.75,25671.25,248,4.25,1.5,1.75,1,1,68.95,25.7,31.25,20.91
MNQ MAR26,1s,1,23,2026-01-02 09:20:11,25670.75,25670.75,25670.5,25670.5,4,0.25,0.25,0,0,-1,,,,
MNQ MAR26,1s,1,24,2026-01-02 09:20:12,25670.25,25670.5,25670,25670.5,13,0.5,0.25,0,0.25,1,,,,
MNQ MAR26,1s,1,25,2026-01-02 09:20:13,25670.5,25671.25,25670.5,25670.75,9,0.75,0.25,0.5,0,1,,,,
MNQ MAR26,1s,1,26,2026-01-02 09:20:14,25670.25,25670.75,25670.25,25670.75,8,0.5,0.5,0,0,1,,,,
MNQ MAR26,1s,1,27,2026-01-02 09:20:15,25670.75,25670.75,25670,25670,12,0.75,0.75,0,0,-1,,,,
MNQ MAR26,1s,1,28,2026-01-02 09:20:16,25670,25670.25,25670,25670,3,0.25,0,0.25,0,0,,,,
MNQ MAR26,1s,1,29,2026-01-02 09:20:17,25670,25670,25669.5,25669.5,5,0.5,0.5,0,0,-1,,,,
MNQ MAR26,1s,1,30,2026-01-02 09:20:18,25669.75,25670.5,25669.75,25670.5,14,0.75,0.75,0,0,1,,,,
MNQ MAR26,1s,1,31,2026-01-02 09:20:19,25670.5,25671.25,25670.5,25670.75,6,0.75,0.25,0.5,0,1,,,,
MNQ MAR26,1s,1,32,2026-01-02 09:20:20,25670.75,25670.75,25669.75,25669.75,13,1,1,0,0,-1,,,,
MNQ MAR26,10s,10,5401,2026-01-02 09:20:20,25670.75,25671.25,25669.5,25669.75,87,1.75,1,0.5,0.25,-1,70.45,1.5,21.58333333,21.21
MNQ MAR26,20s,20,5700,2026-01-02 09:20:20,25669.75,25673,25668.75,25669.75,335,4.25,0,3.25,1,0,10.45,66.45,51.61666667,9.78
MNQ MAR26,1s,1,33,2026-01-02 09:20:21,25669.5,25669.5,25668.5,25668.5,30,1,1,0,0,-1,,,,
MNQ MAR26,1s,1,34,2026-01-02 09:20:22,25668.5,25669,25668.5,25669,5,0.5,0.5,0,0,1,,,,
MNQ MAR26,1s,1,35,2026-01-02 09:20:23,25668.5,25669.5,25667.75,25668.5,52,1.75,0,1,0.75,0,,,,
MNQ MAR26,1s,1,36,2026-01-02 09:20:24,25669,25670.5,25669,25670.5,27,1.5,1.5,0,0,1,,,,
MNQ MAR26,1s,1,37,2026-01-02 09:20:25,25670,25670,25668,25668.75,26,2,1.25,0,0.75,-1,,,,
MNQ MAR26,1s,1,38,2026-01-02 09:20:26,25668.25,25668.5,25668.25,25668.5,7,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,39,2026-01-02 09:20:27,25668,25668.25,25667.75,25667.75,12,0.5,0.25,0.25,0,-1,,,,
MNQ MAR26,1s,1,40,2026-01-02 09:20:28,25668.25,25668.25,25667,25667,26,1.25,1.25,0,0,-1,,,,
MNQ MAR26,1s,1,41,2026-01-02 09:20:29,25666.75,25667.5,25666.5,25667.25,21,1,0.5,0.25,0.25,1,,,,
MNQ MAR26,1s,1,42,2026-01-02 09:20:30,25667,25669,25664.5,25669,281,4.5,2,0,2.5,1,,,,
MNQ MAR26,10s,10,5402,2026-01-02 09:20:30,25669.5,25670.5,25664.5,25669,487,6,0.5,1,4.5,-1,126.15,55.7,27.63333333,30.19
MNQ MAR26,1s,1,43,2026-01-02 09:20:31,25668.75,25669.25,25668.5,25669.25,19,0.75,0.5,0,0.25,1,,,,
MNQ MAR26,1s,1,44,2026-01-02 09:20:32,25668.75,25669,25668.5,25668.75,24,0.5,0,0.25,0.25,0,,,,
MNQ MAR26,1s,1,45,2026-01-02 09:20:33,25669,25669.75,25669,25669.5,11,0.75,0.5,0.25,0,1,,,,
MNQ MAR26,1s,1,46,2026-01-02 09:20:34,25669.25,25669.75,25669.25,25669.25,19,0.5,0,0.5,0,0,,,,
MNQ MAR26,1s,1,47,2026-01-02 09:20:35,25669.25,25669.5,25669.25,25669.5,9,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,48,2026-01-02 09:20:36,25669.75,25670.75,25669.75,25670.25,45,1,0.5,0.5,0,1,,,,
MNQ MAR26,1s,1,49,2026-01-02 09:20:37,25670.75,25671,25670.75,25671,3,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,50,2026-01-02 09:20:38,25670.75,25671,25670.75,25671,20,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,51,2026-01-02 09:20:39,25671,25671.75,25671,25671.75,20,0.75,0.75,0,0,1,,,,
MNQ MAR26,1s,1,52,2026-01-02 09:20:40,25672,25672,25671.5,25672,19,0.5,0,0,0.5,0,,,,
MNQ MAR26,10s,10,5403,2026-01-02 09:20:40,25668.75,25672,25668.5,25672,189,3.5,3.25,0,0.25,1,110.5,-15.65,13.85,20.96
MNQ MAR26,20s,20,5701,2026-01-02 09:20:40,25669.5,25672,25664.5,25672,676,7.5,2.5,0,5,1,104.2,93.75,81.66666667,33.49
MNQ MAR26,1s,1,53,2026-01-02 09:20:41,25672.25,25672.75,25671.75,25671.75,19,1,0.5,0.5,0,-1,,,,
MNQ MAR26,1s,1,54,2026-01-02 09:20:42,25671.75,25671.75,25670.25,25670.75,27,1.5,1,0,0.5,-1,,,,
MNQ MAR26,1s,1,55,2026-01-02 09:20:43,25670.25,25671,25670.25,25670.5,5,0.75,0.25,0.5,0,1,,,,
MNQ MAR26,1s,1,56,2026-01-02 09:20:44,25670.25,25670.5,25670.25,25670.25,4,0.25,0,0.25,0,0,,,,
MNQ MAR26,1s,1,57,2026-01-02 09:20:45,25670.25,25670.5,25670,25670,4,0.5,0.25,0.25,0,-1,,,,
MNQ MAR26,1s,1,58,2026-01-02 09:20:46,25670,25670.25,25669.5,25669.5,13,0.75,0.5,0.25,0,-1,,,,
MNQ MAR26,1s,1,59,2026-01-02 09:20:47,25669.75,25671.25,25669.5,25670.75,38,1.75,1,0.5,0.25,1,,,,
MNQ MAR26,1s,1,60,2026-01-02 09:20:48,25670.25,25670.25,25670.25,25670.25,1,0,0,0,0,0,,,,
MNQ MAR26,1s,1,61,2026-01-02 09:20:49,25670.5,25670.5,25669.75,25669.75,8,0.75,0.75,0,0,-1,,,,
MNQ MAR26,1s,1,62,2026-01-02 09:20:50,25670.25,25670.25,25670.25,25670.25,3,0,0,0,0,0,,,,
MNQ MAR26,10s,10,5404,2026-01-02 09:20:50,25672.25,25672.75,25669.5,25670.25,122,3.25,2,0.5,0.75,-1,55.45,-55.05,-5,2.44
MNQ MAR26,1s,1,63,2026-01-02 09:20:51,25669.75,25669.75,25669.75,25669.75,4,0,0,0,0,0,,,,
MNQ MAR26,1s,1,64,2026-01-02 09:20:52,25669.75,25669.75,25669.5,25669.5,2,0.25,0.25,0,0,-1,,,,
MNQ MAR26,1s,1,65,2026-01-02 09:20:53,25670,25670.25,25670,25670.25,4,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,66,2026-01-02 09:20:54,25670,25670,25670,25670,5,0,0,0,0,0,,,,
