Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ MAR26,1s,1,0,2026-02-26 09:19:50,25383.25,25383.5,25382.75,25383.25,33,0.75,0,0.25,0.5,0,,,,
MNQ MAR26,10s,10,5398,2026-02-26 09:19:50,25380.5,25383.75,25379.25,25383.25,368,4.5,2.75,0.5,1.25,1,18.65,37.3,20,-2.26
MNQ MAR26,1s,1,1,2026-02-26 09:19:51,25383.25,25384.25,25382.5,25383.25,102,1.75,0,1,0.75,0,,,,
MNQ MAR26,1s,1,2,2026-02-26 09:19:52,25383,25383.5,25383,25383.25,31,0.5,0.25,0.25,0,1,,,,
MNQ MAR26,1s,1,3,2026-02-26 09:19:53,25382.5,25383.25,25382.5,25382.75,12,0.75,0.25,0.5,0,1,,,,
MNQ MAR26,1s,1,4,2026-02-26 09:19:54,25382.75,25383.25,25382,25382.25,45,1.25,0.5,0.5,0.25,-1,,,,
MNQ MAR26,1s,1,5,2026-02-26 09:19:55,25383,25384.5,25383,25384.25,45,1.5,1.25,0.25,0,1,,,,
MNQ MAR26,1s,1,6,2026-02-26 09:19:56,25383.75,25383.75,25382.75,25383.25,33,1,0.5,0,0.5,-1,,,,
MNQ MAR26,1s,1,7,2026-02-26 09:19:57,25383.25,25383.5,25383,25383.5,6,0.5,0.25,0,0.25,1,,,,
MNQ MAR26,1s,1,8,2026-02-26 09:19:58,25383.5,25383.75,25383,25383.75,9,0.75,0.25,0,0.5,1,,,,
MNQ MAR26,1s,1,9,2026-02-26 09:19:59,25383.75,25383.75,25383,25383,8,0.75,0.75,0,0,-1,,,,
MNQ MAR26,1s,1,10,2026-02-26 09:20:00,25383.25,25383.25,25382.25,25382.5,15,1,0.75,0,0.25,-1,,,,
MNQ MAR26,10s,10,5399,2026-02-26 09:20:00,25383.25,25384.5,25382,25382.5,306,2.5,0.75,1.25,0.5,-1,49.5,30.85,24.81666667,14.38
MNQ MAR26,20s,20,5699,2026-02-26 09:20:00,25380.5,25384.5,25379.25,25382.5,674,5.25,2,2,1.25,1,54.95,-39.45,3.3,-9.43
MNQ MAR26,1s,1,11,2026-02-26 09:20:01,25382,25382.25,25381.5,25382,17,0.75,0,0.25,0.5,0,,,,
MNQ MAR26,1s,1,12,2026-02-26 09:20:02,25382,25382.5,25381.5,25381.75,44,1,0.25,0.5,0.25,-1,,,,
MNQ MAR26,1s,1,13,2026-02-26 09:20:03,25382.25,25382.5,25382,25382.5,19,0.5,0.25,0,0.25,1,,,,
MNQ MAR26,1s,1,14,2026-02-26 09:20:04,25381.75,25383.75,25381.75,25383.25,23,2,1.5,0.5,0,1,,,,
MNQ MAR26,1s,1,15,2026-02-26 09:20:05,25383,25383.5,25382.75,25383,38,0.75,0,0.5,0.25,0,,,,
MNQ MAR26,1s,1,16,2026-02-26 09:20:06,25382.5,25383.25,25382.5,25382.75,20,0.75,0.25,0.5,0,1,,,,
MNQ MAR26,1s,1,17,2026-02-26 09:20:07,25383.25,25383.5,25382.75,25382.75,7,0.75,0.5,0.25,0,-1,,,,
MNQ MAR26,1s,1,18,2026-02-26 09:20:08,25383.25,25383.75,25383,25383,9,0.75,0.25,0.5,0,-1,,,,
MNQ MAR26,1s,1,19,2026-02-26 09:20:09,25383.5,25383.75,25379.25,25380.5,101,4.5,3,0.25,1.25,-1,,,,
MNQ MAR26,1s,1,20,2026-02-26 09:20:10,25380.25,25380.75,25379.25,25380.75,36,1.5,0.5,0,1,1,,,,
MNQ MAR26,10s,10,5400,2026-02-26 09:20:10,25382,25383.75,25379.25,25380.75,314,4.5,1.25,1.75,1.5,-1,84.85,35.35,34.5,25.24
MNQ MAR26,1s,1,21,2026-02-26 09:20:11,25380,25380.5,25379.75,25380.5,9,0.75,0.5,0,0.25,1,,,,
MNQ MAR26,1s,1,22,2026-02-26 09:20:12,25380.5,25382.25,25380.5,25381.5,20,1.75,1,0.75,0,1,,,,
MNQ MAR26,1s,1,23,2026-02-26 09:20:13,25381.5,25381.75,25381,25381,7,0.75,0.5,0.25,0,-1,,,,
MNQ MAR26,1s,1,24,2026-02-26 09:20:14,25380.75,25381.25,25380.75,25381.25,10,0.5,0.5,0,0,1,,,,
MNQ MAR26,1s,1,25,2026-02-26 09:20:15,25381,25382,25381,25381,9,1,0,1,0,0,,,,
MNQ MAR26,1s,1,26,2026-02-26 09:20:16,25381.5,25381.5,25380.5,25381,7,1,0.5,0,0.5,-1,,,,
MNQ MAR26,1s,1,27,2026-02-26 09:20:17,25381,25381.25,25380,25380.75,37,1.25,0.25,0.25,0.75,-1,,,,
MNQ MAR26,1s,1,28,2026-02-26 09:20:18,25380.25,25380.5,25378.25,25379,65,2.25,1.25,0.25,0.75,-1,,,,
MNQ MAR26,1s,1,29,2026-02-26 09:20:19,25378.5,25378.75,25378.25,25378.5,60,0.5,0,0.25,0.25,0,,,,
MNQ MAR26,1s,1,30,2026-02-26 09:20:20,25378.25,25378.25,25377.5,25377.5,13,0.75,0.75,0,0,-1,,,,
MNQ MAR26,10s,10,5401,2026-02-26 09:20:20,25380,25382.25,25377.5,25377.5,237,4.75,2.5,2.25,0,-1,93.8,8.95,25.05,23.75
MNQ MAR26,20s,20,5700,2026-02-26 09:20:20,25382,25383.75,25377.5,25377.5,551,6.25,4.5,1.75,0,-1,86.75,31.8,10.43333333,4.04
MNQ MAR26,1s,1,31,2026-02-26 09:20:21,25377.75,25378.5,25377.75,25378,13,0.75,0.25,0.5,0,1,,,,
MNQ MAR26,1s,1,32,2026-02-26 09:20:22,25379,25379,25377.25,25377.5,14,1.75,1.5,0,0.25,-1,,,,
MNQ MAR26,1s,1,33,2026-02-26 09:20:23,25377.5,25377.75,25376.75,25376.75,52,1,0.75,0.25,0,-1,,,,
MNQ MAR26,1s,1,34,2026-02-26 09:20:24,25376.75,25377.5,25376.75,25377.25,30,0.75,0.5,0.25,0,1,,,,
MNQ MAR26,1s,1,35,2026-02-26 09:20:25,25376.75,25377.5,25376.75,25377.5,14,0.75,0.75,0,0,1,,,,
MNQ MAR26,1s,1,36,2026-02-26 09:20:26,25376.75,25377,25376.75,25377,3,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,37,2026-02-26 09:20:27,25377,25377.25,25376.75,25377,5,0.5,0,0.25,0.25,0,,,,
MNQ MAR26,1s,1,38,2026-02-26 09:20:28,25377.25,25377.75,25377.25,25377.75,10,0.5,0.5,0,0,1,,,,
MNQ MAR26,1s,1,39,2026-02-26 09:20:29,25377,25377.75,25376.25,25376.25,26,1.5,0.75,0.75,0,-1,,,,
MNQ MAR26,1s,1,40,2026-02-26 09:20:30,25377,25377,25375.5,25376,30,1.5,1,0,0.5,-1,,,,
MNQ MAR26,10s,10,5402,2026-02-26 09:20:30,25377.75,25379,25375.5,25376,197,3.5,1.75,1.25,0.5,-1,81.7,-12.1,10.73333333,20.07
MNQ MAR26,1s,1,41,2026-02-26 09:20:31,25375.5,25376.25,25375.5,25375.5,19,0.75,0,0.75,0,0,,,,
MNQ MAR26,1s,1,42,2026-02-26 09:20:32,25375.5,25375.75,25375,25375,14,0.75,0.5,0.25,0,-1,,,,
MNQ MAR26,1s,1,43,2026-02-26 09:20:33,25374.75,25375,25374.5,25374.5,23,0.5,0.25,0.25,0,-1,,,,
MNQ MAR26,1s,1,44,2026-02-26 09:20:34,25374.5,25375,25374.5,25375,15,0.5,0.5,0,0,1,,,,
MNQ MAR26,1s,1,45,2026-02-26 09:20:35,25374.75,25375.25,25374.5,25375.25,9,0.75,0.5,0,0.25,1,,,,
MNQ MAR26,1s,1,46,2026-02-26 09:20:36,25374.75,25375.5,25374.75,25375.5,4,0.75,0.75,0,0,1,,,,
MNQ MAR26,1s,1,47,2026-02-26 09:20:37,25375.25,25375.5,25374.75,25374.75,15,0.75,0.5,0.25,0,-1,,,,
MNQ MAR26,1s,1,48,2026-02-26 09:20:38,25374.25,25374.75,25374,25374.25,42,0.75,0,0.5,0.25,0,,,,
MNQ MAR26,1s,1,49,2026-02-26 09:20:39,25373.75,25373.75,25372.75,25373,35,1,0.75,0,0.25,-1,,,,
