Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-08-15 09:19:43,23906.5,23906.5,23906,23906.5,5,0.5,0,0,0.5,0,,,,
MNQ SEP25,1s,1,1,2025-08-15 09:19:44,23906,23906.5,23906,23906.5,2,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,2,2025-08-15 09:19:45,23906.5,23906.5,23906,23906,5,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,3,2025-08-15 09:19:46,23906.5,23906.5,23905.75,23905.75,10,0.75,0.75,0,0,-1,,,,
MNQ SEP25,1s,1,4,2025-08-15 09:19:47,23905.75,23905.75,23905.75,23905.75,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,5,2025-08-15 09:19:48,23905.75,23906.25,23905.75,23905.75,4,0.5,0,0.5,0,0,,,,
MNQ SEP25,1s,1,6,2025-08-15 09:19:49,23905.5,23905.5,23905.5,23905.5,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,7,2025-08-15 09:19:50,23906.25,23906.25,23905.75,23905.75,2,0.5,0.5,0,0,-1,,,,
MNQ SEP25,10s,10,5398,2025-08-15 09:19:50,23905.75,23906.75,23905.5,23905.75,47,1.25,0,1,0.25,0,-7.95,-70,-24.3,-13.82
MNQ SEP25,1s,1,8,2025-08-15 09:19:51,23906,23906.5,23906,23906.5,10,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,9,2025-08-15 09:19:52,23906.75,23907,23906.75,23906.75,5,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,10,2025-08-15 09:19:53,23907.25,23907.75,23907.25,23907.5,12,0.5,0.25,0.25,0,1,,,,
MNQ SEP25,1s,1,11,2025-08-15 09:19:54,23907.5,23907.5,23906.5,23906.75,17,1,0.75,0,0.25,-1,,,,
MNQ SEP25,1s,1,12,2025-08-15 09:19:55,23906.5,23906.5,23906.25,23906.25,7,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,13,2025-08-15 09:19:56,23907,23907.75,23907,23907.75,11,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,14,2025-08-15 09:19:57,23908,23908,23908,23908,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,15,2025-08-15 09:19:58,23907.75,23908,23907.5,23908,9,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,16,2025-08-15 09:19:59,23907.25,23907.25,23907.25,23907.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,17,2025-08-15 09:20:00,23907.75,23907.75,23907.75,23907.75,1,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5399,2025-08-15 09:20:00,23906,23908,23906,23907.75,75,2,1.75,0.25,0,1,-29.95,-22,-30.71666667,-19.23
MNQ SEP25,20s,20,5699,2025-08-15 09:20:00,23905.75,23908,23905.5,23907.75,122,2.5,2,0.25,0.25,1,75.35,-22.2,-9.31666667,9.86
MNQ SEP25,1s,1,18,2025-08-15 09:20:01,23907.5,23908,23907,23907.25,47,1,0.25,0.5,0.25,-1,,,,
MNQ SEP25,1s,1,19,2025-08-15 09:20:02,23907.75,23908,23907.75,23908,8,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,20,2025-08-15 09:20:03,23907.25,23907.5,23906.75,23907.25,19,0.75,0,0.25,0.5,0,,,,
MNQ SEP25,1s,1,21,2025-08-15 09:20:04,23907.25,23907.25,23907.25,23907.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,22,2025-08-15 09:20:05,23907,23907.25,23906.25,23906.25,15,1,0.75,0.25,0,-1,,,,
MNQ SEP25,1s,1,23,2025-08-15 09:20:06,23906.25,23907,23906.25,23907,15,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,24,2025-08-15 09:20:07,23907.5,23907.5,23906.75,23907,8,0.75,0.5,0,0.25,-1,,,,
MNQ SEP25,1s,1,25,2025-08-15 09:20:08,23906.5,23907.25,23906.5,23907.25,6,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,26,2025-08-15 09:20:09,23906.75,23907,23906.75,23907,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,27,2025-08-15 09:20:10,23906.75,23907.5,23906.75,23907.5,10,0.75,0.75,0,0,1,,,,
MNQ SEP25,10s,10,5400,2025-08-15 09:20:10,23907.5,23908,23906.25,23907.5,131,1.75,0,0.5,1.25,0,-25.2,4.75,-29.08333333,-18.03
MNQ SEP25,1s,1,28,2025-08-15 09:20:11,23907.75,23907.75,23907.5,23907.75,5,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,29,2025-08-15 09:20:12,23908,23908.25,23907.75,23908.25,12,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,30,2025-08-15 09:20:13,23907.75,23908.5,23907.5,23907.75,43,1,0,0.75,0.25,0,,,,
MNQ SEP25,1s,1,31,2025-08-15 09:20:14,23907.75,23908.25,23907.5,23907.5,22,0.75,0.25,0.5,0,-1,,,,
MNQ SEP25,1s,1,32,2025-08-15 09:20:15,23907.25,23907.5,23907.25,23907.5,11,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,33,2025-08-15 09:20:16,23907.25,23907.75,23907.25,23907.25,9,0.5,0,0.5,0,0,,,,
MNQ SEP25,1s,1,34,2025-08-15 09:20:17,23907.5,23907.5,23907.5,23907.5,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,35,2025-08-15 09:20:18,23907.5,23908.25,23907.5,23908,11,0.75,0.5,0.25,0,1,,,,
MNQ SEP25,1s,1,36,2025-08-15 09:20:19,23908.5,23908.5,23907.5,23907.5,7,1,1,0,0,-1,,,,
MNQ SEP25,1s,1,37,2025-08-15 09:20:20,23907.5,23908.25,23907.5,23907.75,20,0.75,0.25,0.5,0,1,,,,
MNQ SEP25,10s,10,5401,2025-08-15 09:20:20,23907.75,23908.5,23907.25,23907.75,141,1.25,0,0.75,0.5,0,-17.1,8.1,-3.05,-15.86
MNQ SEP25,20s,20,5700,2025-08-15 09:20:20,23907.5,23908.5,23906.25,23907.75,272,2.25,0.25,0.75,1.25,1,85.95,10.6,-10.88333333,7.56
MNQ SEP25,1s,1,38,2025-08-15 09:20:21,23908,23908.5,23908,23908.5,7,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,39,2025-08-15 09:20:22,23908.25,23909,23908.25,23908.5,33,0.75,0.25,0.5,0,1,,,,
MNQ SEP25,1s,1,40,2025-08-15 09:20:23,23908.5,23908.5,23907.5,23907.5,11,1,1,0,0,-1,,,,
MNQ SEP25,1s,1,41,2025-08-15 09:20:24,23907.75,23907.75,23907.5,23907.75,3,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,42,2025-08-15 09:20:26,23908,23908,23907.5,23908,5,0.5,0,0,0.5,0,,,,
MNQ SEP25,1s,1,43,2025-08-15 09:20:27,23908,23908,23908,23908,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,44,2025-08-15 09:20:28,23907.75,23908,23907.25,23907.25,9,0.75,0.5,0.25,0,-1,,,,
MNQ SEP25,1s,1,45,2025-08-15 09:20:29,23907.25,23907.25,23907.25,23907.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,46,2025-08-15 09:20:30,23907.25,23907.25,23907.25,23907.25,1,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5402,2025-08-15 09:20:30,23908,23909,23907.25,23907.25,71,1.75,0.75,1,0,-1,-15.45,1.65,4.83333333,-15.5
MNQ SEP25,1s,1,47,2025-08-15 09:20:31,23907.75,23908,23907.25,23908,9,0.75,0.25,0,0.5,1,,,,
MNQ SEP25,1s,1,48,2025-08-15 09:20:32,23907.5,23908.25,23907.5,23908.25,18,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,49,2025-08-15 09:20:33,23908.25,23908.25,23908,23908,3,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,50,2025-08-15 09:20:34,23908.25,23908.5,23908,23908.25,13,0.5,0,0.25,0.25,0,,,,
MNQ SEP25,1s,1,51,2025-08-15 09:20:35,23908.25,23909,23908.25,23909,8,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,52,2025-08-15 09:20:36,23908.5,23908.5,23908,23908,3,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,53,2025-08-15 09:20:38,23908.5,23908.75,23908.5,23908.75,3,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,54,2025-08-15 09:20:39,23909,23909,23908.75,23908.75,5,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,55,2025-08-15 09:20:40,23909,23909.25,23908.75,23908.75,14,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,10s,10,5403,2025-08-15 09:20:40,23907.75,23909.25,23907.25,23908.75,76,2,1,0.5,0.5,1,-10.45,5,4.91666667,-0.5
MNQ SEP25,20s,20,5701,2025-08-15 09:20:40,23908,23909.25,23907.25,23908.75,147,2,0.75,0.5,0.75,1,17.7,-68.25,-26.61666667,-17.12
MNQ SEP25,1s,1,56,2025-08-15 09:20:41,23909.25,23909.25,23908.75,23908.75,3,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,57,2025-08-15 09:20:42,23909.25,23909.5,23908.75,23909,18,0.75,0.25,0.25,0.25,-1,,,,
MNQ SEP25,1s,1,58,2025-08-15 09:20:43,23908.5,23909,23908.25,23908.25,11,0.75,0.25,0.5,0,-1,,,,
MNQ SEP25,1s,1,59,2025-08-15 09:20:44,23908.25,23908.5,23908,23908,4,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,60,2025-08-15 09:20:45,23908.5,23908.5,23908,23908,2,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,61,2025-08-15 09:20:46,23908.75,23909.5,23908.75,23909.25,12,0.75,0.5,0.25,0,1,,,,
MNQ SEP25,1s,1,62,2025-08-15 09:20:47,23909.75,23910.5,23909.75,23910.5,53,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,63,2025-08-15 09:20:48,23909.75,23910.5,23909.75,23909.75,13,0.75,0,0.75,0,0,,,,
MNQ SEP25,1s,1,64,2025-08-15 09:20:49,23909.75,23909.75,23909.25,23909.25,20,0.5,0.5,0,0,-1,,,,
