Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-06-26 09:19:14,22540.5,22540.5,22540.5,22540.5,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,1,2025-06-26 09:19:15,22540.75,22541,22540.5,22541,3,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,2,2025-06-26 09:19:16,22541,22541,22540.75,22540.75,5,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,3,2025-06-26 09:19:17,22541.25,22541.25,22541.25,22541.25,4,0,0,0,0,0,,,,
MNQ SEP25,1s,1,4,2025-06-26 09:19:18,22541,22541,22541,22541,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,5,2025-06-26 09:19:19,22541.25,22542.25,22540.75,22541.25,24,1.5,0,1,0.5,0,,,,
MNQ SEP25,1s,1,6,2025-06-26 09:19:20,22541.5,22541.5,22540.5,22541.5,8,1,0,0,1,0,,,,
MNQ SEP25,10s,10,5395,2025-06-26 09:19:20,22540.75,22542.25,22540.25,22541.5,74,2,0.75,0.75,0.5,1,-143.7,3.6,-5.73333333,-27.6
MNQ SEP25,20s,20,5697,2025-06-26 09:19:20,22541.5,22543,22540.25,22541.5,151,2.75,0,1.5,1.25,0,-6.85,-394.4,-147.26666667,-65.12
MNQ SEP25,1s,1,7,2025-06-26 09:19:22,22541,22541.5,22541,22541.5,2,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,8,2025-06-26 09:19:23,22541.5,22541.75,22541,22541.75,13,0.75,0.25,0,0.5,1,,,,
MNQ SEP25,1s,1,9,2025-06-26 09:19:24,22541.75,22542.5,22541.75,22541.75,9,0.75,0,0.75,0,0,,,,
MNQ SEP25,1s,1,10,2025-06-26 09:19:25,22541.75,22543.5,22541.75,22543.25,23,1.75,1.5,0.25,0,1,,,,
MNQ SEP25,1s,1,11,2025-06-26 09:19:26,22543,22543.25,22542.75,22543.25,6,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,12,2025-06-26 09:19:27,22543.5,22543.5,22543.5,22543.5,5,0,0,0,0,0,,,,
MNQ SEP25,1s,1,13,2025-06-26 09:19:28,22543.25,22544,22543.25,22544,5,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,14,2025-06-26 09:19:29,22544,22544,22543.75,22543.75,5,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,15,2025-06-26 09:19:30,22543.75,22544.5,22543.75,22544.5,5,0.75,0.75,0,0,1,,,,
MNQ SEP25,10s,10,5396,2025-06-26 09:19:30,22541,22544.5,22541,22544.5,73,3.5,3.5,0,0,1,-144.65,-0.95,-0.61666667,-17.77
