Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-09-12 09:18:59,24046.5,24046.5,24046.5,24046.5,4,0,0,0,0,0,,,,
MNQ SEP25,1s,1,1,2025-09-12 09:19:00,24046.5,24046.5,24045.75,24046.25,22,0.75,0.25,0,0.5,-1,,,,
MNQ SEP25,10s,10,5393,2025-09-12 09:19:00,24047.5,24048,24045.75,24046.25,78,2.25,1.25,0.5,0.5,-1,-26.6,0.1,-4.66666667,-4.41
MNQ SEP25,20s,20,5696,2025-09-12 09:19:00,24047.75,24048,24045.75,24046.25,98,2.25,1.5,0.25,0.5,-1,-23.95,-5.35,-3.26666667,-7.33
MNQ SEP25,1s,1,2,2025-09-12 09:19:01,24045.75,24046.5,24045.75,24046.5,21,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,3,2025-09-12 09:19:02,24046.75,24046.75,24046.5,24046.5,7,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,4,2025-09-12 09:19:03,24046.5,24047,24046.5,24046.5,7,0.5,0,0.5,0,0,,,,
MNQ SEP25,1s,1,5,2025-09-12 09:19:04,24046.5,24046.75,24046.5,24046.75,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,6,2025-09-12 09:19:05,24046.5,24047,24046.5,24047,2,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,7,2025-09-12 09:19:06,24047,24047,24047,24047,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,8,2025-09-12 09:19:07,24047,24047.25,24047,24047.25,4,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,9,2025-09-12 09:19:08,24046.75,24046.75,24046.75,24046.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,10,2025-09-12 09:19:09,24047,24047,24047,24047,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,11,2025-09-12 09:19:10,24047,24047,24047,24047,11,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5394,2025-09-12 09:19:10,24045.75,24047.25,24045.75,24047,57,1.5,1.25,0.25,0,1,-23.15,3.45,-0.96666667,-3.38
MNQ SEP25,1s,1,12,2025-09-12 09:19:11,24046.75,24047.25,24046.5,24046.5,23,0.75,0.25,0.5,0,-1,,,,
MNQ SEP25,1s,1,13,2025-09-12 09:19:12,24046.25,24046.25,24046,24046,13,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,14,2025-09-12 09:19:13,24046.25,24046.25,24046.25,24046.25,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,15,2025-09-12 09:19:14,24046,24046.25,24046,24046.25,6,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,16,2025-09-12 09:19:15,24046,24046.25,24045.75,24046,37,0.5,0,0.25,0.25,0,,,,
MNQ SEP25,1s,1,17,2025-09-12 09:19:16,24046,24046.25,24046,24046,6,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,18,2025-09-12 09:19:17,24046,24046,24046,24046,26,0,0,0,0,0,,,,
MNQ SEP25,1s,1,19,2025-09-12 09:19:18,24045.75,24046,24045.75,24045.75,7,0.25,0,0.25,0,0,,,,
