Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-09-08 09:19:49,23785.75,23785.75,23785,23785.5,21,0.75,0.25,0,0.5,-1,,,,
MNQ SEP25,1s,1,1,2025-09-08 09:19:50,23785,23785.5,23785,23785.25,5,0.5,0.25,0.25,0,1,,,,
MNQ SEP25,10s,10,5398,2025-09-08 09:19:50,23784.75,23787,23784.25,23785.25,262,2.75,0.5,1.75,0.5,1,11.1,25.3,-7.86666667,-3.58
MNQ SEP25,1s,1,2,2025-09-08 09:19:51,23785,23785,23783.75,23785,46,1.25,0,0,1.25,0,,,,
MNQ SEP25,1s,1,3,2025-09-08 09:19:52,23784.75,23784.75,23784.75,23784.75,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,4,2025-09-08 09:19:53,23785,23785,23784.75,23784.75,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,5,2025-09-08 09:19:54,23784.5,23784.5,23784,23784,5,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,6,2025-09-08 09:19:55,23783.75,23784,23783.75,23784,3,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,7,2025-09-08 09:19:56,23784.25,23784.5,23784,23784,4,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,8,2025-09-08 09:19:57,23784.5,23784.75,23784.25,23784.75,16,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,9,2025-09-08 09:19:58,23784.75,23785.5,23784,23785.5,45,1.5,0.75,0,0.75,1,,,,
MNQ SEP25,1s,1,10,2025-09-08 09:19:59,23785.25,23785.25,23785.25,23785.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,11,2025-09-08 09:20:00,23785.5,23786,23785.5,23786,8,0.5,0.5,0,0,1,,,,
MNQ SEP25,10s,10,5399,2025-09-08 09:20:00,23785,23786,23783.75,23786,135,2.25,1,0,1.25,1,21.95,10.85,-3.78333333,-2.99
MNQ SEP25,20s,20,5699,2025-09-08 09:20:00,23784.75,23787,23783.75,23786,397,3.25,1.25,1,1,1,65.45,41.7,11.41666667,15.22
MNQ SEP25,1s,1,12,2025-09-08 09:20:01,23786,23786.75,23786,23786,52,0.75,0,0.75,0,0,,,,
MNQ SEP25,1s,1,13,2025-09-08 09:20:02,23786,23786.5,23786,23786.5,10,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,14,2025-09-08 09:20:03,23786.5,23786.75,23786.5,23786.75,5,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,15,2025-09-08 09:20:04,23786.75,23787,23786.75,23787,6,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,16,2025-09-08 09:20:05,23787,23787.5,23787,23787.25,24,0.5,0.25,0.25,0,1,,,,
MNQ SEP25,1s,1,17,2025-09-08 09:20:06,23787,23787,23787,23787,8,0,0,0,0,0,,,,
MNQ SEP25,1s,1,18,2025-09-08 09:20:07,23787.25,23787.75,23787.25,23787.75,28,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,19,2025-09-08 09:20:08,23787.75,23788,23787,23788,41,1,0.25,0,0.75,1,,,,
MNQ SEP25,1s,1,20,2025-09-08 09:20:09,23788,23788,23787.75,23787.75,9,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,21,2025-09-08 09:20:10,23787.5,23788.25,23787.5,23788.25,44,0.75,0.75,0,0,1,,,,
MNQ SEP25,10s,10,5400,2025-09-08 09:20:10,23786,23788.25,23786,23788.25,227,2.25,2.25,0,0,1,43.2,21.25,19.13333333,1.7
MNQ SEP25,1s,1,22,2025-09-08 09:20:11,23788,23788.25,23787.75,23788,20,0.5,0,0.25,0.25,0,,,,
MNQ SEP25,1s,1,23,2025-09-08 09:20:12,23787.75,23787.75,23787.5,23787.5,6,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,24,2025-09-08 09:20:13,23788,23788.25,23787.75,23787.75,12,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,25,2025-09-08 09:20:14,23787.75,23788,23787.5,23787.5,21,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,26,2025-09-08 09:20:15,23788,23788.25,23787.75,23788,6,0.5,0,0.25,0.25,0,,,,
MNQ SEP25,1s,1,27,2025-09-08 09:20:16,23787.75,23788,23787.5,23788,13,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,28,2025-09-08 09:20:17,23788.25,23789,23788,23788.5,77,1,0.25,0.5,0.25,1,,,,
MNQ SEP25,1s,1,29,2025-09-08 09:20:18,23788.5,23788.75,23788.5,23788.5,8,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,30,2025-09-08 09:20:19,23788.75,23789.5,23788.75,23789,68,0.75,0.25,0.5,0,1,,,,
MNQ SEP25,1s,1,31,2025-09-08 09:20:20,23789,23789.25,23787.25,23787.25,29,2,1.75,0.25,0,-1,,,,
MNQ SEP25,10s,10,5401,2025-09-08 09:20:20,23788,23789.5,23787.25,23787.25,260,2.25,0.75,1.5,0,-1,70.4,27.2,19.76666667,7.42
MNQ SEP25,20s,20,5700,2025-09-08 09:20:20,23786,23789.5,23786,23787.25,487,3.5,1.25,2.25,0,1,114.45,49,31.91666667,23.13
MNQ SEP25,1s,1,32,2025-09-08 09:20:21,23787.75,23787.75,23787,23787.25,14,0.75,0.5,0,0.25,-1,,,,
MNQ SEP25,1s,1,33,2025-09-08 09:20:22,23787.5,23787.5,23787,23787,9,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,34,2025-09-08 09:20:23,23787,23787.25,23787,23787,6,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,35,2025-09-08 09:20:24,23787.25,23788,23787,23788,19,1,0.75,0,0.25,1,,,,
MNQ SEP25,1s,1,36,2025-09-08 09:20:25,23788.25,23788.5,23787.75,23788.5,18,0.75,0.25,0,0.5,1,,,,
MNQ SEP25,1s,1,37,2025-09-08 09:20:26,23788,23788,23787.75,23788,5,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,38,2025-09-08 09:20:27,23788.5,23788.5,23788.25,23788.5,9,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,39,2025-09-08 09:20:28,23788.5,23788.5,23788,23788,13,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,40,2025-09-08 09:20:29,23788,23788.25,23788,23788.25,9,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,41,2025-09-08 09:20:30,23788,23788,23787.75,23787.75,2,0.25,0.25,0,0,-1,,,,
