Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-06-16 09:17:52,22032.25,22032.75,22032,22032,6,0.75,0.25,0.5,0,-1,,,,
MNQ SEP25,1s,1,1,2025-06-16 09:17:53,22033.25,22033.25,22032.5,22033.25,3,0.75,0,0,0.75,0,,,,
MNQ SEP25,1s,1,2,2025-06-16 09:17:54,22032.5,22033.25,22032.25,22033.25,6,1,0.75,0,0.25,1,,,,
MNQ SEP25,1s,1,3,2025-06-16 09:17:55,22032.5,22032.5,22032.5,22032.5,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,4,2025-06-16 09:17:59,22033,22033,22030.75,22030.75,50,2.25,2.25,0,0,-1,,,,
MNQ SEP25,1s,1,5,2025-06-16 09:18:00,22031.5,22032,22031.25,22031.5,13,0.75,0,0.5,0.25,0,,,,
MNQ SEP25,10s,10,5387,2025-06-16 09:18:00,22032.5,22033.25,22030.75,22031.5,91,2.5,1,0.75,0.75,-1,6.75,11.15,8.95,6.23
MNQ SEP25,20s,20,5693,2025-06-16 09:18:00,22035.25,22035.25,22030.75,22031.5,198,4.5,3.75,0,0.75,-1,-8.8,-5.55,-18.5,-6.66
MNQ SEP25,1s,1,6,2025-06-16 09:18:01,22031.25,22032.25,22031.25,22032.25,9,1,1,0,0,1,,,,
MNQ SEP25,1s,1,7,2025-06-16 09:18:02,22032.5,22032.5,22031.25,22031.25,12,1.25,1.25,0,0,-1,,,,
MNQ SEP25,1s,1,8,2025-06-16 09:18:03,22032,22032,22031.5,22031.5,2,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,9,2025-06-16 09:18:04,22031.5,22031.5,22031.25,22031.25,3,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,10,2025-06-16 09:18:05,22032.25,22032.25,22032.25,22032.25,5,0,0,0,0,0,,,,
