Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-07-08 09:19:25,22943.5,22943.5,22943,22943,2,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,1,2025-07-08 09:19:26,22943.5,22943.5,22943.25,22943.25,6,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,2,2025-07-08 09:19:27,22943.5,22943.5,22942,22942,18,1.5,1.5,0,0,-1,,,,
MNQ SEP25,1s,1,3,2025-07-08 09:19:28,22942.25,22942.25,22942,22942,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,4,2025-07-08 09:19:29,22942.25,22942.25,22942.25,22942.25,5,0,0,0,0,0,,,,
MNQ SEP25,1s,1,5,2025-07-08 09:19:30,22942.25,22942.25,22941.5,22941.75,14,0.75,0.5,0,0.25,-1,,,,
MNQ SEP25,10s,10,5396,2025-07-08 09:19:30,22943.5,22943.5,22941.5,22941.75,63,2,1.75,0,0.25,-1,-27.15,2.3,2.15,-9.2
MNQ SEP25,1s,1,6,2025-07-08 09:19:31,22941.25,22941.25,22941.25,22941.25,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,7,2025-07-08 09:19:32,22941.25,22941.25,22940.5,22941,26,0.75,0.25,0,0.5,-1,,,,
MNQ SEP25,1s,1,8,2025-07-08 09:19:33,22940.75,22941,22940.75,22940.75,4,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,9,2025-07-08 09:19:34,22940.75,22940.75,22940.75,22940.75,5,0,0,0,0,0,,,,
MNQ SEP25,1s,1,10,2025-07-08 09:19:35,22941.25,22941.25,22940.75,22940.75,9,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,11,2025-07-08 09:19:36,22941,22941,22941,22941,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,12,2025-07-08 09:19:38,22941.25,22941.25,22940.5,22940.5,6,0.75,0.75,0,0,-1,,,,
MNQ SEP25,1s,1,13,2025-07-08 09:19:39,22940.75,22941,22940.5,22940.5,6,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,14,2025-07-08 09:19:40,22940.5,22940.5,22940.25,22940.25,18,0.25,0.25,0,0,-1,,,,
