Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-07-30 09:18:45,23489.5,23489.75,23489.5,23489.75,5,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,1,2025-07-30 09:18:47,23489.75,23489.75,23489.25,23489.25,2,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,2,2025-07-30 09:18:48,23489.75,23490,23489.75,23490,6,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,3,2025-07-30 09:18:49,23489.75,23490.75,23489.75,23490,9,1,0.25,0.75,0,1,,,,
MNQ SEP25,1s,1,4,2025-07-30 09:18:50,23490,23490,23490,23490,2,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5392,2025-07-30 09:18:50,23489.25,23490.75,23489.25,23490,150,1.5,0.75,0.75,0,1,-20.4,21.1,8.91666667,5.48
MNQ SEP25,1s,1,5,2025-07-30 09:18:51,23490,23490.5,23490,23490.5,3,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,6,2025-07-30 09:18:52,23490,23490.5,23490,23490.5,6,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,7,2025-07-30 09:18:53,23490.25,23490.5,23490.25,23490.25,5,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,8,2025-07-30 09:18:54,23490.25,23490.5,23490.25,23490.5,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,9,2025-07-30 09:18:55,23490.75,23490.75,23490.5,23490.5,3,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,10,2025-07-30 09:18:56,23490.75,23490.75,23489.75,23490.5,23,1,0.25,0,0.75,-1,,,,
MNQ SEP25,1s,1,11,2025-07-30 09:18:57,23490,23490,23490,23490,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,12,2025-07-30 09:18:58,23490,23490.5,23489.75,23490,12,0.75,0,0.5,0.25,0,,,,
MNQ SEP25,1s,1,13,2025-07-30 09:18:59,23490.25,23490.25,23490,23490,5,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,14,2025-07-30 09:19:00,23490,23490.5,23489.25,23489.75,30,1.25,0.25,0.5,0.5,-1,,,,
MNQ SEP25,10s,10,5393,2025-07-30 09:19:00,23490,23490.75,23489.25,23489.75,90,1.5,0.25,0.75,0.5,-1,-1.95,18.45,15.06666667,9.3
