Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-06-30 09:19:21,22886,22886,22885.5,22886,14,0.5,0,0,0.5,0,,,,
MNQ SEP25,1s,1,1,2025-06-30 09:19:22,22885.75,22886.25,22885,22886.25,25,1.25,0.5,0,0.75,1,,,,
MNQ SEP25,1s,1,2,2025-06-30 09:19:23,22886,22886.25,22885.75,22886.25,6,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,3,2025-06-30 09:19:24,22886,22886.75,22886,22886.25,18,0.75,0.25,0.5,0,1,,,,
MNQ SEP25,1s,1,4,2025-06-30 09:19:25,22886,22886.25,22886,22886,3,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,5,2025-06-30 09:19:26,22886.25,22886.25,22886.25,22886.25,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,6,2025-06-30 09:19:27,22886.25,22886.25,22886,22886,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,7,2025-06-30 09:19:28,22886.25,22886.25,22885.75,22885.75,4,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,8,2025-06-30 09:19:29,22885.5,22885.75,22885.5,22885.75,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,9,2025-06-30 09:19:30,22885.5,22885.5,22884.25,22885,33,1.25,0.5,0,0.75,-1,,,,
MNQ SEP25,1s,1,10,2025-06-30 09:19:31,22885.25,22885.25,22885,22885.25,4,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,11,2025-06-30 09:19:32,22885,22885,22884.5,22885,11,0.5,0,0,0.5,0,,,,
MNQ SEP25,1s,1,12,2025-06-30 09:19:33,22885,22885.5,22884.75,22885.25,10,0.75,0.25,0.25,0.25,1,,,,
MNQ SEP25,1s,1,13,2025-06-30 09:19:34,22885.25,22885.25,22885,22885,2,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,14,2025-06-30 09:19:35,22885,22885.5,22884.75,22885.25,11,0.75,0.25,0.25,0.25,1,,,,
MNQ SEP25,1s,1,15,2025-06-30 09:19:36,22885.25,22885.5,22885,22885.5,14,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,16,2025-06-30 09:19:37,22885.25,22885.5,22885,22885,6,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,17,2025-06-30 09:19:38,22885,22885.25,22885,22885.25,8,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,18,2025-06-30 09:19:39,22885.25,22885.75,22885.25,22885.75,9,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,19,2025-06-30 09:19:40,22885.25,22885.5,22885.25,22885.5,5,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,20,2025-06-30 09:19:41,22885,22885.5,22885,22885.5,2,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,21,2025-06-30 09:19:43,22885.25,22885.25,22885.25,22885.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,22,2025-06-30 09:19:44,22885.25,22886,22885.25,22885.75,11,0.75,0.5,0.25,0,1,,,,
MNQ SEP25,1s,1,23,2025-06-30 09:19:45,22885.75,22885.75,22885.75,22885.75,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,24,2025-06-30 09:19:46,22885.75,22885.75,22885.75,22885.75,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,25,2025-06-30 09:19:47,22886,22886.5,22886,22886,25,0.5,0,0.5,0,0,,,,
MNQ SEP25,1s,1,26,2025-06-30 09:19:48,22886.25,22886.25,22886.25,22886.25,1,0,0,0,0,0,,,,
