Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-09-05 09:19:59,23891.5,23891.75,23890.75,23891,78,1,0.5,0.25,0.25,-1,,,,
MNQ SEP25,1s,1,1,2025-09-05 09:20:00,23891.25,23891.75,23891.25,23891.75,23,0.5,0.5,0,0,1,,,,
MNQ SEP25,10s,10,5399,2025-09-05 09:20:00,23893.25,23893.75,23890.75,23891.75,252,3,1.5,0.5,1,-1,-36.05,-46.8,-18.41666667,-5.85
MNQ SEP25,20s,20,5699,2025-09-05 09:20:00,23893.5,23893.75,23890.5,23891.75,540,3.25,1.75,0.25,1.25,-1,38.1,31.5,20.01666667,-12.3
MNQ SEP25,1s,1,2,2025-09-05 09:20:01,23891.75,23892,23891,23891.25,63,1,0.5,0.25,0.25,-1,,,,
MNQ SEP25,1s,1,3,2025-09-05 09:20:02,23891,23891.5,23890.75,23890.75,12,0.75,0.25,0.5,0,-1,,,,
MNQ SEP25,1s,1,4,2025-09-05 09:20:03,23891,23891.5,23890.5,23891.5,13,1,0.5,0,0.5,1,,,,
MNQ SEP25,1s,1,5,2025-09-05 09:20:04,23891,23891.25,23890.5,23891.25,14,0.75,0.25,0,0.5,1,,,,
MNQ SEP25,1s,1,6,2025-09-05 09:20:05,23891,23891.25,23890.5,23890.75,11,0.75,0.25,0.25,0.25,-1,,,,
MNQ SEP25,1s,1,7,2025-09-05 09:20:06,23890.25,23890.75,23890.25,23890.25,12,0.5,0,0.5,0,0,,,,
MNQ SEP25,1s,1,8,2025-09-05 09:20:07,23890.25,23891.25,23890.25,23890.5,34,1,0.25,0.75,0,1,,,,
MNQ SEP25,1s,1,9,2025-09-05 09:20:08,23890.25,23890.75,23890,23890.25,22,0.75,0,0.5,0.25,0,,,,
MNQ SEP25,1s,1,10,2025-09-05 09:20:09,23890.25,23890.5,23890.25,23890.5,13,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,11,2025-09-05 09:20:10,23890.75,23890.75,23890.25,23890.25,11,0.5,0.5,0,0,-1,,,,
MNQ SEP25,10s,10,5400,2025-09-05 09:20:10,23891.75,23892,23890,23890.25,205,2,1.5,0.25,0.25,-1,-29.1,6.95,-8.9,-7.31
MNQ SEP25,1s,1,12,2025-09-05 09:20:11,23890.25,23891.25,23890,23891,17,1.25,0.75,0.25,0.25,1,,,,
MNQ SEP25,1s,1,13,2025-09-05 09:20:12,23890.75,23891.5,23890.5,23891.5,5,1,0.75,0,0.25,1,,,,
MNQ SEP25,1s,1,14,2025-09-05 09:20:13,23891,23891.5,23891,23891.25,4,0.5,0.25,0.25,0,1,,,,
MNQ SEP25,1s,1,15,2025-09-05 09:20:14,23891.25,23891.25,23890.75,23890.75,9,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,16,2025-09-05 09:20:15,23890.5,23891.25,23890.5,23891,13,0.75,0.5,0.25,0,1,,,,
MNQ SEP25,1s,1,17,2025-09-05 09:20:16,23890.75,23891,23890.75,23891,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,18,2025-09-05 09:20:17,23891,23891.5,23890.75,23891.25,14,0.75,0.25,0.25,0.25,1,,,,
MNQ SEP25,1s,1,19,2025-09-05 09:20:18,23890.75,23891.25,23890.75,23890.75,5,0.5,0,0.5,0,0,,,,
MNQ SEP25,1s,1,20,2025-09-05 09:20:19,23891,23891.25,23890.75,23890.75,5,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,21,2025-09-05 09:20:20,23890.75,23891.5,23890.75,23891.5,12,0.75,0.75,0,0,1,,,,
MNQ SEP25,10s,10,5401,2025-09-05 09:20:20,23890.25,23891.5,23890,23891.5,86,1.5,1.25,0,0.25,1,-43.95,-14.85,-18.23333333,-12.63
MNQ SEP25,20s,20,5700,2025-09-05 09:20:20,23891.75,23892,23890,23891.5,291,2,0.25,0.25,1.5,-1,33.55,-4.55,24.45,-3.08
MNQ SEP25,1s,1,22,2025-09-05 09:20:21,23891.5,23891.5,23891.5,23891.5,3,0,0,0,0,0,,,,
