Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-07-03 09:19:38,22906.5,22906.5,22906.25,22906.25,3,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,1,2025-07-03 09:19:39,22906,22906,22906,22906,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,2,2025-07-03 09:19:40,22906,22906.25,22906,22906.25,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,10s,10,5397,2025-07-03 09:19:40,22907.5,22907.5,22906,22906.25,49,1.5,1.25,0,0.25,-1,-20.35,3.15,-3.86666667,-0.94
MNQ SEP25,1s,1,3,2025-07-03 09:19:41,22906,22906.5,22905.5,22905.5,14,1,0.5,0.5,0,-1,,,,
MNQ SEP25,1s,1,4,2025-07-03 09:19:42,22906,22906,22905.5,22905.75,5,0.5,0.25,0,0.25,-1,,,,
MNQ SEP25,1s,1,5,2025-07-03 09:19:43,22905.75,22905.75,22905.75,22905.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,6,2025-07-03 09:19:44,22905.5,22905.5,22905.5,22905.5,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,7,2025-07-03 09:19:45,22906.25,22907.75,22906.25,22907.5,16,1.5,1.25,0.25,0,1,,,,
MNQ SEP25,1s,1,8,2025-07-03 09:19:46,22907.5,22909,22907.5,22908.75,21,1.5,1.25,0.25,0,1,,,,
MNQ SEP25,1s,1,9,2025-07-03 09:19:47,22908.75,22909.75,22908.75,22909.75,4,1,1,0,0,1,,,,
MNQ SEP25,1s,1,10,2025-07-03 09:19:48,22909.5,22910.25,22909.5,22910,27,0.75,0.5,0.25,0,1,,,,
MNQ SEP25,1s,1,11,2025-07-03 09:19:49,22909.75,22910,22909.5,22909.75,16,0.5,0,0.25,0.25,0,,,,
MNQ SEP25,10s,10,5398,2025-07-03 09:19:50,22906,22910.25,22905.5,22909.75,107,4.75,3.75,0.5,0.5,1,-11.25,9.1,-0.01666667,1.75
MNQ SEP25,1s,1,12,2025-07-03 09:19:51,22909.75,22909.75,22909.75,22909.75,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,13,2025-07-03 09:19:52,22909.75,22909.75,22909.75,22909.75,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,14,2025-07-03 09:19:53,22909.5,22910.75,22909.5,22910.75,4,1.25,1.25,0,0,1,,,,
MNQ SEP25,1s,1,15,2025-07-03 09:19:54,22910.5,22911.5,22910.5,22911.5,16,1,1,0,0,1,,,,
MNQ SEP25,1s,1,16,2025-07-03 09:19:55,22911,22911.5,22911,22911.5,10,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,17,2025-07-03 09:19:56,22911.5,22911.5,22910.5,22910.75,20,1,0.75,0,0.25,-1,,,,
MNQ SEP25,1s,1,18,2025-07-03 09:19:57,22910.75,22910.75,22910,22910.5,17,0.75,0.25,0,0.5,-1,,,,
MNQ SEP25,1s,1,19,2025-07-03 09:19:58,22910.75,22910.75,22910.75,22910.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,20,2025-07-03 09:19:59,22910.5,22910.5,22909.25,22909.75,47,1.25,0.75,0,0.5,-1,,,,
MNQ SEP25,1s,1,21,2025-07-03 09:20:00,22909.25,22909.25,22908.25,22908.25,10,1,1,0,0,-1,,,,
MNQ SEP25,10s,10,5399,2025-07-03 09:20:00,22909.75,22911.5,22908.25,22908.25,130,3.25,1.5,1.75,0,-1,-20.65,-9.4,0.95,-2.38
MNQ SEP25,1s,1,22,2025-07-03 09:20:01,22908.25,22909.5,22908.25,22909.25,13,1.25,1,0.25,0,1,,,,
MNQ SEP25,1s,1,23,2025-07-03 09:20:02,22909.5,22910,22909.5,22910,2,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,24,2025-07-03 09:20:03,22909.5,22911,22909.5,22911,11,1.5,1.5,0,0,1,,,,
MNQ SEP25,1s,1,25,2025-07-03 09:20:04,22910.75,22911.5,22910.75,22911.5,6,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,26,2025-07-03 09:20:05,22911,22911.5,22911,22911.5,5,0.5,0.5,0,0,1,,,,
