Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ DEC25,1s,1,0,2025-10-27 09:19:45,25825.5,25826.25,25824.75,25824.75,14,1.5,0.75,0.75,0,-1,,,,
MNQ DEC25,1s,1,1,2025-10-27 09:19:46,25824.75,25825,25824.5,25824.5,8,0.5,0.25,0.25,0,-1,,,,
MNQ DEC25,1s,1,2,2025-10-27 09:19:47,25825,25825.25,25824.75,25824.75,6,0.5,0.25,0.25,0,-1,,,,
MNQ DEC25,1s,1,3,2025-10-27 09:19:48,25824.75,25824.75,25824.5,25824.5,4,0.25,0.25,0,0,-1,,,,
MNQ DEC25,1s,1,4,2025-10-27 09:19:49,25824.5,25824.75,25824.5,25824.5,5,0.25,0,0.25,0,0,,,,
MNQ DEC25,1s,1,5,2025-10-27 09:19:50,25824.5,25824.5,25824.5,25824.5,1,0,0,0,0,0,,,,
MNQ DEC25,10s,10,5398,2025-10-27 09:19:50,25825.5,25826.25,25824.5,25824.5,71,1.75,1,0.75,0,-1,13.75,-30.75,-14.56666667,-6.03
MNQ DEC25,1s,1,6,2025-10-27 09:19:51,25824.5,25825,25823,25823.5,84,2,1,0.5,0.5,-1,,,,
MNQ DEC25,1s,1,7,2025-10-27 09:19:52,25823,25823.75,25823,25823.25,41,0.75,0.25,0.5,0,1,,,,
MNQ DEC25,1s,1,8,2025-10-27 09:19:53,25823,25823.25,25823,25823,11,0.25,0,0.25,0,0,,,,
MNQ DEC25,1s,1,9,2025-10-27 09:19:54,25823.25,25823.25,25823.25,25823.25,5,0,0,0,0,0,,,,
MNQ DEC25,1s,1,10,2025-10-27 09:19:55,25823,25823,25822.75,25822.75,20,0.25,0.25,0,0,-1,,,,
MNQ DEC25,1s,1,11,2025-10-27 09:19:56,25823,25823.75,25823,25823.75,22,0.75,0.75,0,0,1,,,,
MNQ DEC25,1s,1,12,2025-10-27 09:19:57,25823.25,25823.25,25823,25823.25,8,0.25,0,0,0.25,0,,,,
