Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-09-15 09:17:06,24165,24165,24164.75,24164.75,5,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,1,2025-09-15 09:17:07,24165,24165,24165,24165,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,2,2025-09-15 09:17:08,24165,24165,24165,24165,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,3,2025-09-15 09:17:09,24165.25,24165.5,24165.25,24165.5,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,10s,10,5382,2025-09-15 09:17:10,24164.5,24165.75,24164.25,24165.5,33,1.5,1,0.25,0.25,1,27,-8.85,0.71666667,-3.66
MNQ SEP25,1s,1,4,2025-09-15 09:17:11,24166,24166,24166,24166,4,0,0,0,0,0,,,,
MNQ SEP25,1s,1,5,2025-09-15 09:17:12,24166,24167.25,24166,24167.25,8,1.25,1.25,0,0,1,,,,
MNQ SEP25,1s,1,6,2025-09-15 09:17:13,24167.25,24167.25,24167.25,24167.25,4,0,0,0,0,0,,,,
MNQ SEP25,1s,1,7,2025-09-15 09:17:14,24166.75,24168,24166.75,24167.75,11,1.25,1,0.25,0,1,,,,
MNQ SEP25,1s,1,8,2025-09-15 09:17:15,24167.75,24167.75,24167.75,24167.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,9,2025-09-15 09:17:16,24167.5,24167.5,24167.5,24167.5,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,10,2025-09-15 09:17:17,24167,24167,24167,24167,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,11,2025-09-15 09:17:18,24167.25,24167.25,24167,24167.25,3,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,12,2025-09-15 09:17:19,24167.25,24167.5,24167.25,24167.5,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,10s,10,5383,2025-09-15 09:17:20,24166,24168,24166,24167.5,35,2,1.5,0.5,0,1,25.05,-1.95,-6.98333333,0.44
MNQ SEP25,20s,20,5691,2025-09-15 09:17:20,24164.5,24168,24164.25,24167.5,68,3.75,3,0.5,0.25,1,68.85,-40.45,1.15,9.58
MNQ SEP25,1s,1,13,2025-09-15 09:17:21,24167.5,24168.25,24167.5,24168.25,7,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,14,2025-09-15 09:17:23,24168.5,24168.5,24168.25,24168.5,13,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,15,2025-09-15 09:17:25,24168.75,24170,24168.75,24170,24,1.25,1.25,0,0,1,,,,
MNQ SEP25,1s,1,16,2025-09-15 09:17:26,24169.25,24169.25,24168.5,24169,8,0.75,0.25,0,0.5,-1,,,,
MNQ SEP25,1s,1,17,2025-09-15 09:17:27,24169,24169.5,24168.75,24169.5,12,0.75,0.5,0,0.25,1,,,,
MNQ SEP25,1s,1,18,2025-09-15 09:17:28,24169,24169,24169,24169,5,0,0,0,0,0,,,,
MNQ SEP25,1s,1,19,2025-09-15 09:17:29,24169,24169,24169,24169,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,20,2025-09-15 09:17:30,24168.75,24169.25,24168.75,24169,6,0.5,0.25,0.25,0,1,,,,
MNQ SEP25,10s,10,5384,2025-09-15 09:17:30,24167.5,24170,24167.5,24169,77,2.5,1.5,1,0,1,12.55,-12.5,-7.76666667,-2.46
MNQ SEP25,1s,1,21,2025-09-15 09:17:31,24168.5,24168.5,24168,24168,11,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,22,2025-09-15 09:17:32,24169.25,24169.25,24168.75,24168.75,4,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,23,2025-09-15 09:17:33,24168.75,24168.75,24168.75,24168.75,4,0,0,0,0,0,,,,
MNQ SEP25,1s,1,24,2025-09-15 09:17:34,24167.75,24168,24167.75,24167.75,6,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,25,2025-09-15 09:17:36,24168,24172.25,24167.5,24171.25,121,4.75,3.25,1,0.5,1,,,,
MNQ SEP25,1s,1,26,2025-09-15 09:17:37,24172.25,24172.25,24172.25,24172.25,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,27,2025-09-15 09:17:38,24172.25,24173,24172.25,24172.25,20,0.75,0,0.75,0,0,,,,
MNQ SEP25,1s,1,28,2025-09-15 09:17:39,24172.5,24172.5,24171.75,24172.25,6,0.75,0.25,0,0.5,-1,,,,
MNQ SEP25,1s,1,29,2025-09-15 09:17:40,24172,24172.25,24171.5,24172.25,8,0.75,0.25,0,0.5,1,,,,
MNQ SEP25,10s,10,5385,2025-09-15 09:17:40,24168.5,24173,24167.5,24172.25,183,5.5,3.75,0.75,1,1,4.45,-8.1,-7.51666667,-8.31
MNQ SEP25,20s,20,5692,2025-09-15 09:17:40,24167.5,24173,24167.5,24172.25,260,5.5,4.75,0.75,0,1,82.9,14.05,-0.86666667,8.35
MNQ SEP25,1s,1,30,2025-09-15 09:17:41,24172.75,24173.5,24172.75,24173.5,22,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,31,2025-09-15 09:17:42,24172.75,24173.25,24172.75,24172.75,9,0.5,0,0.5,0,0,,,,
MNQ SEP25,1s,1,32,2025-09-15 09:17:43,24172.75,24172.75,24172.75,24172.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,33,2025-09-15 09:17:44,24173,24173,24172.75,24172.75,5,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,34,2025-09-15 09:17:45,24173,24173.75,24173,24173.25,19,0.75,0.25,0.5,0,1,,,,
MNQ SEP25,1s,1,35,2025-09-15 09:17:46,24173.5,24173.5,24173,24173.25,7,0.5,0.25,0,0.25,-1,,,,
MNQ SEP25,1s,1,36,2025-09-15 09:17:47,24173,24173,24172.75,24172.75,3,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,37,2025-09-15 09:17:48,24173.25,24173.25,24172.5,24172.5,4,0.75,0.75,0,0,-1,,,,
MNQ SEP25,1s,1,38,2025-09-15 09:17:49,24172.75,24173,24172.5,24172.5,5,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,39,2025-09-15 09:17:50,24173,24173,24172.5,24173,6,0.5,0,0,0.5,0,,,,
MNQ SEP25,10s,10,5386,2025-09-15 09:17:50,24172.75,24173.75,24172.5,24173,81,1.25,0.25,0.75,0.25,1,5.25,0.8,-6.6,-6.12
MNQ SEP25,1s,1,40,2025-09-15 09:17:51,24172.5,24172.5,24172.5,24172.5,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,41,2025-09-15 09:17:52,24173,24173,24173,24173,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,42,2025-09-15 09:17:53,24172.75,24173.25,24172.75,24173.25,8,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,43,2025-09-15 09:17:54,24173.25,24173.25,24172.5,24172.75,5,0.75,0.5,0,0.25,-1,,,,
MNQ SEP25,1s,1,44,2025-09-15 09:17:56,24172.25,24172.25,24172,24172,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,45,2025-09-15 09:17:57,24172,24172.25,24172,24172.25,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,46,2025-09-15 09:17:59,24172,24172.75,24172,24172.75,5,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,47,2025-09-15 09:18:00,24172.25,24172.75,24171.75,24171.75,10,1,0.5,0.5,0,-1,,,,
MNQ SEP25,10s,10,5387,2025-09-15 09:18:00,24172.5,24173.25,24171.75,24171.75,39,1.5,0.75,0.75,0,-1,5.05,-0.2,-2.5,-4.39
MNQ SEP25,20s,20,5693,2025-09-15 09:18:00,24172.75,24173.75,24171.75,24171.75,120,2,1,1,0,-1,66.15,-16.75,-14.38333333,0.15
MNQ SEP25,1s,1,48,2025-09-15 09:18:01,24171.5,24171.75,24171.5,24171.75,13,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,49,2025-09-15 09:18:02,24171.25,24171.25,24171.25,24171.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,50,2025-09-15 09:18:03,24172,24172,24170.5,24170.5,11,1.5,1.5,0,0,-1,,,,
MNQ SEP25,1s,1,51,2025-09-15 09:18:06,24170.75,24170.75,24170.5,24170.5,3,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,52,2025-09-15 09:18:07,24170.5,24170.5,24170.5,24170.5,4,0,0,0,0,0,,,,
MNQ SEP25,1s,1,53,2025-09-15 09:18:09,24170.5,24170.5,24170.5,24170.5,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,54,2025-09-15 09:18:10,24170.25,24170.25,24170,24170.25,8,0.25,0,0,0.25,0,,,,
MNQ SEP25,10s,10,5388,2025-09-15 09:18:10,24171.5,24172,24170,24170.25,41,2,1.25,0.5,0.25,-1,5,-0.05,0.18333333,-4.01
MNQ SEP25,1s,1,55,2025-09-15 09:18:11,24170.25,24170.25,24170,24170,2,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,56,2025-09-15 09:18:12,24170,24170,24169.25,24169.5,9,0.75,0.5,0,0.25,-1,,,,
MNQ SEP25,1s,1,57,2025-09-15 09:18:13,24169.75,24169.75,24169.75,24169.75,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,58,2025-09-15 09:18:14,24169,24169,24169,24169,1,0,0,0,0,0,,,,
