Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-08-28 09:19:33,23654.75,23654.75,23654.5,23654.5,9,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,1,2025-08-28 09:19:34,23654.5,23654.75,23654.5,23654.75,8,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,2,2025-08-28 09:19:35,23655.25,23655.25,23655.25,23655.25,4,0,0,0,0,0,,,,
MNQ SEP25,1s,1,3,2025-08-28 09:19:36,23655.25,23655.25,23655,23655,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,4,2025-08-28 09:19:37,23655.25,23655.25,23655.25,23655.25,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,5,2025-08-28 09:19:38,23655.25,23655.5,23655,23655.5,10,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,6,2025-08-28 09:19:39,23655.25,23655.25,23654.25,23654.25,17,1,1,0,0,-1,,,,
MNQ SEP25,1s,1,7,2025-08-28 09:19:40,23654.5,23654.75,23654,23654.25,8,0.75,0.25,0.25,0.25,-1,,,,
MNQ SEP25,10s,10,5397,2025-08-28 09:19:40,23654,23655.5,23654,23654.25,82,1.5,0.25,1.25,0,1,-12.85,-4.9,7.18333333,-17.01
MNQ SEP25,20s,20,5698,2025-08-28 09:19:40,23654.75,23656.25,23654,23654.25,349,2.25,0.5,1.5,0.25,-1,132.25,12.15,9.31666667,4.43
MNQ SEP25,1s,1,8,2025-08-28 09:19:41,23654,23654.75,23654,23654.25,13,0.75,0.25,0.5,0,1,,,,
MNQ SEP25,1s,1,9,2025-08-28 09:19:42,23654.25,23654.5,23654.25,23654.25,3,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,10,2025-08-28 09:19:43,23654.25,23654.5,23654,23654,25,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,11,2025-08-28 09:19:44,23654.25,23654.5,23654,23654.5,15,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,12,2025-08-28 09:19:45,23654.5,23655,23654.5,23655,10,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,13,2025-08-28 09:19:46,23654.75,23654.75,23654,23654.5,9,0.75,0.25,0,0.5,-1,,,,
MNQ SEP25,1s,1,14,2025-08-28 09:19:47,23654.5,23654.5,23654.25,23654.25,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,15,2025-08-28 09:19:48,23654.5,23654.5,23654.25,23654.25,5,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,16,2025-08-28 09:19:49,23654,23654.25,23653.5,23654,22,0.75,0,0.25,0.5,0,,,,
MNQ SEP25,1s,1,17,2025-08-28 09:19:50,23654,23654,23653.5,23653.75,13,0.5,0.25,0,0.25,-1,,,,
MNQ SEP25,10s,10,5398,2025-08-28 09:19:50,23654,23655,23653.5,23653.75,119,1.5,0.25,1,0.25,-1,-13.05,-0.2,6.83333333,-15.83
MNQ SEP25,1s,1,18,2025-08-28 09:19:52,23654,23654,23653.75,23654,9,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,19,2025-08-28 09:19:53,23653.75,23654.25,23653.75,23654.25,5,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,20,2025-08-28 09:19:54,23654.25,23654.5,23654,23654,10,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,21,2025-08-28 09:19:55,23654.25,23654.75,23654,23654,16,0.75,0.25,0.5,0,-1,,,,
