Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-06-24 09:19:24,22300,22300,22299.5,22299.5,5,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,1,2025-06-24 09:19:25,22300,22300,22299.5,22299.5,4,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,2,2025-06-24 09:19:26,22299.25,22300,22299.25,22299.5,10,0.75,0.25,0.5,0,1,,,,
MNQ SEP25,1s,1,3,2025-06-24 09:19:27,22299.75,22299.75,22299.25,22299.25,11,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,4,2025-06-24 09:19:28,22299.5,22299.5,22298.75,22299.25,13,0.75,0.25,0,0.5,-1,,,,
MNQ SEP25,1s,1,5,2025-06-24 09:19:29,22299.25,22299.25,22298.25,22298.5,23,1,0.75,0,0.25,-1,,,,
MNQ SEP25,1s,1,6,2025-06-24 09:19:30,22298.75,22298.75,22296,22297,78,2.75,1.75,0,1,-1,,,,
MNQ SEP25,10s,10,5396,2025-06-24 09:19:30,22300.75,22300.75,22296,22297,176,4.75,3.75,0,1,-1,44.65,2.3,18.13333333,19.3
MNQ SEP25,1s,1,7,2025-06-24 09:19:31,22297.75,22298.25,22297.75,22297.75,17,0.5,0,0.5,0,0,,,,
MNQ SEP25,1s,1,8,2025-06-24 09:19:32,22297.75,22298.25,22297.75,22298,8,0.5,0.25,0.25,0,1,,,,
MNQ SEP25,1s,1,9,2025-06-24 09:19:33,22298,22298.5,22298,22298.5,6,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,10,2025-06-24 09:19:34,22298.25,22298.25,22297.75,22297.75,6,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,11,2025-06-24 09:19:35,22298,22298.25,22297.5,22297.5,3,0.75,0.5,0.25,0,-1,,,,
MNQ SEP25,1s,1,12,2025-06-24 09:19:36,22298,22298,22297.25,22298,4,0.75,0,0,0.75,0,,,,
MNQ SEP25,1s,1,13,2025-06-24 09:19:37,22297.75,22297.75,22297.5,22297.75,6,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,14,2025-06-24 09:19:38,22298.25,22298.25,22297.5,22297.75,9,0.75,0.5,0,0.25,-1,,,,
MNQ SEP25,1s,1,15,2025-06-24 09:19:39,22298,22298,22297.75,22297.75,6,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,16,2025-06-24 09:19:40,22298,22298.5,22298,22298.5,14,0.5,0.5,0,0,1,,,,
MNQ SEP25,10s,10,5397,2025-06-24 09:19:40,22297.75,22298.5,22297.25,22298.5,79,1.25,0.75,0,0.5,1,36.1,-8.55,0.86666667,9.29
MNQ SEP25,20s,20,5698,2025-06-24 09:19:40,22300.75,22300.75,22296,22298.5,255,4.75,2.25,0,2.5,-1,-105,15.4,14.68333333,2.1
MNQ SEP25,1s,1,17,2025-06-24 09:19:41,22298.25,22299,22298.25,22299,4,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,18,2025-06-24 09:19:42,22299,22299,22299,22299,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,19,2025-06-24 09:19:43,22299.75,22299.75,22299.75,22299.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,20,2025-06-24 09:19:44,22299.25,22299.75,22299.25,22299.75,3,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,21,2025-06-24 09:19:45,22300,22300.5,22299.75,22300.5,19,0.75,0.5,0,0.25,1,,,,
MNQ SEP25,1s,1,22,2025-06-24 09:19:46,22301,22301,22298.75,22300,76,2.25,1,0,1.25,-1,,,,
MNQ SEP25,1s,1,23,2025-06-24 09:19:47,22299.5,22300.25,22299.25,22300.25,6,1,0.75,0,0.25,1,,,,
MNQ SEP25,1s,1,24,2025-06-24 09:19:48,22300,22300.5,22298.25,22298.75,66,2.25,1.25,0.5,0.5,-1,,,,
MNQ SEP25,1s,1,25,2025-06-24 09:19:49,22299.25,22299.25,22298.25,22298.25,6,1,1,0,0,-1,,,,
MNQ SEP25,10s,10,5398,2025-06-24 09:19:50,22298.25,22301,22298.25,22298.25,184,2.75,0,2.75,0,0,49.5,13.4,2.38333333,11.85
MNQ SEP25,1s,1,26,2025-06-24 09:19:51,22298,22298,22297,22297.75,10,1,0.25,0,0.75,-1,,,,
MNQ SEP25,1s,1,27,2025-06-24 09:19:52,22297.5,22297.5,22297.5,22297.5,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,28,2025-06-24 09:19:53,22297,22297.5,22297,22297.5,3,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,29,2025-06-24 09:19:54,22297.25,22297.5,22297.25,22297.5,3,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,30,2025-06-24 09:19:55,22297.5,22297.5,22297.5,22297.5,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,31,2025-06-24 09:19:56,22297.25,22297.5,22296,22296,12,1.5,1.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,32,2025-06-24 09:19:57,22296,22296.5,22296,22296.5,3,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,33,2025-06-24 09:19:58,22296.25,22296.75,22295.25,22295.75,51,1.5,0.5,0.5,0.5,-1,,,,
MNQ SEP25,1s,1,34,2025-06-24 09:19:59,22296.5,22297.25,22295.75,22297.25,17,1.5,0.75,0,0.75,1,,,,
MNQ SEP25,1s,1,35,2025-06-24 09:20:00,22297.5,22297.75,22297,22297.25,13,0.75,0.25,0.25,0.25,-1,,,,
MNQ SEP25,10s,10,5399,2025-06-24 09:20:00,22298,22298,22295.25,22297.25,116,2.75,0.75,0,2,-1,14.35,-35.15,-10.1,-3.83
MNQ SEP25,20s,20,5699,2025-06-24 09:20:00,22298.25,22301,22295.25,22297.25,300,5.75,1,2.75,2,-1,-96.25,8.75,21.58333333,6.91
MNQ SEP25,1s,1,36,2025-06-24 09:20:01,22297.25,22297.25,22296.5,22296.5,17,0.75,0.75,0,0,-1,,,,
MNQ SEP25,1s,1,37,2025-06-24 09:20:02,22297,22297,22296.5,22296.5,4,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,38,2025-06-24 09:20:03,22296.75,22298,22296.5,22296.5,39,1.5,0.25,1.25,0,-1,,,,
MNQ SEP25,1s,1,39,2025-06-24 09:20:04,22297,22298,22297,22297.5,10,1,0.5,0.5,0,1,,,,
MNQ SEP25,1s,1,40,2025-06-24 09:20:05,22297.25,22297.25,22297,22297,2,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,41,2025-06-24 09:20:06,22297,22297,22296.25,22296.25,11,0.75,0.75,0,0,-1,,,,
MNQ SEP25,1s,1,42,2025-06-24 09:20:07,22297,22297.25,22296.75,22297.25,8,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,43,2025-06-24 09:20:08,22297,22297,22297,22297,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,44,2025-06-24 09:20:09,22296.75,22297.5,22296.75,22297,15,0.75,0.25,0.5,0,1,,,,
MNQ SEP25,1s,1,45,2025-06-24 09:20:10,22296.5,22296.5,22296,22296,5,0.5,0.5,0,0,-1,,,,
MNQ SEP25,10s,10,5400,2025-06-24 09:20:10,22297.25,22298,22296,22296,112,2,1.25,0.75,0,-1,5.4,-8.95,-10.23333333,-7.39
MNQ SEP25,1s,1,46,2025-06-24 09:20:11,22296.25,22296.25,22296.25,22296.25,6,0,0,0,0,0,,,,
MNQ SEP25,1s,1,47,2025-06-24 09:20:12,22296.5,22297.25,22296.25,22297.25,4,1,0.75,0,0.25,1,,,,
MNQ SEP25,1s,1,48,2025-06-24 09:20:13,22297,22297,22296.5,22296.5,5,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,49,2025-06-24 09:20:14,22296.25,22296.75,22296,22296,7,0.75,0.25,0.5,0,-1,,,,
MNQ SEP25,1s,1,50,2025-06-24 09:20:15,22296,22296,22295.5,22295.5,5,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,51,2025-06-24 09:20:16,22295.75,22296,22295,22295,29,1,0.75,0.25,0,-1,,,,
MNQ SEP25,1s,1,52,2025-06-24 09:20:17,22295,22295.75,22295,22295,9,0.75,0,0.75,0,0,,,,
MNQ SEP25,1s,1,53,2025-06-24 09:20:18,22295.25,22295.5,22294.75,22295.5,12,0.75,0.25,0,0.5,1,,,,
MNQ SEP25,1s,1,54,2025-06-24 09:20:19,22295,22295.25,22293.75,22294,20,1.5,1,0.25,0.25,-1,,,,
MNQ SEP25,1s,1,55,2025-06-24 09:20:20,22293.75,22294.75,22293,22294.75,32,1.75,1,0,0.75,1,,,,
MNQ SEP25,10s,10,5401,2025-06-24 09:20:20,22296.25,22297.25,22293,22294.75,129,4.25,1.5,1,1.75,-1,-0.85,-6.25,-16.78333333,-9.1
MNQ SEP25,20s,20,5700,2025-06-24 09:20:20,22297.25,22298,22293,22294.75,241,5,2.5,0.75,1.75,-1,-105.35,-9.1,5.01666667,8.74
MNQ SEP25,1s,1,56,2025-06-24 09:20:21,22295.25,22295.5,22294,22294.75,15,1.5,0.5,0.25,0.75,-1,,,,
MNQ SEP25,1s,1,57,2025-06-24 09:20:22,22294.5,22294.75,22293.5,22293.5,6,1.25,1,0.25,0,-1,,,,
MNQ SEP25,1s,1,58,2025-06-24 09:20:23,22293.5,22294,22292,22292.25,17,2,1.25,0.5,0.25,-1,,,,
MNQ SEP25,1s,1,59,2025-06-24 09:20:24,22292.25,22293,22292,22292,10,1,0.25,0.75,0,-1,,,,
MNQ SEP25,1s,1,60,2025-06-24 09:20:25,22291.75,22292.5,22291.75,22292.25,15,0.75,0.5,0.25,0,1,,,,
MNQ SEP25,1s,1,61,2025-06-24 09:20:26,22291.75,22291.75,22291.5,22291.75,6,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,62,2025-06-24 09:20:27,22292,22292,22291.5,22291.5,13,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,63,2025-06-24 09:20:28,22292.25,22292.25,22291.25,22291.25,6,1,1,0,0,-1,,,,
MNQ SEP25,1s,1,64,2025-06-24 09:20:29,22291.5,22291.5,22291.5,22291.5,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,65,2025-06-24 09:20:30,22292.25,22292.5,22291,22291.25,37,1.5,1,0.25,0.25,-1,,,,
MNQ SEP25,10s,10,5402,2025-06-24 09:20:30,22295.25,22295.5,22291,22291.25,127,4.5,4,0.25,0.25,-1,10.05,10.9,-1.43333333,-5.21
MNQ SEP25,1s,1,66,2025-06-24 09:20:31,22291.5,22291.75,22291,22291.5,15,0.75,0,0.25,0.5,0,,,,
MNQ SEP25,1s,1,67,2025-06-24 09:20:32,22291.75,22291.75,22291.75,22291.75,5,0,0,0,0,0,,,,
MNQ SEP25,1s,1,68,2025-06-24 09:20:33,22291.25,22291.5,22288.5,22289.25,97,3,2,0.25,0.75,-1,,,,
MNQ SEP25,1s,1,69,2025-06-24 09:20:34,22288.75,22291,22288.75,22291,19,2.25,2.25,0,0,1,,,,
MNQ SEP25,1s,1,70,2025-06-24 09:20:35,22290.5,22292.25,22290.5,22292,26,1.75,1.5,0.25,0,1,,,,
MNQ SEP25,1s,1,71,2025-06-24 09:20:36,22290.75,22291.5,22289.75,22290,24,1.75,0.75,0.75,0.25,-1,,,,
MNQ SEP25,1s,1,72,2025-06-24 09:20:37,22290,22291.5,22290,22291,39,1.5,1,0.5,0,1,,,,
MNQ SEP25,1s,1,73,2025-06-24 09:20:38,22291.25,22291.75,22291,22291.75,16,0.75,0.5,0,0.25,1,,,,
MNQ SEP25,1s,1,74,2025-06-24 09:20:39,22291.75,22292,22291.25,22292,14,0.75,0.25,0,0.5,1,,,,
MNQ SEP25,1s,1,75,2025-06-24 09:20:40,22291.25,22291.25,22290.5,22290.5,3,0.75,0.75,0,0,-1,,,,
MNQ SEP25,10s,10,5403,2025-06-24 09:20:40,22291.5,22292.25,22288.5,22290.5,258,3.75,1,0.75,2,-1,17.1,7.05,3.9,-6.48
MNQ SEP25,20s,20,5701,2025-06-24 09:20:40,22295.25,22295.5,22288.5,22290.5,385,7,4.75,0.25,2,-1,-94.6,10.75,3.46666667,13.28
MNQ SEP25,1s,1,76,2025-06-24 09:20:41,22290.5,22290.75,22290.5,22290.75,4,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,77,2025-06-24 09:20:42,22290.5,22291,22289.25,22289.25,31,1.75,1.25,0.5,0,-1,,,,
MNQ SEP25,1s,1,78,2025-06-24 09:20:43,22289.5,22290,22289.5,22290,2,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,79,2025-06-24 09:20:44,22289.5,22289.75,22289.25,22289.75,10,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,80,2025-06-24 09:20:45,22290.5,22290.5,22290.25,22290.25,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,81,2025-06-24 09:20:47,22290.5,22290.75,22290.5,22290.75,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,82,2025-06-24 09:20:48,22290.5,22291.5,22289.75,22291,9,1.75,0.5,0.5,0.75,1,,,,
MNQ SEP25,1s,1,83,2025-06-24 09:20:49,22291.75,22291.75,22291.25,22291.25,5,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,84,2025-06-24 09:20:50,22291,22292,22291,22291.75,10,1,0.75,0.25,0,1,,,,
MNQ SEP25,10s,10,5404,2025-06-24 09:20:50,22290.5,22292,22289.25,22291.75,77,2.75,1.25,0.25,1.25,1,10.1,-7,3.65,-0.85
MNQ SEP25,1s,1,85,2025-06-24 09:20:51,22291.25,22291.25,22291.25,22291.25,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,86,2025-06-24 09:20:52,22292,22293,22292,22292.25,24,1,0.25,0.75,0,1,,,,
MNQ SEP25,1s,1,87,2025-06-24 09:20:53,22292.75,22293,22292.25,22292.25,13,0.75,0.5,0.25,0,-1,,,,
MNQ SEP25,1s,1,88,2025-06-24 09:20:54,22291.75,22292.5,22291.5,22292.5,12,1,0.75,0,0.25,1,,,,
MNQ SEP25,1s,1,89,2025-06-24 09:20:55,22293.25,22293.25,22293.25,22293.25,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,90,2025-06-24 09:20:56,22292.75,22293.75,22292.75,22292.75,9,1,0,1,0,0,,,,
MNQ SEP25,1s,1,91,2025-06-24 09:20:57,22292.75,22293,22291.5,22291.5,21,1.5,1.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,92,2025-06-24 09:20:58,22291.25,22292.25,22291.25,22292.25,6,1,1,0,0,1,,,,
MNQ SEP25,1s,1,93,2025-06-24 09:20:59,22291.75,22293,22291.75,22292.25,5,1.25,0.5,0.75,0,1,,,,
MNQ SEP25,1s,1,94,2025-06-24 09:21:00,22292.25,22292.25,22292.25,22292.25,2,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5405,2025-06-24 09:21:00,22291.25,22293.75,22291.25,22292.25,97,2.5,1,1.5,0,1,5.8,-4.3,-1.41666667,0.08
MNQ SEP25,20s,20,5702,2025-06-24 09:21:00,22290.5,22293.75,22289.25,22292.25,174,4.5,1.75,1.5,1.25,1,-146.85,-52.25,-16.86666667,-5.29
MNQ SEP25,1s,1,95,2025-06-24 09:21:01,22292.25,22292.5,22292.25,22292.25,3,0.25,0,0.25,0,0,,,,
