Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-08-25 09:18:43,23485.5,23485.5,23485.5,23485.5,6,0,0,0,0,0,,,,
MNQ SEP25,1s,1,1,2025-08-25 09:18:44,23485.25,23485.25,23485.25,23485.25,5,0,0,0,0,0,,,,
MNQ SEP25,1s,1,2,2025-08-25 09:18:45,23485.25,23485.5,23485.25,23485.5,3,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,3,2025-08-25 09:18:46,23485.75,23486.5,23485.5,23485.75,27,1,0,0.75,0.25,0,,,,
MNQ SEP25,1s,1,4,2025-08-25 09:18:47,23485.5,23485.75,23485.25,23485.25,9,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,5,2025-08-25 09:18:48,23485.75,23486.25,23485.5,23485.5,7,0.75,0.25,0.5,0,-1,,,,
MNQ SEP25,1s,1,6,2025-08-25 09:18:49,23485,23485,23485,23485,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,7,2025-08-25 09:18:50,23485.5,23485.5,23485.25,23485.25,7,0.25,0.25,0,0,-1,,,,
MNQ SEP25,10s,10,5392,2025-08-25 09:18:50,23485.25,23486.5,23484.75,23485.25,77,1.75,0,1.25,0.5,0,-14.95,-5,2.01666667,-3.3
MNQ SEP25,1s,1,8,2025-08-25 09:18:51,23485.75,23485.75,23485.75,23485.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,9,2025-08-25 09:18:52,23485.5,23485.5,23485.5,23485.5,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,10,2025-08-25 09:18:53,23485.5,23485.5,23485.25,23485.25,2,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,11,2025-08-25 09:18:54,23485,23485,23485,23485,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,12,2025-08-25 09:18:55,23485.5,23485.5,23485.5,23485.5,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,13,2025-08-25 09:18:56,23485,23485,23485,23485,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,14,2025-08-25 09:18:57,23485.25,23485.25,23485.25,23485.25,5,0,0,0,0,0,,,,
MNQ SEP25,1s,1,15,2025-08-25 09:18:59,23485.5,23486,23485,23485,11,1,0.5,0.5,0,-1,,,,
MNQ SEP25,1s,1,16,2025-08-25 09:19:00,23485,23485,23484.5,23484.5,10,0.5,0.5,0,0,-1,,,,
MNQ SEP25,10s,10,5393,2025-08-25 09:19:00,23485.75,23486,23484.5,23484.5,36,1.5,1.25,0.25,0,-1,-13.5,1.45,5.33333333,0.55
MNQ SEP25,20s,20,5696,2025-08-25 09:19:00,23485.25,23486.5,23484.5,23484.5,113,2,0.75,1.25,0,-1,-31.5,-34.65,-10.98333333,-7.03
MNQ SEP25,1s,1,17,2025-08-25 09:19:01,23484.5,23484.5,23484.25,23484.5,14,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,18,2025-08-25 09:19:02,23484.25,23484.25,23484.25,23484.25,7,0,0,0,0,0,,,,
MNQ SEP25,1s,1,19,2025-08-25 09:19:03,23484.25,23484.25,23484,23484,3,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,20,2025-08-25 09:19:04,23483.75,23483.75,23483.75,23483.75,8,0,0,0,0,0,,,,
MNQ SEP25,1s,1,21,2025-08-25 09:19:05,23483.75,23483.75,23483.5,23483.5,11,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,22,2025-08-25 09:19:06,23483.25,23483.75,23483,23483.75,9,0.75,0.5,0,0.25,1,,,,
MNQ SEP25,1s,1,23,2025-08-25 09:19:07,23484,23484.5,23484,23484.5,7,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,24,2025-08-25 09:19:08,23484.25,23484.25,23484.25,23484.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,25,2025-08-25 09:19:10,23484.25,23484.25,23483.25,23483.25,10,1,1,0,0,-1,,,,
MNQ SEP25,10s,10,5394,2025-08-25 09:19:10,23484.5,23484.5,23483,23483.25,70,1.5,1.25,0,0.25,-1,-8.4,5.1,0.51666667,2.52
MNQ SEP25,1s,1,26,2025-08-25 09:19:11,23483,23483.25,23483,23483,14,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,27,2025-08-25 09:19:12,23483,23483,23483,23483,7,0,0,0,0,0,,,,
MNQ SEP25,1s,1,28,2025-08-25 09:19:13,23483,23483,23483,23483,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,29,2025-08-25 09:19:14,23483.5,23483.75,23483.25,23483.5,9,0.5,0,0.25,0.25,0,,,,
MNQ SEP25,1s,1,30,2025-08-25 09:19:15,23484,23484,23483.5,23483.5,8,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,31,2025-08-25 09:19:16,23483.75,23484,23483.75,23484,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,32,2025-08-25 09:19:17,23483.75,23483.75,23483.5,23483.5,5,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,33,2025-08-25 09:19:18,23483.75,23483.75,23483.5,23483.5,5,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,34,2025-08-25 09:19:20,23483,23483,23483,23483,3,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5395,2025-08-25 09:19:20,23483,23484,23483,23483,56,1,0,1,0,0,3.05,11.45,6,6.51
MNQ SEP25,20s,20,5697,2025-08-25 09:19:20,23484.5,23484.5,23483,23483,126,1.5,1.5,0,0,-1,-36.05,-4.55,-13.55,-5.57
MNQ SEP25,1s,1,35,2025-08-25 09:19:21,23483,23483,23482.75,23482.75,10,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,36,2025-08-25 09:19:22,23483.25,23484,23483.25,23484,8,0.75,0.75,0,0,1,,,,
MNQ SEP25,1s,1,37,2025-08-25 09:19:23,23483.5,23483.75,23483.5,23483.5,8,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,38,2025-08-25 09:19:24,23483.25,23483.25,23483.25,23483.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,39,2025-08-25 09:19:26,23483.75,23484,23483.5,23484,14,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,40,2025-08-25 09:19:27,23483.75,23484,23483.75,23484,3,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,41,2025-08-25 09:19:28,23484.25,23484.25,23483.75,23483.75,5,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,42,2025-08-25 09:19:29,23483.75,23483.75,23483.75,23483.75,5,0,0,0,0,0,,,,
MNQ SEP25,1s,1,43,2025-08-25 09:19:30,23484,23484,23484,23484,3,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5396,2025-08-25 09:19:30,23483,23484.25,23482.75,23484,57,1.5,1,0.25,0.25,1,-14.9,-17.95,-0.46666667,-0.99
MNQ SEP25,1s,1,44,2025-08-25 09:19:31,23484.25,23484.25,23483.5,23483.75,15,0.75,0.5,0,0.25,-1,,,,
MNQ SEP25,1s,1,45,2025-08-25 09:19:34,23484,23484,23484,23484,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,46,2025-08-25 09:19:35,23484.25,23484.25,23484.25,23484.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,47,2025-08-25 09:19:36,23484.5,23485.5,23484.25,23484.25,33,1.25,0.25,1,0,-1,,,,
MNQ SEP25,1s,1,48,2025-08-25 09:19:37,23484.5,23485,23484.5,23485,6,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,49,2025-08-25 09:19:38,23485,23485,23484.5,23485,12,0.5,0,0,0.5,0,,,,
MNQ SEP25,1s,1,50,2025-08-25 09:19:39,23485,23485,23485,23485,1,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5397,2025-08-25 09:19:40,23484.25,23485.5,23483.5,23485,71,2,0.75,0.5,0.75,1,-17.1,-2.2,-2.9,-0.43
MNQ SEP25,20s,20,5698,2025-08-25 09:19:40,23483,23485.5,23482.75,23485,128,2.75,2,0.5,0.25,1,-37.25,-1.2,-13.46666667,-7.74
MNQ SEP25,1s,1,51,2025-08-25 09:19:41,23484.75,23484.75,23484.25,23484.25,4,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,52,2025-08-25 09:19:43,23484.5,23485,23484.5,23485,4,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,53,2025-08-25 09:19:44,23484.75,23484.75,23484.75,23484.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,54,2025-08-25 09:19:45,23485,23485,23484.75,23484.75,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,55,2025-08-25 09:19:46,23485,23486,23485,23485.5,14,1,0.5,0.5,0,1,,,,
MNQ SEP25,1s,1,56,2025-08-25 09:19:47,23485.5,23485.5,23485.5,23485.5,6,0,0,0,0,0,,,,
MNQ SEP25,1s,1,57,2025-08-25 09:19:48,23485,23485.25,23485,23485.25,5,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,58,2025-08-25 09:19:51,23485.25,23485.5,23485.25,23485.5,4,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,59,2025-08-25 09:19:54,23485,23485,23483.75,23483.75,6,1.25,1.25,0,0,-1,,,,
MNQ SEP25,1s,1,60,2025-08-25 09:19:55,23483.5,23483.75,23483.25,23483.75,6,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,61,2025-08-25 09:19:56,23484,23484,23484,23484,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,62,2025-08-25 09:19:57,23484,23484,23484,23484,4,0,0,0,0,0,,,,
MNQ SEP25,1s,1,63,2025-08-25 09:19:58,23484,23484.25,23484,23484.25,3,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,64,2025-08-25 09:19:59,23484.5,23484.75,23484.5,23484.75,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,65,2025-08-25 09:20:00,23484.75,23485,23484.75,23484.75,4,0.25,0,0.25,0,0,,,,
MNQ SEP25,10s,10,5399,2025-08-25 09:20:00,23485.25,23485.5,23483.25,23484.75,30,2.25,0.5,0.25,1.5,-1,-23.05,-6.4,-2.71666667,-2.93
MNQ SEP25,20s,20,5699,2025-08-25 09:20:00,23484.75,23486,23483.25,23484.75,68,2.75,0,1.25,1.5,0,-39.65,-2.4,-2.71666667,-8.85
MNQ SEP25,1s,1,66,2025-08-25 09:20:01,23485,23485.75,23485,23485.5,20,0.75,0.5,0.25,0,1,,,,
MNQ SEP25,1s,1,67,2025-08-25 09:20:02,23485.75,23485.75,23485,23485,7,0.75,0.75,0,0,-1,,,,
MNQ SEP25,1s,1,68,2025-08-25 09:20:03,23484.75,23484.75,23484.5,23484.5,9,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,69,2025-08-25 09:20:04,23484.5,23484.5,23484.5,23484.5,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,70,2025-08-25 09:20:06,23484.75,23484.75,23484.5,23484.5,2,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,71,2025-08-25 09:20:09,23484.75,23485,23484.25,23485,7,0.75,0.25,0,0.5,1,,,,
MNQ SEP25,1s,1,72,2025-08-25 09:20:10,23485,23485,23485,23485,5,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5400,2025-08-25 09:20:10,23485,23485.75,23484.25,23485,51,1.5,0,0.75,0.75,0,-20.45,2.6,-1.11666667,-4.7
MNQ SEP25,1s,1,73,2025-08-25 09:20:11,23485.25,23485.25,23485.25,23485.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,74,2025-08-25 09:20:14,23485.75,23485.75,23485.5,23485.75,5,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,75,2025-08-25 09:20:15,23485.25,23485.5,23485.25,23485.5,7,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,76,2025-08-25 09:20:16,23485.5,23485.5,23485.5,23485.5,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,77,2025-08-25 09:20:17,23485.5,23485.5,23485,23485.25,8,0.5,0.25,0,0.25,-1,,,,
MNQ SEP25,1s,1,78,2025-08-25 09:20:18,23485.5,23485.75,23485.5,23485.5,8,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,79,2025-08-25 09:20:19,23485.75,23486,23485.75,23486,4,0.25,0.25,0,0,1,,,,
MNQ SEP25,10s,10,5401,2025-08-25 09:20:20,23485.25,23486,23485,23486,34,1,0.75,0,0.25,1,-23.5,-3.05,-2.28333333,-1.72
MNQ SEP25,20s,20,5700,2025-08-25 09:20:20,23485,23486,23484.25,23486,85,1.75,1,0,0.75,1,-41.05,-1.4,-1.66666667,-8.84
MNQ SEP25,1s,1,80,2025-08-25 09:20:21,23486.25,23486.25,23486.25,23486.25,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,81,2025-08-25 09:20:22,23486,23486.25,23486,23486.25,9,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,82,2025-08-25 09:20:23,23486.5,23487.75,23486.5,23487.5,22,1.25,1,0.25,0,1,,,,
MNQ SEP25,1s,1,83,2025-08-25 09:20:24,23487.25,23487.75,23487,23487.25,22,0.75,0,0.5,0.25,0,,,,
MNQ SEP25,1s,1,84,2025-08-25 09:20:26,23487.25,23487.25,23485.75,23486,60,1.5,1.25,0,0.25,-1,,,,
MNQ SEP25,1s,1,85,2025-08-25 09:20:27,23486.25,23486.25,23485.75,23485.75,2,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,86,2025-08-25 09:20:28,23485.5,23485.5,23485.5,23485.5,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,87,2025-08-25 09:20:29,23485.75,23485.75,23485.5,23485.5,2,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,88,2025-08-25 09:20:30,23485,23485,23485,23485,2,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5402,2025-08-25 09:20:30,23486.25,23487.75,23485,23485,124,2.75,1.25,1.5,0,-1,-12.4,11.1,3.55,0.94
MNQ SEP25,1s,1,89,2025-08-25 09:20:31,23485.5,23486,23484,23484,58,2,1.5,0.5,0,-1,,,,
MNQ SEP25,1s,1,90,2025-08-25 09:20:32,23484.25,23484.25,23484.25,23484.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,91,2025-08-25 09:20:34,23484.25,23484.25,23484.25,23484.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,92,2025-08-25 09:20:35,23483.75,23483.75,23483.5,23483.75,11,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,93,2025-08-25 09:20:36,23484,23484.5,23483.75,23484.25,18,0.75,0.25,0.25,0.25,1,,,,
MNQ SEP25,1s,1,94,2025-08-25 09:20:37,23484.5,23484.5,23484.5,23484.5,4,0,0,0,0,0,,,,
MNQ SEP25,1s,1,95,2025-08-25 09:20:38,23484.75,23484.75,23484.25,23484.25,6,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,96,2025-08-25 09:20:39,23484.25,23484.25,23484.25,23484.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,97,2025-08-25 09:20:40,23484.25,23484.25,23484.25,23484.25,4,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5403,2025-08-25 09:20:40,23485.5,23486,23483.5,23484.25,104,2.5,1.25,0.5,0.75,-1,3.45,15.85,7.96666667,4.02
MNQ SEP25,20s,20,5701,2025-08-25 09:20:40,23486.25,23487.75,23483.5,23484.25,228,4.25,2,1.5,0.75,-1,-22.95,18.1,4.76666667,1.71
MNQ SEP25,1s,1,98,2025-08-25 09:20:42,23484.5,23484.5,23484.25,23484.25,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,99,2025-08-25 09:20:43,23484.5,23484.5,23484.5,23484.5,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,100,2025-08-25 09:20:44,23484.25,23484.25,23483.75,23483.75,4,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,101,2025-08-25 09:20:45,23484.25,23485.75,23484.25,23485.75,24,1.5,1.5,0,0,1,,,,
MNQ SEP25,1s,1,102,2025-08-25 09:20:46,23486,23486,23485.75,23485.75,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,103,2025-08-25 09:20:47,23485.25,23485.25,23485,23485,5,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,104,2025-08-25 09:20:49,23485.25,23485.5,23485.25,23485.5,5,0.25,0.25,0,0,1,,,,
MNQ SEP25,10s,10,5404,2025-08-25 09:20:50,23484.5,23486,23483.75,23485.5,47,2.25,1,0.5,0.75,1,8.6,5.15,10.7,6.33
MNQ SEP25,1s,1,105,2025-08-25 09:20:51,23485.5,23485.5,23485.5,23485.5,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,106,2025-08-25 09:20:53,23486,23486.25,23485.5,23485.5,11,0.75,0.5,0.25,0,-1,,,,
MNQ SEP25,1s,1,107,2025-08-25 09:20:54,23485.5,23486,23485.5,23486,7,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,108,2025-08-25 09:20:56,23485.5,23485.75,23485.5,23485.75,7,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,109,2025-08-25 09:20:57,23485.75,23485.75,23485.75,23485.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,110,2025-08-25 09:20:58,23485.5,23485.5,23485.5,23485.5,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,111,2025-08-25 09:20:59,23485.75,23485.75,23485.5,23485.5,2,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,112,2025-08-25 09:21:00,23485.75,23485.75,23485.75,23485.75,4,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5405,2025-08-25 09:21:00,23485.5,23486.25,23485.5,23485.75,36,0.75,0.25,0.5,0,1,7.8,-0.8,6.73333333,5.65
MNQ SEP25,20s,20,5702,2025-08-25 09:21:00,23484.5,23486.25,23483.75,23485.75,83,2.5,1.25,0.5,0.75,1,-32.1,-9.15,2.51666667,0.79
MNQ SEP25,1s,1,113,2025-08-25 09:21:01,23486,23486.25,23486,23486.25,3,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,114,2025-08-25 09:21:02,23485.75,23485.75,23485.25,23485.75,4,0.5,0,0,0.5,0,,,,
MNQ SEP25,1s,1,115,2025-08-25 09:21:04,23485.75,23486.25,23485.75,23486.25,2,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,116,2025-08-25 09:21:05,23486,23486.25,23485.5,23485.75,23,0.75,0.25,0.25,0.25,-1,,,,
MNQ SEP25,1s,1,117,2025-08-25 09:21:06,23485.5,23485.5,23485.5,23485.5,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,118,2025-08-25 09:21:07,23485.25,23485.25,23485.25,23485.25,8,0,0,0,0,0,,,,
MNQ SEP25,1s,1,119,2025-08-25 09:21:08,23485.5,23485.75,23485.5,23485.75,4,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,120,2025-08-25 09:21:09,23485.75,23486.25,23485.75,23486.25,3,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,121,2025-08-25 09:21:10,23486.25,23487,23486,23487,19,1,0.75,0,0.25,1,,,,
MNQ SEP25,10s,10,5406,2025-08-25 09:21:10,23486,23487,23485.25,23487,68,1.75,1,0,0.75,1,12.85,5.05,3.13333333,7.27
MNQ SEP25,1s,1,122,2025-08-25 09:21:11,23486.75,23487,23486.75,23486.75,4,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,123,2025-08-25 09:21:12,23486.75,23486.75,23486.75,23486.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,124,2025-08-25 09:21:13,23486.5,23486.75,23486.5,23486.75,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,125,2025-08-25 09:21:15,23486.75,23486.75,23486.25,23486.5,8,0.5,0.25,0,0.25,-1,,,,
MNQ SEP25,1s,1,126,2025-08-25 09:21:17,23486.5,23486.5,23486.5,23486.5,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,127,2025-08-25 09:21:20,23486.5,23486.5,23486.5,23486.5,1,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5407,2025-08-25 09:21:20,23486.75,23487,23486.25,23486.5,19,0.75,0.25,0.25,0.25,-1,-4.3,-17.15,-4.3,1.62
MNQ SEP25,20s,20,5703,2025-08-25 09:21:20,23486,23487,23485.25,23486.5,87,1.75,0.5,0.5,0.75,1,-36.95,-4.85,1.36666667,0.06
MNQ SEP25,1s,1,128,2025-08-25 09:21:23,23486.75,23486.75,23486.75,23486.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,129,2025-08-25 09:21:24,23487,23487,23487,23487,5,0,0,0,0,0,,,,
MNQ SEP25,1s,1,130,2025-08-25 09:21:25,23486.5,23486.75,23486.25,23486.75,6,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,131,2025-08-25 09:21:28,23486.25,23486.25,23485.75,23486,16,0.5,0.25,0,0.25,-1,,,,
MNQ SEP25,1s,1,132,2025-08-25 09:21:29,23485.75,23486,23485.75,23486,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,133,2025-08-25 09:21:30,23486,23486,23486,23486,1,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5408,2025-08-25 09:21:30,23486.75,23487,23485.75,23486,31,1.25,0.75,0.25,0.25,-1,-18,-13.7,-8.6,-4.29
MNQ SEP25,1s,1,134,2025-08-25 09:21:31,23485.75,23485.75,23485.75,23485.75,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,135,2025-08-25 09:21:32,23486,23486.5,23485.5,23486.25,19,1,0.25,0.25,0.5,1,,,,
MNQ SEP25,1s,1,136,2025-08-25 09:21:33,23486.25,23486.25,23486.25,23486.25,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,137,2025-08-25 09:21:34,23486.5,23486.5,23486.5,23486.5,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,138,2025-08-25 09:21:35,23486.25,23486.25,23486.25,23486.25,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,139,2025-08-25 09:21:36,23486.5,23487,23486.5,23486.75,10,0.5,0.25,0.25,0,1,,,,
MNQ SEP25,1s,1,140,2025-08-25 09:21:37,23487.25,23487.25,23487.25,23487.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,141,2025-08-25 09:21:39,23487,23487.75,23486.75,23487.75,7,1,0.75,0,0.25,1,,,,
MNQ SEP25,1s,1,142,2025-08-25 09:21:40,23487.5,23487.5,23487.5,23487.5,1,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5409,2025-08-25 09:21:40,23485.75,23487.75,23485.5,23487.5,46,2.25,1.75,0.25,0.25,1,-17.75,0.25,-10.2,-5.27
