
MNQ DEC25,1s,1,148,2025-10-14 09:22:29,24614,24616.25,24613.5,24615.75,77,2.75,1.75,0.5,0.5,1,,,,
MNQ DEC25,1s,1,149,2025-10-14 09:22:30,24615.75,24615.75,24615,24615,12,0.75,0.75,0,0,-1,,,,
MNQ DEC25,10s,10,5834,2025-10-14 09:22:30,24618.25,24618.75,24613.5,24615,338,5.25,3.25,0.5,1.5,-1,-11.65,35.75,31.25,5.26
MNQ DEC25,1s,1,150,2025-10-14 09:22:31,24615,24615,24613.75,24614,30,1.25,1,0,0.25,-1,,,,
MNQ DEC25,1s,1,151,2025-10-14 09:22:32,24613.75,24615,24613.75,24614.25,12,1.25,0.5,0.75,0,1,,,,
MNQ DEC25,1s,1,152,2025-10-14 09:22:33,24614.25,24615,24614,24614.75,14,1,0.5,0.25,0.25,1,,,,
MNQ DEC25,1s,1,153,2025-10-14 09:22:34,24615.25,24615.75,24615.25,24615.75,14,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,154,2025-10-14 09:22:35,24615.75,24615.75,24615.75,24615.75,3,0,0,0,0,0,,,,
MNQ DEC25,1s,1,155,2025-10-14 09:22:36,24615.5,24615.5,24615.5,24615.5,2,0,0,0,0,0,,,,
MNQ DEC25,1s,1,156,2025-10-14 09:22:37,24615,24615.25,24615,24615,11,0.25,0,0.25,0,0,,,,
MNQ DEC25,1s,1,157,2025-10-14 09:22:38,24615.25,24615.25,24614.5,24614.5,22,0.75,0.75,0,0,-1,,,,
MNQ DEC25,1s,1,158,2025-10-14 09:22:39,24614.5,24614.5,24613.25,24613.5,27,1.25,1,0,0.25,-1,,,,
MNQ DEC25,1s,1,159,2025-10-14 09:22:40,24613.75,24614.25,24613,24614.25,34,1.25,0.5,0,0.75,1,,,,
MNQ DEC25,10s,10,5835,2025-10-14 09:22:40,24615,24615.75,24613,24614.25,169,2.75,0.75,0.75,1.25,-1,-0.65,11,23.3,11.62
MNQ DEC25,20s,20,5707,2025-10-14 09:22:40,24618.25,24618.75,24613,24614.25,507,5.75,4,0.5,1.25,-1,-87.25,23.9,-2.25,-2.4
MNQ DEC25,1s,1,160,2025-10-14 09:22:41,24614,24614.5,24613.5,24613.75,38,1,0.25,0.5,0.25,-1,,,,
MNQ DEC25,1s,1,161,2025-10-14 09:22:42,24614.25,24615,24613.75,24614.75,35,1.25,0.5,0.25,0.5,1,,,,
MNQ DEC25,1s,1,162,2025-10-14 09:22:43,24614.75,24616.5,24614.5,24615.5,59,2,0.75,1,0.25,1,,,,
MNQ DEC25,1s,1,163,2025-10-14 09:22:44,24615.75,24615.75,24614.25,24614.25,10,1.5,1.5,0,0,-1,,,,
MNQ DEC25,1s,1,164,2025-10-14 09:22:45,24614.5,24615.25,24613.75,24613.75,15,1.5,0.75,0.75,0,-1,,,,
MNQ DEC25,1s,1,165,2025-10-14 09:22:46,24614.25,24614.5,24613.75,24613.75,10,0.75,0.5,0.25,0,-1,,,,
MNQ DEC25,1s,1,166,2025-10-14 09:22:47,24613.75,24614.25,24613.25,24613.5,27,1,0.25,0.5,0.25,-1,,,,
MNQ DEC25,1s,1,167,2025-10-14 09:22:48,24613.5,24614,24613.25,24613.25,10,0.75,0.25,0.5,0,-1,,,,
MNQ DEC25,1s,1,168,2025-10-14 09:22:49,24613,24613.5,24612.5,24613.25,31,1,0.25,0.25,0.5,1,,,,
MNQ DEC25,1s,1,169,2025-10-14 09:22:50,24612.75,24612.75,24612,24612,32,0.75,0.75,0,0,-1,,,,
MNQ DEC25,10s,10,5836,2025-10-14 09:22:50,24614,24616.5,24612,24612,267,4.5,2,2.5,0,-1,29.55,30.2,25.65,26.99
MNQ DEC25,1s,1,170,2025-10-14 09:22:51,24612,24612.5,24612,24612.5,28,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,171,2025-10-14 09:22:52,24612.5,24612.75,24612,24612,10,0.75,0.5,0.25,0,-1,,,,
MNQ DEC25,1s,1,172,2025-10-14 09:22:53,24612.5,24613,24612.25,24613,19,0.75,0.5,0,0.25,1,,,,
MNQ DEC25,1s,1,173,2025-10-14 09:22:54,24613.25,24613.25,24612.5,24613.25,27,0.75,0,0,0.75,0,,,,
MNQ DEC25,1s,1,174,2025-10-14 09:22:55,24613,24613.5,24612.5,24613.5,10,1,0.5,0,0.5,1,,,,
MNQ DEC25,1s,1,175,2025-10-14 09:22:56,24613.5,24613.5,24613,24613,18,0.5,0.5,0,0,-1,,,,
MNQ DEC25,1s,1,176,2025-10-14 09:22:57,24613,24613.5,24613,24613.25,12,0.5,0.25,0.25,0,1,,,,
MNQ DEC25,1s,1,177,2025-10-14 09:22:58,24613.5,24613.75,24613,24613,39,0.75,0.5,0.25,0,-1,,,,
MNQ DEC25,1s,1,178,2025-10-14 09:22:59,24613,24613.25,24612.5,24612.5,6,0.75,0.5,0.25,0,-1,,,,
MNQ DEC25,1s,1,179,2025-10-14 09:23:00,24613,24613,24612,24612,9,1,1,0,0,-1,,,,
MNQ DEC25,10s,10,5837,2025-10-14 09:23:00,24612,24613.75,24612,24612,178,1.75,0,1.75,0,0,28.55,-1,13.4,19.82
MNQ DEC25,20s,20,5708,2025-10-14 09:23:00,24614,24616.5,24612,24612,445,4.5,2,2.5,0,-1,-109.6,-22.35,12.93333333,-11.67
MNQ DEC25,1s,1,180,2025-10-14 09:23:01,24612.5,24613.25,24612,24612.5,36,1.25,0,0.75,0.5,0,,,,
MNQ DEC25,1s,1,181,2025-10-14 09:23:02,24612.75,24613,24612.5,24613,5,0.5,0.25,0,0.25,1,,,,
MNQ DEC25,1s,1,182,2025-10-14 09:23:03,24613.25,24613.75,24612.75,24613.75,23,1,0.5,0,0.5,1,,,,
MNQ DEC25,1s,1,183,2025-10-14 09:23:04,24613.5,24614.25,24613.5,24613.75,27,0.75,0.25,0.5,0,1,,,,
MNQ DEC25,1s,1,184,2025-10-14 09:23:05,24613.5,24613.5,24613,24613,5,0.5,0.5,0,0,-1,,,,
MNQ DEC25,1s,1,185,2025-10-14 09:23:06,24614,24617,24614,24616.75,45,3,2.75,0.25,0,1,,,,
MNQ DEC25,1s,1,186,2025-10-14 09:23:07,24616.5,24617,24616.5,24617,8,0.5,0.5,0,0,1,,,,
