Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ SEP25,1s,1,0,2025-09-03 09:19:44,23452.5,23452.5,23452.25,23452.25,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,1,2025-09-03 09:19:45,23452,23452,23451.75,23451.75,45,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,2,2025-09-03 09:19:46,23451.5,23451.5,23451,23451,15,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,3,2025-09-03 09:19:47,23451.25,23451.25,23451,23451,4,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,4,2025-09-03 09:19:48,23450.75,23450.75,23450.75,23450.75,3,0,0,0,0,0,,,,
MNQ SEP25,1s,1,5,2025-09-03 09:19:49,23451.5,23451.5,23450.75,23450.75,9,0.75,0.75,0,0,-1,,,,
MNQ SEP25,1s,1,6,2025-09-03 09:19:50,23451.5,23451.5,23450.75,23450.75,6,0.75,0.75,0,0,-1,,,,
MNQ SEP25,10s,10,5398,2025-09-03 09:19:50,23453,23453.25,23450.75,23450.75,136,2.5,2.25,0.25,0,-1,12.45,20.05,15.13333333,10.25
MNQ SEP25,1s,1,7,2025-09-03 09:19:52,23450.75,23451,23450,23450,11,1,0.75,0.25,0,-1,,,,
MNQ SEP25,1s,1,8,2025-09-03 09:19:53,23449.75,23450,23449.5,23450,12,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,9,2025-09-03 09:19:54,23449.5,23449.5,23449.5,23449.5,2,0,0,0,0,0,,,,
MNQ SEP25,1s,1,10,2025-09-03 09:19:55,23450,23450,23449.5,23449.5,2,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,11,2025-09-03 09:19:56,23449.5,23449.5,23449.5,23449.5,5,0,0,0,0,0,,,,
MNQ SEP25,1s,1,12,2025-09-03 09:19:57,23450,23450.25,23450,23450.25,5,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,13,2025-09-03 09:19:58,23450,23450.25,23450,23450.25,2,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,14,2025-09-03 09:19:59,23450.25,23450.25,23450.25,23450.25,1,0,0,0,0,0,,,,
MNQ SEP25,10s,10,5399,2025-09-03 09:20:00,23450.75,23451,23449.5,23450.25,40,1.5,0.5,0.25,0.75,-1,5.7,-6.75,8.48333333,7.22
MNQ SEP25,20s,20,5699,2025-09-03 09:20:00,23453,23453.25,23449.5,23450.25,176,3.75,2.75,0.25,0.75,-1,-68.05,3.8,7.56666667,-4.87
MNQ SEP25,1s,1,15,2025-09-03 09:20:01,23450,23451,23449.75,23451,48,1.25,1,0,0.25,1,,,,
MNQ SEP25,1s,1,16,2025-09-03 09:20:02,23451.25,23451.25,23451,23451,6,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,17,2025-09-03 09:20:03,23451.25,23451.5,23451,23451.5,9,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,18,2025-09-03 09:20:04,23451.75,23452,23451.5,23452,33,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,19,2025-09-03 09:20:05,23451.75,23452,23451.25,23451.75,32,0.75,0,0.25,0.5,0,,,,
MNQ SEP25,1s,1,20,2025-09-03 09:20:06,23452,23452.25,23452,23452,12,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,21,2025-09-03 09:20:07,23451.5,23451.5,23451.5,23451.5,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,22,2025-09-03 09:20:08,23451.75,23451.75,23451.75,23451.75,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,23,2025-09-03 09:20:09,23452,23452.75,23451.75,23452.5,30,1,0.5,0.25,0.25,1,,,,
MNQ SEP25,1s,1,24,2025-09-03 09:20:10,23453,23453,23452.75,23452.75,8,0.25,0.25,0,0,-1,,,,
MNQ SEP25,10s,10,5400,2025-09-03 09:20:10,23450,23453,23449.75,23452.75,180,3.25,2.75,0.25,0.25,1,18.55,12.85,8.71666667,10.3
MNQ SEP25,1s,1,25,2025-09-03 09:20:11,23452.5,23452.5,23452.25,23452.25,8,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,26,2025-09-03 09:20:12,23452.75,23452.75,23452.25,23452.25,7,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,27,2025-09-03 09:20:13,23452.25,23452.25,23452.25,23452.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,28,2025-09-03 09:20:14,23452,23452.25,23452,23452.25,3,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,29,2025-09-03 09:20:16,23452.5,23452.75,23452.5,23452.75,3,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,30,2025-09-03 09:20:17,23452.25,23453.5,23452.25,23453.5,35,1.25,1.25,0,0,1,,,,
MNQ SEP25,1s,1,31,2025-09-03 09:20:18,23453.25,23453.5,23452.75,23453.25,21,0.75,0,0.25,0.5,0,,,,
MNQ SEP25,1s,1,32,2025-09-03 09:20:19,23453,23453,23452.25,23452.25,7,0.75,0.75,0,0,-1,,,,
MNQ SEP25,10s,10,5401,2025-09-03 09:20:20,23452.5,23453.5,23452,23452.25,85,1.5,0.25,1,0.25,-1,9.7,-8.85,-0.91666667,5.89
MNQ SEP25,20s,20,5700,2025-09-03 09:20:20,23450,23453.5,23449.75,23452.25,265,3.75,2.25,1.25,0.25,1,-50.3,17.75,13.4,-0.49
MNQ SEP25,1s,1,33,2025-09-03 09:20:21,23452.5,23452.75,23452.25,23452.75,5,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,34,2025-09-03 09:20:22,23452.5,23452.5,23451.75,23452.5,3,0.75,0,0,0.75,0,,,,
MNQ SEP25,1s,1,35,2025-09-03 09:20:23,23452.5,23452.5,23452.25,23452.25,6,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,36,2025-09-03 09:20:24,23452.5,23452.5,23452.25,23452.25,5,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,37,2025-09-03 09:20:25,23452.75,23453,23452.75,23453,3,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,38,2025-09-03 09:20:26,23452.75,23453,23452.5,23453,5,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,39,2025-09-03 09:20:27,23453.5,23454.25,23453.25,23454,77,1,0.5,0.25,0.25,1,,,,
MNQ SEP25,1s,1,40,2025-09-03 09:20:28,23453.5,23454,23453.5,23454,13,0.5,0.5,0,0,1,,,,
MNQ SEP25,1s,1,41,2025-09-03 09:20:29,23454,23454,23453.5,23454,3,0.5,0,0,0.5,0,,,,
MNQ SEP25,1s,1,42,2025-09-03 09:20:30,23453.75,23453.75,23453.25,23453.5,5,0.5,0.25,0,0.25,-1,,,,
MNQ SEP25,10s,10,5402,2025-09-03 09:20:30,23452.5,23454.25,23451.75,23453.5,125,2.5,1,0.75,0.75,1,12.35,2.65,2.21666667,3.99
MNQ SEP25,1s,1,43,2025-09-03 09:20:31,23453.25,23453.75,23453.25,23453.5,3,0.5,0.25,0.25,0,1,,,,
MNQ SEP25,1s,1,44,2025-09-03 09:20:32,23453.5,23454,23453.5,23453.75,14,0.5,0.25,0.25,0,1,,,,
MNQ SEP25,1s,1,45,2025-09-03 09:20:33,23454,23455.5,23453.75,23455,106,1.75,1,0.5,0.25,1,,,,
MNQ SEP25,1s,1,46,2025-09-03 09:20:34,23454.75,23455,23454.5,23455,21,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,47,2025-09-03 09:20:35,23454.75,23455.25,23454.5,23454.5,18,0.75,0.25,0.5,0,-1,,,,
MNQ SEP25,1s,1,48,2025-09-03 09:20:36,23455.25,23455.25,23454.5,23455,14,0.75,0.25,0,0.5,-1,,,,
MNQ SEP25,1s,1,49,2025-09-03 09:20:37,23455,23455,23454,23454.75,35,1,0.25,0,0.75,-1,,,,
MNQ SEP25,1s,1,50,2025-09-03 09:20:38,23454.25,23454.5,23453.75,23454.25,13,0.75,0,0.25,0.5,0,,,,
MNQ SEP25,1s,1,51,2025-09-03 09:20:39,23454.75,23455,23454.75,23454.75,14,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,52,2025-09-03 09:20:40,23454.5,23455.75,23454.25,23455,21,1.5,0.5,0.75,0.25,1,,,,
MNQ SEP25,10s,10,5403,2025-09-03 09:20:40,23453.25,23455.75,23453.25,23455,259,2.5,1.75,0.75,0,1,35.95,23.6,5.8,4.7
MNQ SEP25,20s,20,5701,2025-09-03 09:20:40,23452.5,23455.75,23451.75,23455,384,4,2.5,0.75,0.75,1,-2.9,47.4,22.98333333,17.57
MNQ SEP25,1s,1,53,2025-09-03 09:20:41,23455,23456.25,23454.75,23456,61,1.5,1,0.25,0.25,1,,,,
MNQ SEP25,1s,1,54,2025-09-03 09:20:42,23455.75,23456.25,23455.5,23455.5,19,0.75,0.25,0.5,0,-1,,,,
MNQ SEP25,1s,1,55,2025-09-03 09:20:43,23455.75,23456,23455.75,23456,16,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,56,2025-09-03 09:20:44,23455.75,23455.75,23455.5,23455.75,9,0.25,0,0,0.25,0,,,,
MNQ SEP25,1s,1,57,2025-09-03 09:20:45,23455.25,23455.75,23455.25,23455.5,5,0.5,0.25,0.25,0,1,,,,
MNQ SEP25,1s,1,58,2025-09-03 09:20:46,23455.5,23456.25,23455.5,23456,10,0.75,0.5,0.25,0,1,,,,
MNQ SEP25,1s,1,59,2025-09-03 09:20:47,23456.25,23456.25,23455.25,23455.25,26,1,1,0,0,-1,,,,
MNQ SEP25,1s,1,60,2025-09-03 09:20:48,23455.5,23455.5,23455,23455,17,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,61,2025-09-03 09:20:49,23455.25,23455.5,23455.25,23455.5,8,0.25,0.25,0,0,1,,,,
MNQ SEP25,1s,1,62,2025-09-03 09:20:50,23455.5,23455.5,23455.25,23455.5,5,0.25,0,0,0.25,0,,,,
MNQ SEP25,10s,10,5404,2025-09-03 09:20:50,23455,23456.25,23454.75,23455.5,176,1.5,0.5,0.75,0.25,1,57.95,22,16.08333333,10.45
MNQ SEP25,1s,1,63,2025-09-03 09:20:51,23455.25,23455.5,23455,23455,8,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,64,2025-09-03 09:20:52,23455.25,23455.25,23454.75,23454.75,23,0.5,0.5,0,0,-1,,,,
MNQ SEP25,1s,1,65,2025-09-03 09:20:53,23455.25,23455.5,23455,23455.5,21,0.5,0.25,0,0.25,1,,,,
MNQ SEP25,1s,1,66,2025-09-03 09:20:54,23455.5,23455.5,23455.25,23455.25,10,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,67,2025-09-03 09:20:55,23455.5,23455.75,23455,23455.5,20,0.75,0,0.25,0.5,0,,,,
MNQ SEP25,1s,1,68,2025-09-03 09:20:56,23455.75,23456,23455.5,23455.5,7,0.5,0.25,0.25,0,-1,,,,
MNQ SEP25,1s,1,69,2025-09-03 09:20:57,23456,23456.25,23456,23456,8,0.25,0,0.25,0,0,,,,
MNQ SEP25,1s,1,70,2025-09-03 09:20:58,23455.75,23455.75,23455.5,23455.5,11,0.25,0.25,0,0,-1,,,,
MNQ SEP25,1s,1,71,2025-09-03 09:20:59,23455.25,23455.25,23455.25,23455.25,1,0,0,0,0,0,,,,
MNQ SEP25,1s,1,72,2025-09-03 09:21:00,23455.75,23456,23455.25,23456,17,0.75,0.25,0,0.5,1,,,,
MNQ SEP25,10s,10,5405,2025-09-03 09:21:00,23455.25,23456.25,23454.75,23456,126,1.5,0.75,0.25,0.5,1,46.35,-11.6,11.33333333,5.56
