time,open,high,low,close,volume,bid,ask,spread
2026-06-12 09:20:00,29460.50,29460.75,29459.50,29460.75,10,29460.75,29460.75,0.00
2026-06-12 09:20:01,29460.50,29461.50,29459.75,29461.50,16,29461.50,29461.50,0.00
2026-06-12 09:20:02,29461.25,29461.25,29460.00,29460.50,10,29460.50,29460.50,0.00
2026-06-12 09:20:03,29460.75,29460.75,29460.00,29460.00,7,29460.00,29460.00,0.00
2026-06-12 09:20:04,29461.00,29461.00,29460.50,29460.50,6,29460.50,29460.50,0.00
2026-06-12 09:20:05,29461.25,29461.25,29459.75,29460.50,5,29460.50,29460.50,0.00
2026-06-12 09:20:06,29461.00,29461.00,29461.00,29461.00,1,29461.00,29461.00,0.00
2026-06-12 09:20:07,29461.00,29467.25,29461.00,29467.25,37,29467.25,29467.25,0.00
2026-06-12 09:20:08,29466.00,29466.50,29464.50,29464.50,29,29464.50,29464.50,0.00
2026-06-12 09:20:09,29465.25,29465.25,29464.25,29464.50,10,29464.50,29464.50,0.00
2026-06-12 09:20:10,29463.50,29464.50,29463.50,29464.00,7,29464.00,29464.00,0.00
2026-06-12 09:20:11,29464.75,29465.25,29464.50,29465.25,5,29465.25,29465.25,0.00
2026-06-12 09:20:12,29465.25,29466.00,29464.75,29465.75,11,29465.75,29465.75,0.00
2026-06-12 09:20:13,29465.00,29465.75,29465.00,29465.50,5,29465.50,29465.50,0.00
2026-06-12 09:20:14,29464.50,29465.50,29464.00,29465.50,18,29465.50,29465.50,0.00
2026-06-12 09:20:15,29465.75,29467.00,29465.00,29465.75,15,29465.75,29465.75,0.00
2026-06-12 09:20:16,29465.00,29465.00,29462.00,29462.00,37,29462.00,29462.00,0.00
2026-06-12 09:20:17,29463.00,29463.25,29461.75,29462.00,18,29462.00,29462.00,0.00
2026-06-12 09:20:18,29461.75,29461.75,29460.00,29460.00,17,29460.00,29460.00,0.00
2026-06-12 09:20:19,29459.75,29460.25,29458.50,29459.50,114,29459.50,29459.50,0.00
2026-06-12 09:20:20,29459.00,29460.25,29459.00,29459.50,30,29459.50,29459.50,0.00
2026-06-12 09:20:21,29458.75,29459.00,29455.75,29457.00,72,29457.00,29457.00,0.00
2026-06-12 09:20:22,29456.25,29458.25,29456.25,29457.75,23,29457.75,29457.75,0.00
2026-06-12 09:20:23,29458.50,29458.50,29457.50,29458.50,15,29458.50,29458.50,0.00
2026-06-12 09:20:24,29458.25,29458.50,29457.00,29458.00,26,29458.00,29458.00,0.00
2026-06-12 09:20:25,29458.75,29463.75,29457.75,29463.75,69,29463.75,29463.75,0.00
2026-06-12 09:20:26,29463.75,29463.75,29463.00,29463.00,8,29463.00,29463.00,0.00
