Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ DEC25,1s,1,0,2025-11-13 09:19:56,25467.25,25467.25,25466.5,25466.5,14,0.75,0.75,0,0,-1,,,,
MNQ DEC25,1s,1,1,2025-11-13 09:19:57,25467.25,25467.25,25466.5,25467.25,22,0.75,0,0,0.75,0,,,,
MNQ DEC25,1s,1,2,2025-11-13 09:19:58,25467.25,25467.25,25467.25,25467.25,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,3,2025-11-13 09:19:59,25466.75,25466.75,25466,25466,7,0.75,0.75,0,0,-1,,,,
MNQ DEC25,1s,1,4,2025-11-13 09:20:00,25466.75,25466.75,25465.5,25465.5,14,1.25,1.25,0,0,-1,,,,
MNQ DEC25,10s,10,5399,2025-11-13 09:20:00,25467.5,25467.75,25463.75,25465.5,240,4,2,0.25,1.75,-1,-14,17.9,9.78333333,8.9
MNQ DEC25,20s,20,5699,2025-11-13 09:20:00,25466.75,25469,25463.75,25465.5,416,5.25,1.25,2.25,1.75,-1,-143.6,-74.85,-29.01666667,-7.02
MNQ DEC25,1s,1,5,2025-11-13 09:20:01,25465.5,25467,25464.75,25467,40,2.25,1.5,0,0.75,1,,,,
MNQ DEC25,1s,1,6,2025-11-13 09:20:02,25467,25468,25466.5,25466.5,62,1.5,0.5,1,0,-1,,,,
MNQ DEC25,1s,1,7,2025-11-13 09:20:03,25467,25467,25466,25466,11,1,1,0,0,-1,,,,
MNQ DEC25,1s,1,8,2025-11-13 09:20:04,25466.75,25468.25,25466.75,25468.25,31,1.5,1.5,0,0,1,,,,
MNQ DEC25,1s,1,9,2025-11-13 09:20:05,25468,25468.5,25467.25,25468.5,10,1.25,0.5,0,0.75,1,,,,
MNQ DEC25,1s,1,10,2025-11-13 09:20:06,25468,25468,25467,25467.75,6,1,0.25,0,0.75,-1,,,,
MNQ DEC25,1s,1,11,2025-11-13 09:20:07,25468.75,25469.25,25468.5,25468.5,16,0.75,0.25,0.5,0,-1,,,,
MNQ DEC25,1s,1,12,2025-11-13 09:20:08,25468,25468.5,25467.5,25467.5,10,1,0.5,0.5,0,-1,,,,
MNQ DEC25,1s,1,13,2025-11-13 09:20:09,25467.25,25467.75,25465.5,25465.75,16,2.25,1.5,0.5,0.25,-1,,,,
MNQ DEC25,1s,1,14,2025-11-13 09:20:10,25465.75,25466.25,25464.75,25465,18,1.5,0.75,0.5,0.25,-1,,,,
MNQ DEC25,10s,10,5400,2025-11-13 09:20:10,25465.5,25469.25,25464.75,25465,220,4.5,0.5,3.75,0.25,-1,-10.9,3.1,7.3,5.24
MNQ DEC25,1s,1,15,2025-11-13 09:20:11,25465.25,25466.75,25465.25,25465.5,43,1.5,0.25,1.25,0,1,,,,
MNQ DEC25,1s,1,16,2025-11-13 09:20:12,25465.25,25465.75,25465.25,25465.75,18,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,17,2025-11-13 09:20:13,25465.5,25466,25465.5,25466,5,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,18,2025-11-13 09:20:14,25465.25,25465.25,25464.5,25464.75,17,0.75,0.5,0,0.25,-1,,,,
MNQ DEC25,1s,1,19,2025-11-13 09:20:15,25464.75,25466,25464.5,25466,14,1.5,1.25,0,0.25,1,,,,
MNQ DEC25,1s,1,20,2025-11-13 09:20:16,25466.5,25466.75,25466.25,25466.75,6,0.5,0.25,0,0.25,1,,,,
MNQ DEC25,1s,1,21,2025-11-13 09:20:17,25466.5,25467.5,25466.5,25467.5,4,1,1,0,0,1,,,,
MNQ DEC25,1s,1,22,2025-11-13 09:20:18,25467.25,25467.25,25467,25467,3,0.25,0.25,0,0,-1,,,,
MNQ DEC25,1s,1,23,2025-11-13 09:20:19,25466.75,25467.75,25466.75,25467,10,1,0.25,0.75,0,1,,,,
MNQ DEC25,1s,1,24,2025-11-13 09:20:20,25466.75,25467,25466.75,25467,9,0.25,0.25,0,0,1,,,,
MNQ DEC25,10s,10,5401,2025-11-13 09:20:20,25465.25,25467.75,25464.5,25467,129,3.25,1.75,0.75,0.75,1,-8.25,2.65,7.88333333,7.02
MNQ DEC25,20s,20,5700,2025-11-13 09:20:20,25465.5,25469.25,25464.5,25467,349,4.75,1.5,2.25,1,1,-121.2,22.4,-17.55,-8.32
MNQ DEC25,1s,1,25,2025-11-13 09:20:21,25467.25,25467.25,25466.75,25466.75,5,0.5,0.5,0,0,-1,,,,
MNQ DEC25,1s,1,26,2025-11-13 09:20:22,25467,25467,25466.75,25466.75,4,0.25,0.25,0,0,-1,,,,
MNQ DEC25,1s,1,27,2025-11-13 09:20:23,25466.25,25466.5,25466.25,25466.5,3,0.25,0.25,0,0,1,,,,
MNQ DEC25,1s,1,28,2025-11-13 09:20:24,25466.25,25466.25,25465.25,25465.25,4,1,1,0,0,-1,,,,
MNQ DEC25,1s,1,29,2025-11-13 09:20:25,25465,25466,25464.5,25464.75,41,1.5,0.25,1,0.25,-1,,,,
MNQ DEC25,1s,1,30,2025-11-13 09:20:26,25464.5,25464.75,25464.5,25464.75,3,0.25,0.25,0,0,1,,,,
MNQ DEC25,1s,1,31,2025-11-13 09:20:27,25465.5,25465.5,25464.75,25465,15,0.75,0.5,0,0.25,-1,,,,
MNQ DEC25,1s,1,32,2025-11-13 09:20:28,25464.75,25464.75,25464.5,25464.5,4,0.25,0.25,0,0,-1,,,,
MNQ DEC25,1s,1,33,2025-11-13 09:20:29,25464.75,25465,25464.25,25464.75,17,0.75,0,0.25,0.5,0,,,,
MNQ DEC25,1s,1,34,2025-11-13 09:20:30,25464.75,25465.25,25464.75,25464.75,5,0.5,0,0.5,0,0,,,,
MNQ DEC25,10s,10,5402,2025-11-13 09:20:30,25467.25,25467.25,25464.25,25464.75,101,3,2.5,0,0.5,-1,-20.35,-12.1,-2.11666667,2.49
MNQ DEC25,1s,1,35,2025-11-13 09:20:31,25465.75,25466,25465.25,25465.25,28,0.75,0.5,0.25,0,-1,,,,
MNQ DEC25,1s,1,36,2025-11-13 09:20:32,25464.5,25465,25464,25464.75,11,1,0.25,0.25,0.5,1,,,,
MNQ DEC25,1s,1,37,2025-11-13 09:20:33,25465,25467.5,25464.5,25467,26,3,2,0.5,0.5,1,,,,
MNQ DEC25,1s,1,38,2025-11-13 09:20:34,25467.75,25468.25,25467.25,25467.25,19,1,0.5,0.5,0,-1,,,,
MNQ DEC25,1s,1,39,2025-11-13 09:20:35,25467.25,25467.5,25467,25467.25,13,0.5,0,0.25,0.25,0,,,,
MNQ DEC25,1s,1,40,2025-11-13 09:20:36,25466,25466.25,25466,25466.25,2,0.25,0.25,0,0,1,,,,
MNQ DEC25,1s,1,41,2025-11-13 09:20:38,25465.5,25465.5,25465,25465.25,9,0.5,0.25,0,0.25,-1,,,,
MNQ DEC25,1s,1,42,2025-11-13 09:20:39,25465,25465.5,25465,25465.5,6,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,43,2025-11-13 09:20:40,25465.5,25465.5,25465.5,25465.5,1,0,0,0,0,0,,,,
MNQ DEC25,10s,10,5403,2025-11-13 09:20:40,25465.75,25468.25,25464,25465.5,115,4.25,0.25,2.5,1.5,-1,-32.05,-11.7,-7.05,-0.03
MNQ DEC25,20s,20,5701,2025-11-13 09:20:40,25467.25,25468.25,25464,25465.5,216,4.25,1.75,1,1.5,-1,-126.8,-5.6,-19.35,-14.05
MNQ DEC25,1s,1,44,2025-11-13 09:20:41,25465.25,25466.25,25465.25,25465.75,14,1,0.5,0.5,0,1,,,,
MNQ DEC25,1s,1,45,2025-11-13 09:20:42,25465.5,25465.5,25465.5,25465.5,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,46,2025-11-13 09:20:43,25465.5,25466.75,25465,25466.75,43,1.75,1.25,0,0.5,1,,,,
MNQ DEC25,1s,1,47,2025-11-13 09:20:44,25467.25,25467.25,25467.25,25467.25,2,0,0,0,0,0,,,,
MNQ DEC25,1s,1,48,2025-11-13 09:20:45,25467.25,25468.25,25467.25,25467.5,46,1,0.25,0.75,0,1,,,,
MNQ DEC25,1s,1,49,2025-11-13 09:20:46,25468.25,25469.5,25467.75,25469.5,22,1.75,1.25,0,0.5,1,,,,
MNQ DEC25,1s,1,50,2025-11-13 09:20:47,25469.25,25469.25,25468.75,25468.75,3,0.5,0.5,0,0,-1,,,,
MNQ DEC25,1s,1,51,2025-11-13 09:20:48,25469,25469.5,25469,25469.5,4,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,52,2025-11-13 09:20:49,25469,25469.5,25468.75,25469.5,17,0.75,0.5,0,0.25,1,,,,
MNQ DEC25,1s,1,53,2025-11-13 09:20:50,25469,25469.5,25468,25468,14,1.5,1,0.5,0,-1,,,,
MNQ DEC25,10s,10,5404,2025-11-13 09:20:50,25465.25,25469.5,25465,25468,166,4.5,2.75,1.5,0.25,1,-41.65,-9.6,-11.13333333,-5.53
MNQ DEC25,1s,1,54,2025-11-13 09:20:51,25468.75,25468.75,25468.75,25468.75,2,0,0,0,0,0,,,,
MNQ DEC25,1s,1,55,2025-11-13 09:20:52,25469,25470,25468.75,25469.5,36,1.25,0.5,0.5,0.25,1,,,,
MNQ DEC25,1s,1,56,2025-11-13 09:20:53,25469.5,25469.5,25469.25,25469.25,2,0.25,0.25,0,0,-1,,,,
MNQ DEC25,1s,1,57,2025-11-13 09:20:54,25470,25472.5,25470,25471,54,2.5,1,1.5,0,1,,,,
MNQ DEC25,1s,1,58,2025-11-13 09:20:55,25471,25471,25469.75,25470.5,9,1.25,0.5,0,0.75,-1,,,,
MNQ DEC25,1s,1,59,2025-11-13 09:20:56,25470.5,25471,25470.25,25470.25,12,0.75,0.25,0.5,0,-1,,,,
MNQ DEC25,1s,1,60,2025-11-13 09:20:57,25470.25,25470.25,25469.5,25469.75,6,0.75,0.5,0,0.25,-1,,,,
MNQ DEC25,1s,1,61,2025-11-13 09:20:58,25469.5,25470,25469.5,25469.75,4,0.5,0.25,0.25,0,1,,,,
MNQ DEC25,1s,1,62,2025-11-13 09:20:59,25469.75,25470,25469.5,25470,9,0.5,0.25,0,0.25,1,,,,
MNQ DEC25,1s,1,63,2025-11-13 09:21:00,25469.75,25470,25468.75,25468.75,21,1.25,1,0.25,0,-1,,,,
MNQ DEC25,10s,10,5405,2025-11-13 09:21:00,25468.75,25472.5,25468.75,25468.75,155,3.75,0,3.75,0,0,-54.4,-12.75,-11.35,-8.7
MNQ DEC25,20s,20,5702,2025-11-13 09:21:00,25465.25,25472.5,25465,25468.75,321,7.5,3.5,3.75,0.25,1,-126.05,0.75,5.85,-11.5
MNQ DEC25,1s,1,64,2025-11-13 09:21:01,25468.75,25468.75,25467.5,25468.5,34,1.25,0.25,0,1,-1,,,,
MNQ DEC25,1s,1,65,2025-11-13 09:21:02,25468.5,25472.5,25468.5,25471.5,87,4,3,1,0,1,,,,
MNQ DEC25,1s,1,66,2025-11-13 09:21:03,25471.5,25471.5,25470.5,25470.5,12,1,1,0,0,-1,,,,
MNQ DEC25,1s,1,67,2025-11-13 09:21:04,25470.75,25471.75,25470.75,25471.5,5,1,0.75,0.25,0,1,,,,
MNQ DEC25,1s,1,68,2025-11-13 09:21:05,25472,25472,25470.25,25470.25,19,1.75,1.75,0,0,-1,,,,
