Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ DEC25,1s,1,0,2025-11-17 09:19:57,25034.5,25035,25034.5,25034.5,21,0.5,0,0.5,0,0,,,,
MNQ DEC25,1s,1,1,2025-11-17 09:19:58,25034.25,25034.25,25032.5,25032.5,10,1.75,1.75,0,0,-1,,,,
MNQ DEC25,1s,1,2,2025-11-17 09:19:59,25032.75,25033,25031.75,25033,45,1.25,0.25,0,1,1,,,,
MNQ DEC25,1s,1,3,2025-11-17 09:20:00,25033,25033.75,25032.75,25033.5,22,1,0.5,0.25,0.25,1,,,,
MNQ DEC25,10s,10,5399,2025-11-17 09:20:00,25033.5,25035.25,25031.75,25033.5,170,3.5,0,1.75,1.75,0,-81.8,-23.5,-0.73333333,1.27
MNQ DEC25,20s,20,5699,2025-11-17 09:20:00,25035.5,25037.25,25031.75,25033.5,302,5.5,2,1.75,1.75,-1,-241.65,-10.15,-15.73333333,-36.89
MNQ DEC25,1s,1,4,2025-11-17 09:20:01,25032.75,25032.75,25030.75,25032.25,57,2,0.5,0,1.5,-1,,,,
MNQ DEC25,1s,1,5,2025-11-17 09:20:02,25032,25032.5,25030.75,25031.75,47,1.75,0.25,0.5,1,-1,,,,
MNQ DEC25,1s,1,6,2025-11-17 09:20:03,25031.5,25033.25,25031.5,25032.5,54,1.75,1,0.75,0,1,,,,
MNQ DEC25,1s,1,7,2025-11-17 09:20:04,25032.25,25032.25,25031.5,25032.25,14,0.75,0,0,0.75,0,,,,
MNQ DEC25,1s,1,8,2025-11-17 09:20:05,25032.25,25033,25032.25,25033,5,0.75,0.75,0,0,1,,,,
MNQ DEC25,1s,1,9,2025-11-17 09:20:06,25033,25033.25,25032.5,25032.5,14,0.75,0.5,0.25,0,-1,,,,
MNQ DEC25,1s,1,10,2025-11-17 09:20:07,25033,25033.25,25032.5,25032.5,13,0.75,0.5,0.25,0,-1,,,,
MNQ DEC25,1s,1,11,2025-11-17 09:20:08,25032.75,25032.75,25031.75,25031.75,16,1,1,0,0,-1,,,,
MNQ DEC25,1s,1,12,2025-11-17 09:20:09,25031,25031.5,25030.25,25031,30,1.25,0,0.5,0.75,0,,,,
MNQ DEC25,1s,1,13,2025-11-17 09:20:10,25031,25032.75,25031,25032.75,16,1.75,1.75,0,0,1,,,,
MNQ DEC25,10s,10,5400,2025-11-17 09:20:10,25032.75,25033.25,25030.25,25032.75,266,3,0,0.5,2.5,0,-42.55,39.25,11.85,6.91
MNQ DEC25,1s,1,14,2025-11-17 09:20:11,25033,25033,25031.75,25031.75,8,1.25,1.25,0,0,-1,,,,
MNQ DEC25,1s,1,15,2025-11-17 09:20:12,25032.25,25032.25,25031.5,25031.5,7,0.75,0.75,0,0,-1,,,,
MNQ DEC25,1s,1,16,2025-11-17 09:20:13,25031.25,25031.25,25030.75,25031.25,16,0.5,0,0,0.5,0,,,,
MNQ DEC25,1s,1,17,2025-11-17 09:20:14,25031.5,25031.5,25031.5,25031.5,2,0,0,0,0,0,,,,
MNQ DEC25,1s,1,18,2025-11-17 09:20:15,25031.25,25031.25,25026.5,25028.5,271,4.75,2.75,0,2,-1,,,,
MNQ DEC25,1s,1,19,2025-11-17 09:20:16,25028.75,25032.5,25028.25,25032.5,42,4.25,3.75,0,0.5,1,,,,
MNQ DEC25,1s,1,20,2025-11-17 09:20:17,25032.5,25032.75,25031.75,25032.25,26,1,0.25,0.25,0.5,-1,,,,
MNQ DEC25,1s,1,21,2025-11-17 09:20:18,25032,25032,25030.75,25031.25,23,1.25,0.75,0,0.5,-1,,,,
MNQ DEC25,1s,1,22,2025-11-17 09:20:19,25030.75,25031,25030.5,25031,10,0.5,0.25,0,0.25,1,,,,
MNQ DEC25,1s,1,23,2025-11-17 09:20:20,25031.5,25031.5,25031.5,25031.5,6,0,0,0,0,0,,,,
MNQ DEC25,10s,10,5401,2025-11-17 09:20:20,25033,25033,25026.5,25031.5,411,6.5,1.5,0,5,-1,4.6,47.15,20.96666667,16.84
MNQ DEC25,20s,20,5700,2025-11-17 09:20:20,25032.75,25033.25,25026.5,25031.5,677,6.75,1.25,0.5,5,-1,-122.1,119.55,31.38333333,-1.14
MNQ DEC25,1s,1,24,2025-11-17 09:20:21,25031.5,25032,25031.25,25032,18,0.75,0.5,0,0.25,1,,,,
MNQ DEC25,1s,1,25,2025-11-17 09:20:22,25033,25035.25,25033,25035,36,2.25,2,0.25,0,1,,,,
MNQ DEC25,1s,1,26,2025-11-17 09:20:23,25035,25035.25,25034,25034,56,1.25,1,0.25,0,-1,,,,
MNQ DEC25,1s,1,27,2025-11-17 09:20:24,25034.5,25034.5,25032,25032,17,2.5,2.5,0,0,-1,,,,
MNQ DEC25,1s,1,28,2025-11-17 09:20:25,25032,25032.25,25032,25032.25,2,0.25,0.25,0,0,1,,,,
MNQ DEC25,1s,1,29,2025-11-17 09:20:26,25031.75,25032.25,25031.75,25032,4,0.5,0.25,0.25,0,1,,,,
MNQ DEC25,1s,1,30,2025-11-17 09:20:27,25032.25,25032.75,25032.25,25032.75,7,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,31,2025-11-17 09:20:28,25032.75,25032.75,25031.5,25032,11,1.25,0.75,0,0.5,-1,,,,
MNQ DEC25,1s,1,32,2025-11-17 09:20:30,25032,25033,25031.75,25033,19,1.25,1,0,0.25,1,,,,
MNQ DEC25,10s,10,5402,2025-11-17 09:20:30,25031.5,25035.25,25031.25,25033,170,4,1.5,2.25,0.25,1,17,12.4,32.93333333,19.02
MNQ DEC25,1s,1,33,2025-11-17 09:20:31,25033.25,25035,25033.25,25035,10,1.75,1.75,0,0,1,,,,
MNQ DEC25,1s,1,34,2025-11-17 09:20:32,25035,25035.25,25034.25,25035,20,1,0,0.25,0.75,0,,,,
MNQ DEC25,1s,1,35,2025-11-17 09:20:33,25034.75,25035,25033.5,25034.25,46,1.5,0.5,0.25,0.75,-1,,,,
MNQ DEC25,1s,1,36,2025-11-17 09:20:34,25033.75,25034.75,25033.75,25034.75,9,1,1,0,0,1,,,,
MNQ DEC25,1s,1,37,2025-11-17 09:20:35,25034.75,25035.5,25033.75,25033.75,43,1.75,1,0.75,0,-1,,,,
MNQ DEC25,1s,1,38,2025-11-17 09:20:36,25034,25034.25,25034,25034.25,4,0.25,0.25,0,0,1,,,,
MNQ DEC25,1s,1,39,2025-11-17 09:20:37,25034.5,25034.5,25034.5,25034.5,4,0,0,0,0,0,,,,
MNQ DEC25,1s,1,40,2025-11-17 09:20:38,25034.5,25034.75,25033.75,25034.25,25,1,0.25,0.25,0.5,-1,,,,
MNQ DEC25,1s,1,41,2025-11-17 09:20:39,25033.5,25034,25033.5,25034,5,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,42,2025-11-17 09:20:40,25033.5,25034.25,25033.5,25034.25,3,0.75,0.75,0,0,1,,,,
MNQ DEC25,10s,10,5403,2025-11-17 09:20:40,25033.25,25035.5,25033.25,25034.25,169,2.25,1,1.25,0,1,28.25,11.25,23.6,17.31
MNQ DEC25,20s,20,5701,2025-11-17 09:20:40,25031.5,25035.5,25031.25,25034.25,339,4.25,2.75,1.25,0.25,1,-95.95,26.15,45.18333333,19.7
