Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ DEC25,1s,1,0,2025-11-12 09:19:37,25788.75,25788.75,25788.75,25788.75,5,0,0,0,0,0,,,,
MNQ DEC25,1s,1,1,2025-11-12 09:19:38,25788.5,25788.5,25787.75,25787.75,30,0.75,0.75,0,0,-1,,,,
MNQ DEC25,1s,1,2,2025-11-12 09:19:39,25787.75,25788,25787.5,25787.5,6,0.5,0.25,0.25,0,-1,,,,
MNQ DEC25,1s,1,3,2025-11-12 09:19:40,25787.75,25787.75,25787.75,25787.75,4,0,0,0,0,0,,,,
MNQ DEC25,10s,10,5397,2025-11-12 09:19:40,25789.5,25790,25787.5,25787.75,66,2.5,1.75,0.5,0.25,-1,-15.45,-1.4,5.6,1.43
MNQ DEC25,20s,20,5698,2025-11-12 09:19:40,25789.25,25790.25,25787.5,25787.75,184,2.75,1.5,1,0.25,-1,-22.3,16.05,-24.88333333,-15.53
MNQ DEC25,1s,1,4,2025-11-12 09:19:41,25787.5,25788.25,25787.5,25787.75,9,0.75,0.25,0.5,0,1,,,,
MNQ DEC25,1s,1,5,2025-11-12 09:19:43,25788.5,25788.5,25788.5,25788.5,2,0,0,0,0,0,,,,
MNQ DEC25,1s,1,6,2025-11-12 09:19:44,25788,25788,25788,25788,9,0,0,0,0,0,,,,
MNQ DEC25,1s,1,7,2025-11-12 09:19:46,25788.25,25788.25,25787.5,25787.5,16,0.75,0.75,0,0,-1,,,,
MNQ DEC25,1s,1,8,2025-11-12 09:19:47,25787.5,25787.75,25787.5,25787.75,10,0.25,0.25,0,0,1,,,,
MNQ DEC25,1s,1,9,2025-11-12 09:19:48,25786.75,25786.75,25786.5,25786.75,8,0.25,0,0,0.25,0,,,,
MNQ DEC25,1s,1,10,2025-11-12 09:19:49,25787.25,25787.25,25787.25,25787.25,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,11,2025-11-12 09:19:50,25786.75,25787.25,25786.75,25786.75,5,0.5,0,0.5,0,0,,,,
MNQ DEC25,10s,10,5398,2025-11-12 09:19:50,25787.5,25788.5,25786.5,25786.75,60,2,0.75,1,0.25,-1,-12.2,3.25,4.61666667,2.88
MNQ DEC25,1s,1,12,2025-11-12 09:19:51,25787.25,25787.25,25787.25,25787.25,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,13,2025-11-12 09:19:52,25787,25787.75,25786.75,25787.5,34,1,0.5,0.25,0.25,1,,,,
MNQ DEC25,1s,1,14,2025-11-12 09:19:53,25787.75,25787.75,25787.75,25787.75,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,15,2025-11-12 09:19:54,25787.5,25788,25787.5,25788,4,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,16,2025-11-12 09:19:56,25787.75,25788.25,25787.25,25788,10,1,0.25,0.25,0.5,1,,,,
MNQ DEC25,1s,1,17,2025-11-12 09:19:57,25788.25,25788.5,25788.25,25788.25,4,0.25,0,0.25,0,0,,,,
MNQ DEC25,1s,1,18,2025-11-12 09:19:58,25788.5,25788.5,25788.5,25788.5,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,19,2025-11-12 09:19:59,25788.75,25788.75,25788.75,25788.75,11,0,0,0,0,0,,,,
MNQ DEC25,1s,1,20,2025-11-12 09:20:00,25788.75,25789,25788.5,25788.75,19,0.5,0,0.25,0.25,0,,,,
MNQ DEC25,10s,10,5399,2025-11-12 09:20:00,25787.25,25789,25786.75,25788.75,85,2.25,1.5,0.25,0.5,1,0.6,12.8,4.88333333,6.57
MNQ DEC25,20s,20,5699,2025-11-12 09:20:00,25787.5,25789,25786.5,25788.75,145,2.5,1.25,0.25,1,1,-22,0.3,-3.73333333,-14.45
MNQ DEC25,1s,1,21,2025-11-12 09:20:01,25788.75,25789.25,25788.75,25789,16,0.5,0.25,0.25,0,1,,,,
MNQ DEC25,1s,1,22,2025-11-12 09:20:02,25789.5,25790,25789.25,25790,14,0.75,0.5,0,0.25,1,,,,
MNQ DEC25,1s,1,23,2025-11-12 09:20:03,25790.25,25790.25,25790,25790,9,0.25,0.25,0,0,-1,,,,
MNQ DEC25,1s,1,24,2025-11-12 09:20:04,25790.25,25790.5,25790,25790,12,0.5,0.25,0.25,0,-1,,,,
MNQ DEC25,1s,1,25,2025-11-12 09:20:05,25790.25,25790.5,25790,25790.25,7,0.5,0,0.25,0.25,0,,,,
MNQ DEC25,1s,1,26,2025-11-12 09:20:06,25789.75,25790.25,25789.75,25790.25,4,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,27,2025-11-12 09:20:07,25790,25790.25,25790,25790.25,2,0.25,0.25,0,0,1,,,,
MNQ DEC25,1s,1,28,2025-11-12 09:20:08,25790.25,25790.5,25790.25,25790.5,6,0.25,0.25,0,0,1,,,,
MNQ DEC25,1s,1,29,2025-11-12 09:20:09,25790.5,25790.75,25790,25790.75,17,0.75,0.25,0,0.5,1,,,,
MNQ DEC25,1s,1,30,2025-11-12 09:20:10,25790.75,25791,25790.5,25790.75,15,0.5,0,0.25,0.25,0,,,,
MNQ DEC25,10s,10,5400,2025-11-12 09:20:10,25788.75,25791,25788.75,25790.75,102,2.25,2,0.25,0,1,1.05,0.45,5.5,5.42
MNQ DEC25,1s,1,31,2025-11-12 09:20:11,25790.75,25790.75,25790.75,25790.75,4,0,0,0,0,0,,,,
MNQ DEC25,1s,1,32,2025-11-12 09:20:12,25790.75,25790.75,25790,25790.25,17,0.75,0.5,0,0.25,-1,,,,
MNQ DEC25,1s,1,33,2025-11-12 09:20:13,25790.25,25790.25,25789.75,25789.75,18,0.5,0.5,0,0,-1,,,,
MNQ DEC25,1s,1,34,2025-11-12 09:20:14,25789.75,25791,25789.75,25790.5,34,1.25,0.75,0.5,0,1,,,,
MNQ DEC25,1s,1,35,2025-11-12 09:20:15,25790.5,25790.5,25790.5,25790.5,1,0,0,0,0,0,,,,
