Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ DEC25,1s,1,0,2025-11-19 09:19:49,24633.5,24633.5,24629.75,24630.5,80,3.75,3,0,0.75,-1,,,,
MNQ DEC25,1s,1,1,2025-11-19 09:19:50,24630,24630.5,24629.75,24630.5,6,0.75,0.5,0,0.25,1,,,,
MNQ DEC25,10s,10,5398,2025-11-19 09:19:50,24632.25,24633.75,24629.75,24630.5,243,4,1.75,1.5,0.75,-1,-54.25,-6.7,-43.43333333,-28.71
MNQ DEC25,1s,1,2,2025-11-19 09:19:51,24630,24630,24629.5,24630,13,0.5,0,0,0.5,0,,,,
MNQ DEC25,1s,1,3,2025-11-19 09:19:52,24629.5,24629.5,24628.5,24628.5,12,1,1,0,0,-1,,,,
MNQ DEC25,1s,1,4,2025-11-19 09:19:53,24628.75,24629.75,24628,24629,25,1.75,0.25,0.75,0.75,1,,,,
MNQ DEC25,1s,1,5,2025-11-19 09:19:54,24629.5,24630,24629.5,24630,8,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,6,2025-11-19 09:19:55,24629.25,24630.5,24629.25,24630.5,8,1.25,1.25,0,0,1,,,,
MNQ DEC25,1s,1,7,2025-11-19 09:19:56,24630.75,24630.75,24630.25,24630.5,11,0.5,0.25,0,0.25,-1,,,,
MNQ DEC25,1s,1,8,2025-11-19 09:19:57,24630.5,24630.75,24629.75,24629.75,23,1,0.75,0.25,0,-1,,,,
MNQ DEC25,1s,1,9,2025-11-19 09:19:58,24630,24630,24629.75,24630,9,0.25,0,0,0.25,0,,,,
MNQ DEC25,1s,1,10,2025-11-19 09:19:59,24630,24630,24630,24630,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,11,2025-11-19 09:20:00,24629.75,24630,24629.25,24630,15,0.75,0.25,0,0.5,1,,,,
MNQ DEC25,10s,10,5399,2025-11-19 09:20:00,24630,24630.75,24628,24630,125,2.75,0,0.75,2,0,-65.6,-11.35,-23.3,-28.87
MNQ DEC25,20s,20,5699,2025-11-19 09:20:00,24632.25,24633.75,24628,24630,368,5.75,2.25,1.5,2,-1,44.5,-45.65,-2.61666667,10.23
MNQ DEC25,1s,1,12,2025-11-19 09:20:01,24629.75,24631,24628.5,24630.75,41,2.5,1,0.25,1.25,1,,,,
MNQ DEC25,1s,1,13,2025-11-19 09:20:02,24631.25,24633.75,24631.25,24633.5,63,2.5,2.25,0.25,0,1,,,,
MNQ DEC25,1s,1,14,2025-11-19 09:20:03,24633,24633.25,24632.5,24633,10,0.75,0,0.25,0.5,0,,,,
MNQ DEC25,1s,1,15,2025-11-19 09:20:04,24632.5,24633.5,24632.5,24633,22,1,0.5,0.5,0,1,,,,
MNQ DEC25,1s,1,16,2025-11-19 09:20:05,24633.75,24634.75,24633.25,24634.25,44,1.5,0.5,0.5,0.5,1,,,,
MNQ DEC25,1s,1,17,2025-11-19 09:20:06,24634.25,24635.25,24634.25,24635.25,24,1,1,0,0,1,,,,
MNQ DEC25,1s,1,18,2025-11-19 09:20:07,24635.5,24635.75,24634.75,24635.5,28,1,0,0.25,0.75,0,,,,
MNQ DEC25,1s,1,19,2025-11-19 09:20:08,24635.5,24636,24635.5,24636,16,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,20,2025-11-19 09:20:09,24636,24636,24635.25,24635.75,13,0.75,0.25,0,0.5,-1,,,,
MNQ DEC25,1s,1,21,2025-11-19 09:20:10,24635.5,24638.25,24635.5,24638,69,2.75,2.5,0.25,0,1,,,,
MNQ DEC25,10s,10,5400,2025-11-19 09:20:10,24629.75,24638.25,24628.5,24638,330,9.75,8.25,0.25,1.25,1,-32.2,33.4,5.11666667,-21.65
MNQ DEC25,1s,1,22,2025-11-19 09:20:11,24638,24639,24637.5,24638.25,87,1.5,0.25,0.75,0.5,1,,,,
MNQ DEC25,1s,1,23,2025-11-19 09:20:12,24638.5,24639.5,24638.25,24639.5,49,1.25,1,0,0.25,1,,,,
MNQ DEC25,1s,1,24,2025-11-19 09:20:13,24639.5,24639.75,24638.75,24639,15,1,0.5,0.25,0.25,-1,,,,
MNQ DEC25,1s,1,25,2025-11-19 09:20:14,24639,24639.25,24637.75,24638.25,64,1.5,0.75,0.25,0.5,-1,,,,
MNQ DEC25,1s,1,26,2025-11-19 09:20:15,24638,24638.5,24638,24638,16,0.5,0,0.5,0,0,,,,
MNQ DEC25,1s,1,27,2025-11-19 09:20:16,24637.75,24638.75,24637.75,24637.75,11,1,0,1,0,0,,,,
