Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ MAR26,1s,1,0,2026-01-22 09:19:51,25731,25731.5,25730.25,25730.5,45,1.25,0.5,0.5,0.25,-1,,,,
MNQ MAR26,1s,1,1,2026-01-22 09:19:52,25730.75,25731.25,25730.75,25731,10,0.5,0.25,0.25,0,1,,,,
MNQ MAR26,1s,1,2,2026-01-22 09:19:53,25730.75,25731,25730.25,25730.5,23,0.75,0.25,0.25,0.25,-1,,,,
MNQ MAR26,1s,1,3,2026-01-22 09:19:54,25730.5,25730.75,25730.25,25730.25,5,0.5,0.25,0.25,0,-1,,,,
MNQ MAR26,1s,1,4,2026-01-22 09:19:55,25730.5,25731,25730.5,25730.5,5,0.5,0,0.5,0,0,,,,
MNQ MAR26,1s,1,5,2026-01-22 09:19:56,25730.25,25731.25,25730.25,25731,18,1,0.75,0.25,0,1,,,,
MNQ MAR26,1s,1,6,2026-01-22 09:19:57,25730.75,25731,25730.5,25731,24,0.5,0.25,0,0.25,1,,,,
MNQ MAR26,1s,1,7,2026-01-22 09:19:58,25731,25731.25,25730.75,25730.75,11,0.5,0.25,0.25,0,-1,,,,
MNQ MAR26,1s,1,8,2026-01-22 09:19:59,25731,25731,25730.5,25730.5,8,0.5,0.5,0,0,-1,,,,
MNQ MAR26,1s,1,9,2026-01-22 09:20:00,25730.5,25730.5,25729.5,25729.75,27,1,0.75,0,0.25,-1,,,,
MNQ MAR26,10s,10,5399,2026-01-22 09:20:00,25731,25731.5,25729.5,25729.75,176,2,1.25,0.5,0.25,-1,54.9,-35.25,-10.68333333,8.25
MNQ MAR26,20s,20,5699,2026-01-22 09:20:00,25729.25,25732,25728.75,25729.75,362,3.25,0.5,2.25,0.5,1,70,-33.8,22.71666667,19.1
MNQ MAR26,1s,1,10,2026-01-22 09:20:01,25730,25730.25,25729.25,25730.25,14,1,0.25,0,0.75,1,,,,
MNQ MAR26,1s,1,11,2026-01-22 09:20:02,25730,25732,25729.75,25732,63,2.25,2,0,0.25,1,,,,
MNQ MAR26,1s,1,12,2026-01-22 09:20:03,25732,25732.25,25732,25732.25,10,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,13,2026-01-22 09:20:04,25732.5,25732.5,25732,25732,30,0.5,0.5,0,0,-1,,,,
MNQ MAR26,1s,1,14,2026-01-22 09:20:05,25731.5,25732.5,25731.5,25732.25,20,1,0.75,0.25,0,1,,,,
