Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ JUN26,1s,1,0,2026-05-07 09:23:51,28753.75,28753.75,28753.75,28753.75,5,0,0,0,0,0,,,,
MNQ JUN26,1s,1,1,2026-05-07 09:23:52,28754,28754.75,28754,28754.75,3,0.75,0.75,0,0,1,,,,
MNQ JUN26,1s,1,2,2026-05-07 09:23:53,28754.25,28754.75,28752.75,28754.75,97,2,0.5,0,1.5,1,,,,
MNQ JUN26,1s,1,3,2026-05-07 09:23:54,28754.5,28754.5,28754.25,28754.5,5,0.25,0,0,0.25,0,,,,
MNQ JUN26,1s,1,4,2026-05-07 09:23:55,28754.25,28754.25,28752,28752,18,2.25,2.25,0,0,-1,,,,
MNQ JUN26,1s,1,5,2026-05-07 09:23:56,28753.25,28753.5,28753.25,28753.5,3,0.25,0.25,0,0,1,,,,
MNQ JUN26,1s,1,6,2026-05-07 09:23:57,28753.5,28753.5,28753.25,28753.25,2,0.25,0.25,0,0,-1,,,,
MNQ JUN26,1s,1,7,2026-05-07 09:23:58,28753,28753,28752.25,28752.25,8,0.75,0.75,0,0,-1,,,,
MNQ JUN26,1s,1,8,2026-05-07 09:23:59,28752.75,28752.75,28752.75,28752.75,2,0,0,0,0,0,,,,
MNQ JUN26,1s,1,9,2026-05-07 09:24:00,28753.5,28753.75,28753.5,28753.5,4,0.25,0,0.25,0,0,,,,
MNQ JUN26,10s,10,5687,2026-05-07 09:24:00,28753.75,28754.75,28752,28753.5,147,2.75,0.25,1,1.5,-1,-27.45,17.05,-0.86666667,1.42
MNQ JUN26,20s,20,5699,2026-05-07 09:24:00,28753,28755,28752,28753.5,227,3,0.5,1.5,1,1,-62.2,-9.6,-28.5,-9.62
MNQ JUN26,1s,1,10,2026-05-07 09:24:01,28753,28753.25,28752.75,28753.25,9,0.5,0.25,0,0.25,1,,,,
MNQ JUN26,1s,1,11,2026-05-07 09:24:02,28753,28753,28752.5,28752.5,3,0.5,0.5,0,0,-1,,,,
MNQ JUN26,1s,1,12,2026-05-07 09:24:03,28753,28753,28753,28753,1,0,0,0,0,0,,,,
MNQ JUN26,1s,1,13,2026-05-07 09:24:04,28752.25,28752.25,28751.75,28752.25,15,0.5,0,0,0.5,0,,,,
MNQ JUN26,1s,1,14,2026-05-07 09:24:05,28752.25,28752.5,28752,28752,23,0.5,0.25,0.25,0,-1,,,,
MNQ JUN26,1s,1,15,2026-05-07 09:24:06,28751.5,28751.5,28751.25,28751.5,16,0.25,0,0,0.25,0,,,,
MNQ JUN26,1s,1,16,2026-05-07 09:24:07,28751.25,28752,28751.25,28751.75,12,0.75,0.5,0.25,0,1,,,,
MNQ JUN26,1s,1,17,2026-05-07 09:24:08,28751.5,28752.25,28751.5,28752.25,7,0.75,0.75,0,0,1,,,,
MNQ JUN26,1s,1,18,2026-05-07 09:24:09,28752.75,28753,28752.75,28753,6,0.25,0.25,0,0,1,,,,
MNQ JUN26,1s,1,19,2026-05-07 09:24:10,28753,28753.25,28753,28753.25,3,0.25,0.25,0,0,1,,,,
MNQ JUN26,10s,10,5688,2026-05-07 09:24:10,28753,28753.25,28751.25,28753.25,95,2,0.25,0,1.75,1,-37.65,-10.2,0.96666667,-0.53
MNQ JUN26,1s,1,20,2026-05-07 09:24:11,28753.25,28753.5,28753.25,28753.5,3,0.25,0.25,0,0,1,,,,
MNQ JUN26,1s,1,21,2026-05-07 09:24:12,28752.75,28752.75,28752.5,28752.5,10,0.25,0.25,0,0,-1,,,,
MNQ JUN26,1s,1,22,2026-05-07 09:24:14,28752.75,28752.75,28752.75,28752.75,6,0,0,0,0,0,,,,
MNQ JUN26,1s,1,23,2026-05-07 09:24:15,28753,28753.25,28753,28753.25,3,0.25,0.25,0,0,1,,,,
MNQ JUN26,1s,1,24,2026-05-07 09:24:16,28753,28753,28752.75,28752.75,5,0.25,0.25,0,0,-1,,,,
MNQ JUN26,1s,1,25,2026-05-07 09:24:18,28753.5,28754,28753.5,28753.5,9,0.5,0,0.5,0,0,,,,
MNQ JUN26,1s,1,26,2026-05-07 09:24:19,28754,28754.25,28754,28754.25,12,0.25,0.25,0,0,1,,,,
MNQ JUN26,1s,1,27,2026-05-07 09:24:20,28753.75,28753.75,28753.75,28753.75,4,0,0,0,0,0,,,,
MNQ JUN26,10s,10,5689,2026-05-07 09:24:20,28753.25,28754.25,28752.5,28753.75,52,1.75,0.5,0.5,0.75,1,-33.2,4.45,3.76666667,-1.67
MNQ JUN26,20s,20,5700,2026-05-07 09:24:20,28753,28754.25,28751.25,28753.75,147,3,0.75,0.5,1.75,1,-56.65,5.55,-33.2,-10.08
MNQ JUN26,1s,1,28,2026-05-07 09:24:21,28754,28754.5,28754,28754.25,15,0.5,0.25,0.25,0,1,,,,
MNQ JUN26,1s,1,29,2026-05-07 09:24:22,28754.5,28754.5,28754.5,28754.5,2,0,0,0,0,0,,,,
MNQ JUN26,1s,1,30,2026-05-07 09:24:23,28754,28754,28753.5,28753.5,26,0.5,0.5,0,0,-1,,,,
MNQ JUN26,1s,1,31,2026-05-07 09:24:24,28754.25,28755,28754.25,28755,4,0.75,0.75,0,0,1,,,,
MNQ JUN26,1s,1,32,2026-05-07 09:24:25,28755,28755,28754.5,28754.5,23,0.5,0.5,0,0,-1,,,,
MNQ JUN26,1s,1,33,2026-05-07 09:24:26,28755,28755.5,28755,28755,9,0.5,0,0.5,0,0,,,,
MNQ JUN26,1s,1,34,2026-05-07 09:24:27,28755.5,28756.25,28755.5,28755.5,24,0.75,0,0.75,0,0,,,,
MNQ JUN26,1s,1,35,2026-05-07 09:24:28,28755.5,28756,28755.5,28756,16,0.5,0.5,0,0,1,,,,
MNQ JUN26,1s,1,36,2026-05-07 09:24:29,28756.25,28756.25,28755.5,28755.5,6,0.75,0.75,0,0,-1,,,,
MNQ JUN26,1s,1,37,2026-05-07 09:24:30,28756.25,28756.25,28756,28756,7,0.25,0.25,0,0,-1,,,,
MNQ JUN26,10s,10,5690,2026-05-07 09:24:30,28754,28756.25,28753.5,28756,132,2.75,2,0.25,0.5,1,-20.3,12.9,2.38333333,4.05
MNQ JUN26,1s,1,38,2026-05-07 09:24:31,28756,28756.25,28755.5,28755.5,13,0.75,0.5,0.25,0,-1,,,,
MNQ JUN26,1s,1,39,2026-05-07 09:24:32,28755.25,28756.75,28754.75,28755.5,44,2,0.25,1.25,0.5,1,,,,
MNQ JUN26,1s,1,40,2026-05-07 09:24:33,28755.25,28755.25,28755.25,28755.25,1,0,0,0,0,0,,,,
MNQ JUN26,1s,1,41,2026-05-07 09:24:34,28755.25,28755.75,28755.25,28755.75,5,0.5,0.5,0,0,1,,,,
MNQ JUN26,1s,1,42,2026-05-07 09:24:35,28755.75,28755.75,28755,28755.5,11,0.75,0.25,0,0.5,-1,,,,
MNQ JUN26,1s,1,43,2026-05-07 09:24:36,28754.75,28754.75,28754.75,28754.75,9,0,0,0,0,0,,,,
