Instrument,Action,Type,Quantity,Limit,Stop,State,Filled,Avg. price,Remaining,Name,Strategy,OCO,TIF,Account display name,ID,Time,Cancel,
MNQ SEP26,Buy to cover,Limit,4,29454.00,0,Cancelled,0,0,4,Target1,Regular5 - 1,6172a1518e9c475582efe8e566904df9,GTC,Playback101,01eb12f7fb9d48918cca3996742bc4ab,2026-09-09 오전 10:26:09,,
MNQ SEP26,Buy to cover,Stop Market,5,0,29494.00,Filled,5,29494.2,0,Stop1,Regular5 - 1,6172a1518e9c475582efe8e566904df9,GTC,Playback101,1a4ac9e447b74eeeac9545fea63c8c67,2026-09-09 오전 10:26:09,,
MNQ SEP26,Sell,Market,5,0,0,Filled,5,29474,0,Entry,Regular5 - 1,,GTC,Playback101,80289561b79d4d1686be841abfffba2c,2026-09-09 오전 10:22:24,,
MNQ SEP26,Buy to cover,Limit,2,29529.00,0,Cancelled,0,0,2,Target1,Regular5,67cfd0d233df4c7cabd3eff31b778fee,GTC,Playback101,5eb52fe81b4d4022b29a988ff017db3c,2026-09-09 오전 10:14:39,,
MNQ SEP26,Buy to cover,Stop Market,2,0,29569.00,Filled,2,29569,0,Stop1,Regular5 - 1,67cfd0d233df4c7cabd3eff31b778fee,GTC,Playback101,872826b6665b43a4881ad3246035075a,2026-09-09 오전 10:14:39,,
MNQ SEP26,Buy to cover,Limit,3,29529.00,0,Cancelled,0,0,3,Target1,Regular5 - 1,6da2109e89b94fedb61bc12b0e4a27d7,GTC,Playback101,9a7aeedf1382440c964072b3d45833d0,2026-09-09 오전 10:14:39,,
MNQ SEP26,Buy to cover,Stop Market,3,0,29569.00,Filled,3,29569,0,Stop1,Regular5 - 1,6da2109e89b94fedb61bc12b0e4a27d7,GTC,Playback101,d7295fcc4f2246519c9777b1015449e3,2026-09-09 오전 10:14:39,,
MNQ SEP26,Sell,Market,5,0,0,Filled,5,29548.9,0,Entry,Regular5 - 1,,GTC,Playback101,a1555a4e2ae04b6695aa7b050a203391,2026-09-09 오전 10:12:09,,
