MNQ JUN26,1s,1,7787,2026-05-26 10:33:08,30071.25,30078,30071.25,30078,88,6.75,6.75,0,0,1,,,,
MNQ JUN26,1s,1,7788,2026-05-26 10:33:09,30078,30078,30077,30077.25,61,1,0.75,0,0.25,-1,,,,
Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ JUN26,1s,1,0,2026-05-26 09:26:19,29924.5,29924.5,29923.75,29923.75,10,0.75,0.75,0,0,-1,,,,
MNQ JUN26,1s,1,1,2026-05-26 09:26:20,29923.75,29924.5,29923.75,29923.75,19,0.75,0,0.75,0,0,,,,
MNQ JUN26,10s,10,3599,2026-05-26 09:26:20,29922.75,29925.5,29921.5,29923.75,111,4,1,1.75,1.25,1,-46.25,10.7,-46.66666667,-28.14
MNQ JUN26,20s,20,3799,2026-05-26 09:26:20,29925.25,29925.5,29921.5,29923.75,209,4,1.5,0.25,2.25,-1,72.35,-22.2,-24.58333333,11.76
MNQ JUN26,1s,1,2,2026-05-26 09:26:21,29924.25,29925,29924.25,29924.75,16,0.75,0.5,0.25,0,1,,,,
MNQ JUN26,1s,1,3,2026-05-26 09:26:22,29925,29925,29925,29925,1,0,0,0,0,0,,,,
MNQ JUN26,1s,1,4,2026-05-26 09:26:23,29924.75,29924.75,29923.5,29924,15,1.25,0.75,0,0.5,-1,,,,
MNQ JUN26,1s,1,5,2026-05-26 09:26:24,29923.5,29924,29923,29923.75,40,1,0.25,0.25,0.5,1,,,,
MNQ JUN26,1s,1,6,2026-05-26 09:26:25,29923,29923.25,29923,29923,3,0.25,0,0.25,0,0,,,,
MNQ JUN26,1s,1,7,2026-05-26 09:26:26,29922.75,29922.75,29922.5,29922.5,16,0.25,0.25,0,0,-1,,,,
MNQ JUN26,1s,1,8,2026-05-26 09:26:27,29923,29923,29922.5,29922.5,5,0.5,0.5,0,0,-1,,,,
MNQ JUN26,1s,1,9,2026-05-26 09:26:28,29922.25,29922.75,29922.25,29922.75,14,0.5,0.5,0,0,1,,,,
MNQ JUN26,1s,1,10,2026-05-26 09:26:29,29922.25,29922.75,29922.25,29922.75,2,0.5,0.5,0,0,1,,,,
MNQ JUN26,1s,1,11,2026-05-26 09:26:30,29922.25,29922.75,29922.25,29922.75,3,0.5,0.5,0,0,1,,,,
MNQ JUN26,10s,10,3600,2026-05-26 09:26:30,29924.25,29925,29922.25,29922.75,115,2.75,1.5,0.75,0.5,-1,-45.7,0.55,-2.53333333,-28.14
MNQ JUN26,1s,1,12,2026-05-26 09:26:31,29923,29923,29921.75,29921.75,15,1.25,1.25,0,0,-1,,,,
MNQ JUN26,1s,1,13,2026-05-26 09:26:32,29922.5,29923.25,29922.5,29922.75,10,0.75,0.25,0.5,0,1,,,,
MNQ JUN26,1s,1,14,2026-05-26 09:26:33,29923,29923,29923,29923,1,0,0,0,0,0,,,,
MNQ JUN26,1s,1,15,2026-05-26 09:26:34,29922.75,29923.75,29922,29922,39,1.75,0.75,1,0,-1,,,,
MNQ JUN26,1s,1,16,2026-05-26 09:26:35,29922,29922,29922,29922,1,0,0,0,0,0,,,,
MNQ JUN26,1s,1,17,2026-05-26 09:26:36,29921.75,29921.75,29921.5,29921.5,3,0.25,0.25,0,0,-1,,,,
MNQ JUN26,1s,1,18,2026-05-26 09:26:37,29921.5,29922,29921.5,29922,8,0.5,0.5,0,0,1,,,,
MNQ JUN26,1s,1,19,2026-05-26 09:26:38,29921.75,29922,29921.5,29921.5,8,0.5,0.25,0.25,0,-1,,,,
MNQ JUN26,1s,1,20,2026-05-26 09:26:39,29922,29922,29921.75,29921.75,6,0.25,0.25,0,0,-1,,,,
MNQ JUN26,1s,1,21,2026-05-26 09:26:40,29922.25,29922.25,29921.5,29921.5,4,0.75,0.75,0,0,-1,,,,
MNQ JUN26,10s,10,3601,2026-05-26 09:26:40,29923,29923.75,29921.5,29921.5,95,2.25,1.5,0.75,0,-1,-46.95,-1.25,3.33333333,-28.14
MNQ JUN26,20s,20,3800,2026-05-26 09:26:40,29924.25,29925,29921.5,29921.5,210,3.5,2.75,0.75,0,-1,69.7,-2.65,-18.45,8.6
MNQ JUN26,1s,1,22,2026-05-26 09:26:41,29921.75,29922,29921.75,29921.75,5,0.25,0,0.25,0,0,,,,
MNQ JUN26,1s,1,23,2026-05-26 09:26:42,29922.25,29922.25,29922,29922,3,0.25,0.25,0,0,-1,,,,
MNQ JUN26,1s,1,24,2026-05-26 09:26:44,29921.75,29921.75,29921.25,29921.75,4,0.5,0,0,0.5,0,,,,
MNQ JUN26,1s,1,25,2026-05-26 09:26:45,29921.25,29921.25,29921.25,29921.25,1,0,0,0,0,0,,,,
MNQ JUN26,1s,1,26,2026-05-26 09:26:46,29921.5,29921.5,29921,29921,5,0.5,0.5,0,0,-1,,,,
MNQ JUN26,1s,1,27,2026-05-26 09:26:47,29921,29921.5,29921,29921.25,9,0.5,0.25,0.25,0,1,,,,
MNQ JUN26,1s,1,28,2026-05-26 09:26:48,29921.25,29921.75,29921.25,29921.25,18,0.5,0,0.5,0,0,,,,
MNQ JUN26,1s,1,29,2026-05-26 09:26:49,29921.5,29922,29921.25,29921.25,11,0.75,0.25,0.5,0,-1,,,,
MNQ JUN26,1s,1,30,2026-05-26 09:26:50,29921.25,29921.25,29921,29921,17,0.25,0.25,0,0,-1,,,,
MNQ JUN26,10s,10,3602,2026-05-26 09:26:50,29921.75,29922.25,29921,29921,73,1.25,0.75,0.5,0,-1,-57.05,-10.1,-3.6,-3.79
MNQ JUN26,1s,1,31,2026-05-26 09:26:51,29921.5,29922.75,29921.5,29922.5,19,1.25,1,0.25,0,1,,,,
