Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ MAR26,1s,1,0,2026-02-27 09:19:59,24820.75,24821.25,24820.75,24821,12,0.5,0.25,0.25,0,1,,,,
MNQ MAR26,1s,1,1,2026-02-27 09:20:00,24821,24821,24820.25,24820.25,6,0.75,0.75,0,0,-1,,,,
MNQ MAR26,10s,10,5399,2026-02-27 09:20:00,24819,24822,24819,24820.25,168,3,1.25,1.75,0,1,-76.15,-34.9,-26.31666667,-16.57
MNQ MAR26,20s,20,5699,2026-02-27 09:20:00,24823.25,24823.25,24817.5,24820.25,535,5.75,3,0,2.75,-1,-29.3,-58,-24.66666667,-24.66
MNQ MAR26,1s,1,2,2026-02-27 09:20:01,24821.25,24822,24820.25,24822,36,1.75,0.75,0,1,1,,,,
MNQ MAR26,1s,1,3,2026-02-27 09:20:02,24822,24822.75,24821.5,24822,16,1.25,0,0.75,0.5,0,,,,
MNQ MAR26,1s,1,4,2026-02-27 09:20:03,24822.75,24823.25,24822,24822,24,1.25,0.75,0.5,0,-1,,,,
MNQ MAR26,1s,1,5,2026-02-27 09:20:04,24821.75,24822,24821,24821,7,1,0.75,0.25,0,-1,,,,
MNQ MAR26,1s,1,6,2026-02-27 09:20:05,24821.5,24822,24821.25,24822,13,0.75,0.5,0,0.25,1,,,,
MNQ MAR26,1s,1,7,2026-02-27 09:20:06,24821.5,24823.75,24821.25,24823.75,18,2.5,2.25,0,0.25,1,,,,
MNQ MAR26,1s,1,8,2026-02-27 09:20:07,24824,24824,24823.25,24823.5,13,0.75,0.5,0,0.25,-1,,,,
MNQ MAR26,1s,1,9,2026-02-27 09:20:08,24823.75,24823.75,24823,24823.25,13,0.75,0.5,0,0.25,-1,,,,
MNQ MAR26,1s,1,10,2026-02-27 09:20:09,24823,24823.75,24822.5,24823.75,17,1.25,0.75,0,0.5,1,,,,
MNQ MAR26,1s,1,11,2026-02-27 09:20:10,24822.75,24824,24822.75,24823.25,21,1.25,0.5,0.75,0,1,,,,
MNQ MAR26,10s,10,5400,2026-02-27 09:20:10,24821.25,24824,24820.25,24823.25,178,3.75,2,0.75,1,1,-81,-4.85,-10.13333333,-16.05
MNQ MAR26,1s,1,12,2026-02-27 09:20:11,24823,24823,24822.25,24822.5,9,0.75,0.5,0,0.25,-1,,,,
MNQ MAR26,1s,1,13,2026-02-27 09:20:12,24823.25,24823.25,24821.75,24821.75,7,1.5,1.5,0,0,-1,,,,
MNQ MAR26,1s,1,14,2026-02-27 09:20:13,24821.5,24821.5,24821,24821.25,8,0.5,0.25,0,0.25,-1,,,,
